XCOORD,YCOORD,ID,age,sex,genetics,gridIn
249.53,255.76,1,25,1,1,10
310.90,355.58,2,27,0,0,15
274.30,396.64,3,27,1,1,14
177.43,134.47,4,27,1,2,5
113.89,226.88,6,25,1,0,9
54.35,154.80,7,28,0,0,4
285.65,343.59,8,25,0,0,14
372.84,206.22,9,27,0,0,11
41.93,176.35,10,28,1,1,4
153.64,228.31,11,26,1,1,9
343.24,177.67,14,28,0,1,7
11.80,18.34,15,27,0,0,0
160.24,349.04,16,25,1,1,13
301.48,179.44,19,27,1,1,7
352.88,331.33,20,25,1,1,15
268.71,302.66,22,26,0,0,14
283.02,222.19,24,27,1,1,10
348.76,318.60,26,26,1,1,15
222.07,377.64,27,26,1,1,14
328.94,197.41,28,28,0,2,7
208.51,33.44,29,26,1,1,2
125.16,338.36,30,26,0,1,13
230.61,187.18,31,26,1,1,6
2.31,340.11,33,26,0,0,12
337.69,312.43,35,28,0,1,15
109.43,376.42,36,25,1,2,13
62.10,112.38,38,28,0,0,4
122.02,170.26,39,25,0,0,5
345.50,128.33,40,27,0,0,7
279.10,311.69,41,25,1,1,14
62.06,197.90,42,27,0,1,4
217.11,188.61,45,25,1,1,6
202.90,335.59,48,26,0,1,14
290.59,30.00,49,25,0,0,2
61.26,82.37,50,26,0,1,0
247.70,39.50,51,26,0,0,2
259.27,273.17,52,25,1,0,10
52.45,189.92,53,27,1,0,4
26.50,98.16,55,26,0,0,0
228.16,16.09,56,28,1,1,2
176.90,90.03,57,25,0,1,1
381.35,290.16,59,28,1,1,11
87.64,265.93,61,26,1,1,8
218.68,164.46,62,27,1,2,6
244.79,11.30,63,27,1,0,2
337.38,109.03,71,26,0,1,7
147.60,162.86,72,25,1,0,5
188.10,306.38,73,28,0,0,13
106.48,192.43,74,28,1,1,5
81.02,47.67,75,28,0,0,0
72.38,254.45,77,25,0,1,8
230.71,221.19,78,26,0,0,10
35.14,197.55,81,26,1,2,4
56.17,394.85,82,25,1,0,12
338.43,162.26,83,26,1,1,7
147.49,271.23,84,28,1,2,9
167.96,26.64,85,25,0,1,1
58.21,256.88,89,25,1,0,8
358.10,143.74,90,28,0,2,7
125.02,181.70,93,28,1,2,5
25.98,385.71,94,27,1,0,12
162.27,359.69,95,28,1,1,13
152.19,199.87,96,27,0,1,5
358.90,8.56,97,26,1,0,3
281.09,146.18,98,28,0,1,6
134.46,325.07,99,25,1,1,13
16.99,123.87,101,26,1,0,4
248.49,28.37,102,25,0,2,2
333.28,159.78,103,28,0,1,7
258.06,194.82,104,27,1,0,6
273.77,82.62,105,26,1,0,2
225.59,362.67,107,26,1,0,14
396.39,268.80,108,25,1,1,11
152.75,245.67,111,27,0,2,9
15.25,12.95,115,28,1,2,0
200.51,106.40,116,27,1,0,6
197.98,33.94,117,26,1,1,1
57.78,88.10,118,28,1,1,0
289.79,230.31,120,28,0,1,10
241.28,54.48,122,26,0,1,2
327.89,170.35,123,27,0,1,7
365.68,154.98,124,28,1,1,7
321.61,251.55,125,27,0,1,11
17.08,247.29,127,28,1,0,8
191.64,242.71,128,25,0,1,9
66.88,93.14,129,26,1,0,0
349.34,259.52,130,26,1,1,11
106.03,27.43,131,27,0,0,1
316.96,296.81,133,25,0,1,11
346.69,40.66,134,28,0,0,3
152.92,385.46,135,25,0,0,13
8.04,217.64,136,26,0,0,8
187.97,381.80,138,28,0,1,13
67.85,119.71,139,25,0,1,4
297.51,89.61,140,26,1,0,2
395.10,349.35,141,28,1,1,15
20.05,55.43,144,25,1,2,0
339.46,26.46,151,27,0,0,3
34.22,190.48,155,25,0,0,4
364.40,183.78,158,28,1,0,7
168.27,46.14,161,25,0,0,1
88.93,137.32,162,28,0,0,4
360.79,67.32,163,28,0,1,3
385.32,50.92,164,25,0,0,3
86.42,59.19,165,27,1,1,0
99.30,320.83,166,27,1,0,12
291.92,17.51,167,27,1,0,2
57.34,348.65,168,28,1,0,12
79.72,211.45,171,25,0,0,8
185.83,170.50,172,28,0,1,5
83.05,360.28,173,26,0,2,12
292.86,209.69,174,28,0,1,10
166.90,97.68,175,28,0,2,1
359.07,242.53,176,27,0,1,11
76.50,179.30,177,28,0,2,4
49.90,98.08,178,27,0,1,0
165.08,339.25,179,26,0,1,13
169.47,20.74,180,26,0,2,1
297.78,352.86,181,27,1,0,14
199.15,192.37,182,28,0,0,5
311.79,67.77,183,26,0,1,3
263.75,268.36,184,27,0,0,10
160.19,334.00,186,26,1,1,13
321.34,72.08,187,25,1,0,3
363.68,282.76,188,26,0,1,11
201.49,340.19,190,25,1,0,14
