XCOORD,YCOORD,ID,age,sex,genetics,gridIn
168.22,90.18,0,16,0,0,1
249.53,255.76,1,13,1,1,10
310.90,355.58,2,15,0,0,15
274.30,396.64,3,15,1,1,14
177.43,134.47,4,15,1,2,5
113.89,226.88,6,13,1,0,9
54.35,154.80,7,16,0,0,4
285.65,343.59,8,13,0,0,14
372.84,206.22,9,15,0,0,11
41.93,176.35,10,16,1,1,4
153.64,228.31,11,14,1,1,9
152.13,241.26,13,14,0,1,9
343.24,177.67,14,16,0,1,7
11.80,18.34,15,15,0,0,0
160.24,349.04,16,13,1,1,13
337.42,279.74,17,16,0,2,11
301.48,179.44,19,15,1,1,7
352.88,331.33,20,13,1,1,15
268.71,302.66,22,14,0,0,14
283.02,222.19,24,15,1,1,10
348.76,318.60,26,14,1,1,15
222.07,377.64,27,14,1,1,14
328.94,197.41,28,16,0,2,7
208.51,33.44,29,14,1,1,2
125.16,338.36,30,14,0,1,13
230.61,187.18,31,14,1,1,6
86.05,329.76,32,13,0,1,12
2.31,340.11,33,14,0,0,12
204.99,246.97,34,14,0,1,10
337.69,312.43,35,16,0,1,15
109.43,376.42,36,13,1,2,13
142.55,80.37,37,14,1,1,1
62.10,112.38,38,16,0,0,4
122.02,170.26,39,13,0,0,5
345.50,128.33,40,15,0,0,7
279.10,311.69,41,13,1,1,14
62.06,197.90,42,15,0,1,4
393.82,94.25,44,14,0,1,3
217.11,188.61,45,13,1,1,6
202.90,335.59,48,14,0,1,14
290.59,30.00,49,13,0,0,2
61.26,82.37,50,14,0,1,0
247.70,39.50,51,14,0,0,2
259.27,273.17,52,13,1,0,10
52.45,189.92,53,15,1,0,4
217.52,89.63,54,14,1,1,2
26.50,98.16,55,14,0,0,0
228.16,16.09,56,16,1,1,2
176.90,90.03,57,13,0,1,1
206.92,375.15,58,16,0,1,14
381.35,290.16,59,16,1,1,11
223.65,389.14,60,15,0,0,14
87.64,265.93,61,14,1,1,8
218.68,164.46,62,15,1,2,6
244.79,11.30,63,15,1,0,2
270.71,327.46,64,13,1,2,14
376.03,255.46,68,13,0,1,11
365.32,25.79,69,14,1,2,3
337.38,109.03,71,14,0,1,7
147.60,162.86,72,13,1,0,5
188.10,306.38,73,16,0,0,13
106.48,192.43,74,16,1,1,5
81.02,47.67,75,16,0,0,0
328.29,0.14,76,16,1,1,3
72.38,254.45,77,13,0,1,8
230.71,221.19,78,14,0,0,10
115.96,91.88,79,16,0,1,1
95.06,262.74,80,13,0,1,8
35.14,197.55,81,14,1,2,4
56.17,394.85,82,13,1,0,12
338.43,162.26,83,14,1,1,7
147.49,271.23,84,16,1,2,9
167.96,26.64,85,13,0,1,1
325.92,10.99,88,13,1,2,3
58.21,256.88,89,13,1,0,8
358.10,143.74,90,16,0,2,7
61.44,27.91,92,14,1,1,0
125.02,181.70,93,16,1,2,5
25.98,385.71,94,15,1,0,12
162.27,359.69,95,16,1,1,13
152.19,199.87,96,15,0,1,5
358.90,8.56,97,14,1,0,3
281.09,146.18,98,16,0,1,6
