XCOORD,YCOORD,ID,age,sex,genetics,gridIn
249.53,255.76,1,25,1,1,10
310.90,355.58,2,27,0,0,15
177.43,134.47,4,27,1,2,5
113.89,226.88,6,25,1,0,9
54.35,154.80,7,28,0,0,4
285.65,343.59,8,25,0,0,14
372.84,206.22,9,27,0,0,11
41.93,176.35,10,28,1,1,4
343.24,177.67,14,28,0,1,7
11.80,18.34,15,27,0,0,0
160.24,349.04,16,25,1,1,13
124.67,386.49,18,28,1,2,13
352.88,331.33,20,25,1,1,15
181.44,257.10,21,27,0,1,9
268.71,302.66,22,26,0,0,14
283.02,222.19,24,27,1,1,10
208.51,33.44,29,26,1,1,2
125.16,338.36,30,26,0,1,13
230.61,187.18,31,26,1,1,6
86.05,329.76,32,25,0,1,12
2.31,340.11,33,26,0,0,12
337.69,312.43,35,28,0,1,15
109.43,376.42,36,25,1,2,13
142.55,80.37,37,26,1,1,1
62.10,112.38,38,28,0,0,4
122.02,170.26,39,25,0,0,5
345.50,128.33,40,27,0,0,7
62.06,197.90,42,27,0,1,4
339.92,395.19,43,26,0,1,15
290.59,30.00,49,25,0,0,2
61.26,82.37,50,26,0,1,0
247.70,39.50,51,26,0,0,2
259.27,273.17,52,25,1,0,10
26.50,98.16,55,26,0,0,0
176.90,90.03,57,25,0,1,1
381.35,290.16,59,28,1,1,11
223.65,389.14,60,27,0,0,14
244.79,11.30,63,27,1,0,2
45.14,288.59,66,26,0,1,8
113.64,130.16,67,27,0,1,5
376.03,255.46,68,25,0,1,11
337.38,109.03,71,26,0,1,7
147.60,162.86,72,25,1,0,5
81.02,47.67,75,28,0,0,0
72.38,254.45,77,25,0,1,8
95.06,262.74,80,25,0,1,8
56.17,394.85,82,25,1,0,12
167.96,26.64,85,25,0,1,1
58.21,256.88,89,25,1,0,8
354.59,4.75,91,27,0,1,3
61.44,27.91,92,26,1,1,0
25.98,385.71,94,27,1,0,12
358.90,8.56,97,26,1,0,3
134.46,325.07,99,25,1,1,13
196.95,184.79,100,25,1,2,5
16.99,123.87,101,26,1,0,4
258.06,194.82,104,27,1,0,6
273.77,82.62,105,26,1,0,2
22.00,291.22,106,27,0,1,8
128.16,121.09,110,26,0,0,5
114.26,302.11,112,26,1,1,13
292.07,380.03,113,25,0,1,14
175.58,153.43,114,25,1,1,5
200.51,106.40,116,27,1,0,6
197.98,33.94,117,26,1,1,1
289.79,230.31,120,28,0,1,10
327.89,170.35,123,27,0,1,7
365.68,154.98,124,28,1,1,7
321.61,251.55,125,27,0,1,11
213.38,31.54,126,27,0,0,2
17.08,247.29,127,28,1,0,8
66.88,93.14,129,26,1,0,0
349.34,259.52,130,26,1,1,11
13.62,21.52,132,28,0,1,0
316.96,296.81,133,25,0,1,11
346.69,40.66,134,28,0,0,3
152.92,385.46,135,25,0,0,13
8.04,217.64,136,26,0,0,8
39.88,177.33,137,28,0,1,4
67.85,119.71,139,25,0,1,4
297.51,89.61,140,26,1,0,2
395.10,349.35,141,28,1,1,15
82.96,351.54,142,26,0,1,12
219.55,233.79,143,28,1,0,10
20.05,55.43,144,25,1,2,0
242.06,37.81,148,25,0,0,2
172.07,266.20,149,25,0,2,9
181.51,262.74,150,27,0,0,9
339.46,26.46,151,27,0,0,3
360.07,113.13,152,25,0,1,7
310.20,357.41,153,28,0,2,15
161.29,302.19,154,26,1,1,13
34.22,190.48,155,25,0,0,4
130.14,351.48,156,26,1,1,13
168.27,46.14,161,25,0,0,1
360.79,67.32,163,28,0,1,3
385.32,50.92,164,25,0,0,3
86.42,59.19,165,27,1,1,0
99.30,320.83,166,27,1,0,12
291.92,17.51,167,27,1,0,2
310.41,237.13,170,28,1,0,11
79.72,211.45,171,25,0,0,8
185.83,170.50,172,28,0,1,5
359.07,242.53,176,27,0,1,11
297.78,352.86,181,27,1,0,14
263.75,268.36,184,27,0,0,10
137.75,23.97,185,25,1,1,1
321.34,72.08,187,25,1,0,3
363.68,282.76,188,26,0,1,11
123.96,304.18,189,25,0,2,13
201.49,340.19,190,25,1,0,14
30.08,105.14,191,25,0,1,4
188.19,287.24,192,25,1,1,9
284.71,14.96,194,27,1,1,2
256.38,181.23,196,28,1,1,6
255.76,37.56,199,27,1,1,2
397.82,126.00,200,27,1,1,7
381.01,75.31,201,28,1,1,3
252.17,316.81,203,26,0,1,14
241.61,103.01,204,28,0,0,6
211.20,175.48,207,26,0,1,6
183.67,43.50,209,27,1,0,1
56.05,55.44,211,25,0,2,0
284.04,294.27,215,26,0,2,10
305.80,144.18,216,26,1,1,7
73.56,38.07,217,25,0,1,0
