XCOORD,YCOORD,ID,age,sex,genetics,gridIn
249.53,255.76,1,19,1,1,10
310.90,355.58,2,21,0,0,15
274.30,396.64,3,21,1,1,14
177.43,134.47,4,21,1,2,5
293.88,382.59,5,21,1,1,14
113.89,226.88,6,19,1,0,9
54.35,154.80,7,22,0,0,4
285.65,343.59,8,19,0,0,14
372.84,206.22,9,21,0,0,11
41.93,176.35,10,22,1,1,4
343.24,177.67,14,22,0,1,7
11.80,18.34,15,21,0,0,0
160.24,349.04,16,19,1,1,13
337.42,279.74,17,22,0,2,11
124.67,386.49,18,22,1,2,13
352.88,331.33,20,19,1,1,15
181.44,257.10,21,21,0,1,9
268.71,302.66,22,20,0,0,14
283.02,222.19,24,21,1,1,10
177.18,251.84,25,21,0,1,9
208.51,33.44,29,20,1,1,2
125.16,338.36,30,20,0,1,13
230.61,187.18,31,20,1,1,6
86.05,329.76,32,19,0,1,12
2.31,340.11,33,20,0,0,12
337.69,312.43,35,22,0,1,15
109.43,376.42,36,19,1,2,13
142.55,80.37,37,20,1,1,1
62.10,112.38,38,22,0,0,4
122.02,170.26,39,19,0,0,5
345.50,128.33,40,21,0,0,7
279.10,311.69,41,19,1,1,14
62.06,197.90,42,21,0,1,4
339.92,395.19,43,20,0,1,15
393.82,94.25,44,20,0,1,3
366.89,30.07,47,20,0,2,3
202.90,335.59,48,20,0,1,14
290.59,30.00,49,19,0,0,2
61.26,82.37,50,20,0,1,0
247.70,39.50,51,20,0,0,2
259.27,273.17,52,19,1,0,10
26.50,98.16,55,20,0,0,0
176.90,90.03,57,19,0,1,1
206.92,375.15,58,22,0,1,14
381.35,290.16,59,22,1,1,11
223.65,389.14,60,21,0,0,14
244.79,11.30,63,21,1,0,2
45.14,288.59,66,20,0,1,8
113.64,130.16,67,21,0,1,5
376.03,255.46,68,19,0,1,11
152.98,336.77,70,21,1,1,13
337.38,109.03,71,20,0,1,7
147.60,162.86,72,19,1,0,5
81.02,47.67,75,22,0,0,0
72.38,254.45,77,19,0,1,8
230.71,221.19,78,20,0,0,10
95.06,262.74,80,19,0,1,8
35.14,197.55,81,20,1,2,4
56.17,394.85,82,19,1,0,12
167.96,26.64,85,19,0,1,1
58.21,256.88,89,19,1,0,8
354.59,4.75,91,21,0,1,3
61.44,27.91,92,20,1,1,0
125.02,181.70,93,22,1,2,5
25.98,385.71,94,21,1,0,12
358.90,8.56,97,20,1,0,3
281.09,146.18,98,22,0,1,6
134.46,325.07,99,19,1,1,13
196.95,184.79,100,19,1,2,5
16.99,123.87,101,20,1,0,4
258.06,194.82,104,21,1,0,6
273.77,82.62,105,20,1,0,2
22.00,291.22,106,21,0,1,8
365.20,4.10,109,21,1,2,3
128.16,121.09,110,20,0,0,5
114.26,302.11,112,20,1,1,13
292.07,380.03,113,19,0,1,14
175.58,153.43,114,19,1,1,5
200.51,106.40,116,21,1,0,6
197.98,33.94,117,20,1,1,1
57.78,88.10,118,22,1,1,0
289.79,230.31,120,22,0,1,10
327.89,170.35,123,21,0,1,7
365.68,154.98,124,22,1,1,7
321.61,251.55,125,21,0,1,11
213.38,31.54,126,21,0,0,2
17.08,247.29,127,22,1,0,8
191.64,242.71,128,19,0,1,9
66.88,93.14,129,20,1,0,0
