XCOORD,YCOORD,ID,age,sex,genetics,gridIn
206.17,341.95,1,15,1,1,14
203.11,7.67,3,16,0,2,2
316.17,200.27,4,15,1,1,11
274.58,394.29,5,16,1,0,14
152.31,376.84,6,16,0,1,13
150.63,300.59,7,14,0,1,13
359.86,42.28,9,17,1,1,3
225.14,176.11,10,14,1,0,6
246.26,292.98,11,15,0,1,10
328.05,329.25,12,15,0,1,15
11.33,281.42,14,14,0,2,8
156.28,28.03,15,17,1,0,1
193.61,200.30,16,14,0,1,9
79.98,350.48,17,16,0,1,12
112.32,159.71,18,17,1,2,5
211.03,177.87,20,14,1,2,6
228.79,388.18,21,17,0,0,14
233.58,64.51,22,17,0,2,2
279.25,68.73,23,17,1,1,2
201.98,217.62,24,14,0,2,10
191.79,243.24,25,15,1,2,9
326.79,306.94,26,14,1,2,15
120.47,4.91,27,15,0,2,1
244.73,31.48,29,15,0,1,2
256.13,276.70,30,14,1,1,10
258.76,319.85,31,14,1,1,14
386.94,240.38,32,14,0,1,11
311.26,94.47,33,15,0,1,3
103.38,126.25,34,14,0,2,5
320.53,389.47,35,16,1,1,15
146.84,174.66,36,16,0,1,5
82.07,303.27,37,14,0,1,12
349.61,220.56,38,15,0,0,11
105.09,138.62,39,14,1,0,5
96.30,262.83,40,15,0,2,8
390.50,281.44,42,14,0,1,11
189.97,15.51,43,15,0,1,1
282.57,167.41,44,15,1,1,6
168.88,3.93,45,16,1,2,1
362.77,161.55,46,14,0,2,7
129.91,148.18,47,15,1,1,5
41.31,122.54,48,14,1,2,4
238.64,359.04,49,15,1,1,14
317.78,297.95,50,17,0,2,11
88.90,27.94,51,14,1,1,0
134.48,349.85,52,15,1,2,13
320.63,386.37,53,17,1,1,15
126.28,76.07,54,16,1,0,1
19.21,47.09,55,15,0,1,0
102.39,277.54,56,16,1,1,9
117.89,294.41,57,17,0,1,9
230.58,232.60,58,15,1,2,10
131.58,362.59,59,14,0,2,13
33.42,96.07,60,16,1,1,0
196.48,84.84,61,15,0,1,1
142.52,88.45,64,17,1,0,1
338.93,209.16,65,15,0,1,11
24.25,112.28,67,17,1,1,4
183.90,375.55,70,16,0,0,13
48.33,33.02,71,16,1,0,0
105.20,165.13,72,15,0,0,5
265.58,139.98,73,16,0,1,6
11.53,292.97,74,15,0,2,8
47.73,100.75,75,17,1,0,4
124.37,160.05,76,17,1,1,5
158.08,195.32,78,14,1,1,5
225.23,56.52,80,17,0,1,2
171.62,267.08,81,14,1,0,9
80.85,33.90,83,16,1,2,0
202.87,241.35,84,16,0,2,10
175.33,282.53,85,15,1,1,9
334.54,291.35,86,14,1,1,11
126.90,27.84,87,17,1,1,1
339.90,130.02,89,15,0,0,7
203.45,327.95,90,14,0,1,14
298.88,243.67,91,14,1,0,10
57.28,135.39,92,14,0,1,4
199.57,252.02,93,16,1,2,9
286.82,176.61,95,17,0,1,6
77.91,299.43,99,16,0,0,8
257.69,388.29,101,15,1,0,14
54.55,210.54,103,17,0,0,8
247.26,183.86,104,15,1,2,6
156.21,259.95,105,17,0,1,9
155.15,340.66,106,14,0,1,13
240.10,279.14,107,15,1,2,10
129.60,66.48,108,14,1,2,1
272.22,80.79,109,14,0,0,2
116.14,127.57,111,14,0,2,5
91.38,294.21,113,15,1,2,8
23.73,102.29,114,17,0,0,4
121.09,50.47,115,17,0,1,1
45.62,260.82,116,14,0,0,8
24.26,87.60,118,15,1,0,0
109.20,110.16,119,15,1,0,5
113.95,310.31,120,15,1,1,13
54.26,204.78,121,14,1,2,8
316.05,380.75,124,17,0,0,15
216.34,391.23,125,15,0,0,14
6.54,54.04,126,16,1,0,0
388.78,188.68,127,15,0,1,7
169.62,273.07,128,14,0,1,9
370.84,341.68,129,17,0,1,15
176.13,138.53,130,15,0,1,5
64.18,144.55,131,16,0,1,4
233.58,259.80,133,17,0,2,10
228.79,393.04,134,17,0,1,14
37.64,92.63,136,17,1,0,0
336.35,374.44,137,15,0,1,15
66.79,117.35,138,14,1,1,4
41.84,347.50,142,16,0,1,12
384.74,160.54,143,15,0,0,7
352.91,237.71,144,16,1,1,11
184.50,163.40,145,14,0,1,5
11.69,24.43,146,15,0,1,0
8.45,386.27,147,16,1,0,12
287.62,109.71,150,16,1,0,6
24.68,194.01,151,16,0,1,4
48.61,342.31,152,14,0,0,12
358.35,275.97,154,15,1,1,11
6.59,195.93,155,15,1,0,4
308.00,191.31,156,15,0,0,7
13.04,148.42,157,17,0,0,4
211.50,346.11,159,17,1,1,14
272.78,357.87,160,14,1,0,14
79.52,172.13,161,17,0,2,4
50.16,332.79,162,15,1,2,12
237.14,243.45,163,14,1,2,10
291.88,131.58,164,15,1,1,6
70.47,75.45,165,16,0,1,0
323.32,155.70,170,16,0,0,7
353.15,393.47,171,14,0,1,15
152.56,129.49,172,15,1,0,5
4.36,273.71,174,17,0,0,8
278.45,154.27,176,14,1,0,6
2.67,356.82,177,16,0,1,12
72.36,198.55,178,15,1,1,4
69.55,78.77,181,14,0,1,0
226.90,30.71,182,16,0,1,2
266.70,119.37,185,14,0,1,6
42.73,178.66,186,15,1,1,4
137.70,215.01,187,16,0,0,9
366.41,174.13,188,14,0,2,7
322.48,100.83,189,17,1,1,7
118.56,23.40,191,15,1,1,1
83.27,216.18,192,14,1,1,8
332.84,188.30,193,16,1,1,7
189.81,83.09,194,14,0,0,1
70.23,369.10,196,14,1,0,12
193.24,151.95,197,17,1,1,5
324.24,189.79,198,15,1,1,7
316.72,117.21,199,14,1,1,7
29.79,168.13,200,17,1,0,4
118.35,92.20,201,14,0,1,1
161.62,289.88,204,14,1,1,9
197.00,294.71,205,17,1,1,9
104.49,46.88,206,16,1,1,1
134.33,218.69,207,16,0,0,9
264.45,58.16,208,14,1,1,2
171.53,230.98,209,17,1,1,9
97.64,223.07,210,15,0,2,8
109.96,249.28,211,17,1,0,9
39.23,2.51,212,16,0,1,0
397.32,137.80,213,16,0,1,7
225.09,149.94,214,17,1,1,6
376.12,103.24,216,15,1,0,7
302.09,180.64,217,16,0,1,7
203.41,378.13,218,17,1,1,14
370.31,12.28,220,16,0,1,3
84.79,230.33,222,16,0,1,8
50.05,206.69,223,17,0,2,8
42.64,287.95,224,16,0,0,8
137.43,380.38,225,17,0,1,13
238.39,216.23,226,17,1,0,10
325.74,134.92,229,17,1,1,7
341.85,349.06,233,16,1,0,15
181.06,102.88,234,16,0,1,5
291.30,196.83,236,15,1,0,6
340.00,32.73,237,16,0,0,3
158.01,209.63,238,16,0,1,9
163.20,37.77,239,17,1,0,1
334.48,348.39,241,15,1,1,15
199.32,396.57,242,16,1,2,13
159.70,20.73,243,17,1,2,1
185.28,240.12,244,17,0,2,9
221.24,175.24,245,17,0,0,6
52.24,319.58,247,14,1,1,12
99.31,264.61,248,16,0,1,8
395.13,223.67,249,16,1,1,11
238.00,366.14,250,14,1,1,14
276.14,353.78,251,15,0,1,14
277.49,300.38,254,14,1,2,14
195.16,29.98,255,17,1,0,1
162.86,261.01,256,14,1,0,9
46.69,377.88,257,15,0,1,12
365.74,296.12,258,14,0,1,11
54.12,92.53,260,14,1,0,0
179.05,176.55,261,17,1,1,5
228.24,185.24,262,16,0,2,6
352.37,372.44,264,17,0,1,15
356.34,299.37,265,14,1,2,11
107.95,147.38,266,16,0,2,5
165.26,382.62,267,16,0,0,13
255.45,144.32,270,15,0,1,6
76.12,192.33,272,16,0,2,4
47.97,317.87,273,16,0,1,12
166.48,149.11,274,14,1,1,5
64.43,193.54,275,14,0,0,4
242.48,254.83,277,16,1,0,10
76.65,287.63,278,16,0,1,8
99.59,19.05,280,14,0,1,0
310.76,163.92,283,16,1,0,7
10.94,396.89,284,16,0,1,12
3.46,174.08,285,17,0,1,4
321.61,249.31,286,16,0,2,11
200.09,220.20,287,17,0,0,10
146.87,260.43,288,15,0,1,9
74.18,246.30,289,17,0,0,8
156.68,390.19,290,16,1,0,13
259.91,198.12,293,17,0,1,6
287.36,94.94,294,16,0,2,2
350.01,110.86,297,16,0,2,7
6.57,304.40,298,16,0,0,12
26.08,307.47,299,16,1,1,12
123.48,184.17,300,16,1,0,5
329.28,101.50,301,16,1,0,7
339.22,142.10,302,17,1,0,7
202.94,82.49,303,15,1,2,2
314.31,51.25,304,16,0,1,3
151.32,250.94,307,17,0,1,9
34.48,248.99,308,14,1,1,8
90.42,214.48,310,14,1,2,8
220.44,84.18,311,14,1,1,2
24.14,369.60,312,15,0,2,12
79.07,33.60,314,15,1,0,0
337.78,266.02,315,15,1,1,11
148.79,399.66,316,14,1,0,13
317.64,207.31,317,15,1,0,11
131.96,178.96,318,15,0,1,5
284.74,280.61,319,14,1,0,10
156.25,246.12,320,15,1,0,9
157.70,40.57,321,16,1,1,1
264.45,49.62,323,14,1,0,2
335.42,126.37,324,15,1,1,7
35.72,8.08,325,17,0,1,0
372.10,50.08,327,17,0,1,3
166.84,285.57,328,15,0,1,9
342.49,245.32,330,16,1,1,11
313.03,265.20,331,17,1,2,11
39.19,361.30,333,14,1,1,12
148.81,324.07,335,17,1,1,13
