XCOORD,YCOORD,ID,age,sex,genetics,gridIn
206.17,341.95,1,20,1,1,14
203.11,7.67,3,21,0,2,2
316.17,200.27,4,20,1,1,11
274.58,394.29,5,21,1,0,14
152.31,376.84,6,21,0,1,13
150.63,300.59,7,19,0,1,13
359.86,42.28,9,22,1,1,3
225.14,176.11,10,19,1,0,6
246.26,292.98,11,20,0,1,10
328.05,329.25,12,20,0,1,15
11.33,281.42,14,19,0,2,8
156.28,28.03,15,22,1,0,1
193.61,200.30,16,19,0,1,9
79.98,350.48,17,21,0,1,12
112.32,159.71,18,22,1,2,5
211.03,177.87,20,19,1,2,6
228.79,388.18,21,22,0,0,14
233.58,64.51,22,22,0,2,2
279.25,68.73,23,22,1,1,2
191.79,243.24,25,20,1,2,9
326.79,306.94,26,19,1,2,15
120.47,4.91,27,20,0,2,1
244.73,31.48,29,20,0,1,2
256.13,276.70,30,19,1,1,10
258.76,319.85,31,19,1,1,14
386.94,240.38,32,19,0,1,11
311.26,94.47,33,20,0,1,3
103.38,126.25,34,19,0,2,5
320.53,389.47,35,21,1,1,15
146.84,174.66,36,21,0,1,5
82.07,303.27,37,19,0,1,12
349.61,220.56,38,20,0,0,11
105.09,138.62,39,19,1,0,5
96.30,262.83,40,20,0,2,8
390.50,281.44,42,19,0,1,11
282.57,167.41,44,20,1,1,6
168.88,3.93,45,21,1,2,1
362.77,161.55,46,19,0,2,7
129.91,148.18,47,20,1,1,5
41.31,122.54,48,19,1,2,4
238.64,359.04,49,20,1,1,14
317.78,297.95,50,22,0,2,11
88.90,27.94,51,19,1,1,0
134.48,349.85,52,20,1,2,13
320.63,386.37,53,22,1,1,15
126.28,76.07,54,21,1,0,1
19.21,47.09,55,20,0,1,0
117.89,294.41,57,22,0,1,9
131.58,362.59,59,19,0,2,13
33.42,96.07,60,21,1,1,0
142.52,88.45,64,22,1,0,1
338.93,209.16,65,20,0,1,11
24.25,112.28,67,22,1,1,4
183.90,375.55,70,21,0,0,13
48.33,33.02,71,21,1,0,0
105.20,165.13,72,20,0,0,5
265.58,139.98,73,21,0,1,6
11.53,292.97,74,20,0,2,8
47.73,100.75,75,22,1,0,4
124.37,160.05,76,22,1,1,5
158.08,195.32,78,19,1,1,5
225.23,56.52,80,22,0,1,2
171.62,267.08,81,19,1,0,9
80.85,33.90,83,21,1,2,0
175.33,282.53,85,20,1,1,9
334.54,291.35,86,19,1,1,11
126.90,27.84,87,22,1,1,1
339.90,130.02,89,20,0,0,7
203.45,327.95,90,19,0,1,14
298.88,243.67,91,19,1,0,10
57.28,135.39,92,19,0,1,4
199.57,252.02,93,21,1,2,9
286.82,176.61,95,22,0,1,6
77.91,299.43,99,21,0,0,8
257.69,388.29,101,20,1,0,14
54.55,210.54,103,22,0,0,8
156.21,259.95,105,22,0,1,9
155.15,340.66,106,19,0,1,13
240.10,279.14,107,20,1,2,10
129.60,66.48,108,19,1,2,1
272.22,80.79,109,19,0,0,2
116.14,127.57,111,19,0,2,5
91.38,294.21,113,20,1,2,8
23.73,102.29,114,22,0,0,4
121.09,50.47,115,22,0,1,1
45.62,260.82,116,19,0,0,8
24.26,87.60,118,20,1,0,0
109.20,110.16,119,20,1,0,5
113.95,310.31,120,20,1,1,13
54.26,204.78,121,19,1,2,8
316.05,380.75,124,22,0,0,15
216.34,391.23,125,20,0,0,14
6.54,54.04,126,21,1,0,0
388.78,188.68,127,20,0,1,7
169.62,273.07,128,19,0,1,9
370.84,341.68,129,22,0,1,15
176.13,138.53,130,20,0,1,5
228.79,393.04,134,22,0,1,14
37.64,92.63,136,22,1,0,0
336.35,374.44,137,20,0,1,15
66.79,117.35,138,19,1,1,4
384.74,160.54,143,20,0,0,7
352.91,237.71,144,21,1,1,11
184.50,163.40,145,19,0,1,5
11.69,24.43,146,20,0,1,0
8.45,386.27,147,21,1,0,12
287.62,109.71,150,21,1,0,6
24.68,194.01,151,21,0,1,4
48.61,342.31,152,19,0,0,12
358.35,275.97,154,20,1,1,11
6.59,195.93,155,20,1,0,4
308.00,191.31,156,20,0,0,7
13.04,148.42,157,22,0,0,4
211.50,346.11,159,22,1,1,14
272.78,357.87,160,19,1,0,14
79.52,172.13,161,22,0,2,4
50.16,332.79,162,20,1,2,12
237.14,243.45,163,19,1,2,10
291.88,131.58,164,20,1,1,6
70.47,75.45,165,21,0,1,0
323.32,155.70,170,21,0,0,7
353.15,393.47,171,19,0,1,15
152.56,129.49,172,20,1,0,5
4.36,273.71,174,22,0,0,8
278.45,154.27,176,19,1,0,6
2.67,356.82,177,21,0,1,12
72.36,198.55,178,20,1,1,4
69.55,78.77,181,19,0,1,0
226.90,30.71,182,21,0,1,2
266.70,119.37,185,19,0,1,6
42.73,178.66,186,20,1,1,4
137.70,215.01,187,21,0,0,9
322.48,100.83,189,22,1,1,7
332.84,188.30,193,21,1,1,7
189.81,83.09,194,19,0,0,1
70.23,369.10,196,19,1,0,12
193.24,151.95,197,22,1,1,5
324.24,189.79,198,20,1,1,7
316.72,117.21,199,19,1,1,7
29.79,168.13,200,22,1,0,4
118.35,92.20,201,19,0,1,1
161.62,289.88,204,19,1,1,9
197.00,294.71,205,22,1,1,9
104.49,46.88,206,21,1,1,1
134.33,218.69,207,21,0,0,9
264.45,58.16,208,19,1,1,2
171.53,230.98,209,22,1,1,9
