XCOORD,YCOORD,ID,age,sex,genetics,gridIn
243.17,135.51,0,7,1,2,6
77.30,164.90,1,6,1,1,4
373.56,273.08,2,6,1,1,11
87.23,368.38,3,6,1,2,12
11.39,199.79,4,5,0,1,4
180.45,165.89,5,5,0,0,5
308.59,236.97,6,4,0,1,11
27.18,132.54,7,5,1,1,4
155.85,342.33,8,6,0,1,13
230.72,207.96,9,5,0,1,10
277.68,249.05,10,7,0,2,10
347.70,326.44,11,6,1,2,15
117.93,91.90,12,7,1,2,1
100.01,371.31,13,6,0,1,13
246.15,130.12,14,5,0,1,6
382.33,380.07,15,7,1,1,15
92.26,103.15,16,7,0,2,4
381.14,319.24,17,7,1,1,15
237.13,339.74,18,6,1,1,14
346.99,363.93,19,4,0,1,15
169.20,214.24,20,5,1,1,9
326.58,34.50,21,7,0,1,3
386.21,161.60,22,5,1,1,7
297.96,152.37,23,6,0,1,6
181.15,85.05,24,4,1,1,1
236.76,89.59,25,5,0,1,2
139.82,221.29,26,5,0,1,9
233.06,370.95,27,5,1,0,14
286.44,191.10,28,7,0,2,6
177.56,309.60,30,4,1,0,13
165.32,188.80,31,6,1,0,5
310.35,259.42,32,6,1,1,11
373.80,329.85,33,6,0,1,15
53.08,46.06,34,7,1,2,0
348.82,337.05,35,7,0,1,15
391.64,138.88,37,6,1,1,7
241.74,269.07,38,7,1,1,10
81.60,384.14,39,4,0,1,12
195.88,166.28,40,5,0,0,5
147.69,337.33,41,4,1,1,13
329.91,208.80,42,4,0,1,11
350.74,46.24,43,6,1,0,3
339.48,122.39,44,5,0,0,7
113.65,370.25,45,6,0,1,13
259.99,343.20,47,4,1,2,14
157.19,377.05,48,6,1,2,13
286.48,271.44,49,7,1,1,10
175.37,317.06,50,5,1,1,13
91.07,156.02,51,6,0,1,4
332.21,362.04,52,6,1,1,15
110.33,383.79,53,4,1,1,13
120.62,140.15,54,5,1,2,5
282.06,125.44,55,6,1,1,6
300.58,337.71,56,5,1,1,15
23.18,352.09,57,5,1,0,12
371.78,312.89,58,4,1,1,15
195.96,285.08,59,7,1,2,9
352.69,235.19,60,7,1,0,11
320.01,21.90,61,4,0,0,3
166.95,217.96,63,5,1,1,9
93.81,60.81,64,7,1,1,0
361.74,151.69,65,5,0,1,7
197.01,268.42,66,4,0,2,9
164.32,71.60,67,5,1,2,1
230.08,393.70,68,4,0,1,14
195.31,76.28,69,4,0,0,1
94.68,387.17,70,4,0,2,12
191.57,89.68,72,6,1,0,1
188.09,129.61,74,7,0,1,5
213.24,183.39,75,5,1,1,6
135.67,223.18,76,5,1,1,9
198.72,343.90,77,4,0,2,13
241.43,24.80,78,6,0,1,2
68.90,104.18,79,7,0,1,4
224.97,69.12,80,5,0,1,2
47.08,310.21,81,6,1,1,12
158.14,105.09,82,6,1,1,5
354.85,258.12,83,7,0,2,11
198.82,310.54,84,7,1,0,13
83.18,136.12,85,4,0,1,4
178.29,309.12,86,5,1,2,13
205.41,396.85,87,6,1,1,14
141.74,352.74,88,4,1,0,13
393.54,7.48,89,6,0,2,3
241.07,61.31,90,5,0,2,2
350.13,57.27,91,4,1,1,3
166.97,262.91,92,7,0,0,9
249.36,286.67,93,7,1,0,10
273.98,94.32,94,7,1,2,2
257.06,346.83,95,5,1,0,14
166.48,351.98,96,5,0,1,13
377.34,301.37,97,4,0,0,15
65.41,87.79,98,5,1,1,0
61.65,25.99,99,7,0,1,0
10.40,155.10,100,6,0,1,4
183.01,259.82,101,6,1,1,9
125.70,359.64,103,7,0,2,13
4.12,222.42,104,7,1,1,8
257.98,255.59,105,5,1,2,10
300.00,233.70,106,4,0,1,10
358.06,90.61,107,7,0,0,3
383.59,273.95,108,6,0,1,11
246.90,374.44,109,7,1,1,14
35.94,2.65,110,4,0,1,0
163.81,123.11,111,6,0,1,5
18.46,161.45,113,7,0,2,4
130.41,132.20,115,7,1,2,5
226.57,15.35,116,5,1,1,2
166.87,399.38,117,4,0,1,13
121.02,137.00,118,7,0,2,5
120.48,380.04,119,7,0,0,13
333.33,176.33,120,5,0,0,7
272.86,150.11,121,6,1,1,6
339.65,199.87,122,7,0,1,7
293.43,373.04,123,4,0,2,14
242.77,67.99,124,5,0,0,2
226.83,56.83,125,4,0,2,2
221.45,265.01,126,6,0,1,10
108.40,95.38,127,6,0,1,1
269.28,332.80,128,5,1,2,14
197.69,140.23,129,7,0,1,5
132.15,333.30,130,4,0,1,13
161.32,106.95,131,7,1,0,5
330.73,192.85,132,5,0,1,7
306.99,254.12,133,7,0,1,11
276.19,37.78,134,5,1,1,2
201.42,102.50,135,4,1,2,6
374.85,203.66,136,5,0,2,11
97.54,7.60,137,5,1,0,0
277.98,150.40,138,7,1,1,6
139.20,393.13,139,4,1,1,13
236.83,150.39,140,5,0,1,6
257.97,93.38,141,7,1,1,2
162.94,129.36,142,4,1,2,5
306.37,293.72,143,7,0,0,11
60.01,256.19,147,4,0,0,8
264.08,298.82,148,7,0,0,10
350.79,47.73,149,7,0,1,3
22.51,262.56,150,4,0,0,8
270.95,31.31,151,4,0,2,2
216.94,210.03,152,4,0,2,10
229.38,84.89,153,6,1,2,2
228.82,23.44,154,6,0,1,2
39.89,303.05,155,7,1,1,12
180.98,107.06,156,7,0,1,5
138.69,151.87,157,5,1,0,5
242.41,237.45,158,7,0,1,10
120.82,230.91,159,7,1,1,9
370.72,103.02,161,5,0,0,7
129.02,195.95,162,7,1,2,5
388.24,125.36,163,6,0,0,7
171.88,19.95,164,4,1,1,1
223.70,55.24,165,5,0,2,2
124.40,66.33,167,7,1,1,1
387.81,351.78,168,7,0,1,15
225.00,30.04,169,4,0,1,2
268.63,398.28,171,5,0,2,14
316.11,236.40,172,4,0,2,11
345.22,19.48,173,5,1,2,3
133.41,140.92,174,7,1,1,5
177.41,165.98,175,5,0,1,5
362.06,3.24,176,5,0,1,3
40.40,388.53,177,4,1,1,12
349.19,53.04,178,6,1,1,3
328.48,351.76,180,4,0,0,15
228.51,286.70,181,4,0,2,10
179.82,227.78,182,4,1,0,9
364.64,259.89,183,5,0,2,11
307.04,197.82,184,6,1,1,7
294.74,342.25,185,7,0,0,14
305.56,165.83,186,6,1,2,7
109.13,274.68,187,6,0,1,9
128.34,281.83,188,7,0,1,9
293.46,132.95,189,5,0,1,6
311.74,36.45,192,6,0,0,3
37.99,322.32,193,4,1,1,12
396.72,309.68,194,6,0,1,15
383.16,123.73,195,5,1,1,7
189.73,152.66,196,5,1,0,5
155.08,252.05,197,5,1,0,9
130.15,188.35,198,4,1,1,5
180.70,314.89,199,5,0,1,13
239.38,157.89,200,4,1,2,6
256.26,31.09,201,7,1,0,2
233.74,362.43,202,6,0,1,14
191.10,294.91,204,4,0,0,9
396.44,204.77,205,7,1,0,11
18.17,97.05,206,6,1,0,0
239.34,104.30,207,7,1,1,6
2.06,136.59,209,6,1,2,4
321.85,69.59,210,4,1,1,3
145.70,326.47,211,7,1,1,13
279.19,39.59,212,4,0,1,2
84.02,42.05,213,5,0,1,0
176.77,72.72,214,6,1,2,1
