XCOORD,YCOORD,ID,age,sex,genetics,gridIn
398.03,334.13,0,32,1,1,15
206.17,341.95,1,30,1,1,14
203.11,7.67,3,31,0,2,2
316.17,200.27,4,30,1,1,11
274.58,394.29,5,31,1,0,14
152.31,376.84,6,31,0,1,13
159.98,34.10,8,29,0,0,1
359.86,42.28,9,32,1,1,3
225.14,176.11,10,29,1,0,6
105.06,163.25,13,30,0,1,5
156.28,28.03,15,32,1,0,1
193.61,200.30,16,29,0,1,9
367.08,189.93,19,30,1,1,7
228.79,388.18,21,32,0,0,14
244.73,31.48,29,30,0,1,2
258.76,319.85,31,29,1,1,14
311.26,94.47,33,30,0,1,3
320.53,389.47,35,31,1,1,15
146.84,174.66,36,31,0,1,5
349.61,220.56,38,30,0,0,11
105.09,138.62,39,29,1,0,5
220.49,87.32,41,31,1,2,2
189.97,15.51,43,30,0,1,1
168.88,3.93,45,31,1,2,1
129.91,148.18,47,30,1,1,5
88.90,27.94,51,29,1,1,0
320.63,386.37,53,32,1,1,15
126.28,76.07,54,31,1,0,1
19.21,47.09,55,30,0,1,0
196.48,84.84,61,30,0,1,1
142.52,88.45,64,32,1,0,1
338.93,209.16,65,30,0,1,11
205.41,117.09,66,31,0,0,6
24.25,112.28,67,32,1,1,4
48.33,33.02,71,31,1,0,0
105.20,165.13,72,30,0,0,5
265.58,139.98,73,31,0,1,6
47.73,100.75,75,32,1,0,4
124.37,160.05,76,32,1,1,5
205.41,234.72,77,31,0,1,10
158.08,195.32,78,29,1,1,5
225.23,56.52,80,32,0,1,2
171.62,267.08,81,29,1,0,9
239.90,290.50,82,30,1,2,10
175.33,282.53,85,30,1,1,9
334.54,291.35,86,29,1,1,11
126.90,27.84,87,32,1,1,1
181.07,80.15,88,31,1,1,1
203.45,327.95,90,29,0,1,14
100.37,304.36,96,29,1,2,13
245.72,279.94,97,32,1,1,10
3.98,203.59,98,29,0,2,8
336.93,397.26,100,31,1,1,15
257.69,388.29,101,30,1,0,14
286.36,33.45,102,30,0,1,2
54.55,210.54,103,32,0,0,8
156.21,259.95,105,32,0,1,9
155.15,340.66,106,29,0,1,13
272.22,80.79,109,29,0,0,2
83.48,200.08,112,32,1,1,8
91.38,294.21,113,30,1,2,8
23.73,102.29,114,32,0,0,4
121.09,50.47,115,32,0,1,1
24.26,87.60,118,30,1,0,0
109.20,110.16,119,30,1,0,5
113.95,310.31,120,30,1,1,13
10.68,141.02,122,30,1,2,4
316.05,380.75,124,32,0,0,15
216.34,391.23,125,30,0,0,14
6.54,54.04,126,31,1,0,0
388.78,188.68,127,30,0,1,7
370.84,341.68,129,32,0,1,15
64.18,144.55,131,31,0,1,4
56.87,320.21,132,30,1,2,12
228.79,393.04,134,32,0,1,14
219.91,23.20,135,32,0,0,2
37.64,92.63,136,32,1,0,0
289.12,331.03,139,31,1,1,14
32.51,241.47,140,30,1,1,8
384.74,160.54,143,30,0,0,7
352.91,237.71,144,31,1,1,11
184.50,163.40,145,29,0,1,5
318.81,103.76,148,32,0,1,7
287.62,109.71,150,31,1,0,6
24.68,194.01,151,31,0,1,4
48.61,342.31,152,29,0,0,12
190.03,222.54,153,29,1,1,9
358.35,275.97,154,30,1,1,11
6.59,195.93,155,30,1,0,4
13.04,148.42,157,32,0,0,4
211.50,346.11,159,32,1,1,14
272.78,357.87,160,29,1,0,14
50.16,332.79,162,30,1,2,12
291.88,131.58,164,30,1,1,6
27.13,124.97,167,29,0,2,4
289.01,165.38,168,31,0,0,6
186.23,133.50,169,30,1,1,5
353.15,393.47,171,29,0,1,15
152.56,129.49,172,30,1,0,5
278.45,154.27,176,29,1,0,6
