XCOORD,YCOORD,ID,age,sex,genetics,gridIn
398.03,334.13,0,3,1,1,15
206.17,341.95,1,1,1,1,14
59.55,177.46,2,0,0,1,4
203.11,7.67,3,2,0,2,2
316.17,200.27,4,1,1,1,11
274.58,394.29,5,2,1,0,14
152.31,376.84,6,2,0,1,13
150.63,300.59,7,0,0,1,13
159.98,34.10,8,0,0,0,1
359.86,42.28,9,3,1,1,3
225.14,176.11,10,0,1,0,6
246.26,292.98,11,1,0,1,10
328.05,329.25,12,1,0,1,15
105.06,163.25,13,1,0,1,5
11.33,281.42,14,0,0,2,8
156.28,28.03,15,3,1,0,1
193.61,200.30,16,0,0,1,9
79.98,350.48,17,2,0,1,12
112.32,159.71,18,3,1,2,5
367.08,189.93,19,1,1,1,7
211.03,177.87,20,0,1,2,6
228.79,388.18,21,3,0,0,14
233.58,64.51,22,3,0,2,2
279.25,68.73,23,3,1,1,2
201.98,217.62,24,0,0,2,10
191.79,243.24,25,1,1,2,9
326.79,306.94,26,0,1,2,15
120.47,4.91,27,1,0,2,1
375.04,176.06,28,3,0,0,7
244.73,31.48,29,1,0,1,2
256.13,276.70,30,0,1,1,10
258.76,319.85,31,0,1,1,14
386.94,240.38,32,0,0,1,11
311.26,94.47,33,1,0,1,3
103.38,126.25,34,0,0,2,5
320.53,389.47,35,2,1,1,15
146.84,174.66,36,2,0,1,5
82.07,303.27,37,0,0,1,12
349.61,220.56,38,1,0,0,11
105.09,138.62,39,0,1,0,5
96.30,262.83,40,1,0,2,8
220.49,87.32,41,2,1,2,2
390.50,281.44,42,0,0,1,11
189.97,15.51,43,1,0,1,1
282.57,167.41,44,1,1,1,6
168.88,3.93,45,2,1,2,1
362.77,161.55,46,0,0,2,7
129.91,148.18,47,1,1,1,5
41.31,122.54,48,0,1,2,4
238.64,359.04,49,1,1,1,14
317.78,297.95,50,3,0,2,11
88.90,27.94,51,0,1,1,0
134.48,349.85,52,1,1,2,13
320.63,386.37,53,3,1,1,15
126.28,76.07,54,2,1,0,1
19.21,47.09,55,1,0,1,0
102.39,277.54,56,2,1,1,9
117.89,294.41,57,3,0,1,9
230.58,232.60,58,1,1,2,10
131.58,362.59,59,0,0,2,13
33.42,96.07,60,2,1,1,0
196.48,84.84,61,1,0,1,1
0.55,268.25,62,1,1,2,8
81.56,110.41,63,3,0,2,4
142.52,88.45,64,3,1,0,1
338.93,209.16,65,1,0,1,11
205.41,117.09,66,2,0,0,6
24.25,112.28,67,3,1,1,4
391.66,166.64,68,1,0,2,7
209.74,71.70,69,3,0,2,2
183.90,375.55,70,2,0,0,13
48.33,33.02,71,2,1,0,0
105.20,165.13,72,1,0,0,5
265.58,139.98,73,2,0,1,6
11.53,292.97,74,1,0,2,8
47.73,100.75,75,3,1,0,4
124.37,160.05,76,3,1,1,5
205.41,234.72,77,2,0,1,10
158.08,195.32,78,0,1,1,5
116.83,75.34,79,3,0,2,1
225.23,56.52,80,3,0,1,2
171.62,267.08,81,0,1,0,9
239.90,290.50,82,1,1,2,10
80.85,33.90,83,2,1,2,0
202.87,241.35,84,2,0,2,10
175.33,282.53,85,1,1,1,9
334.54,291.35,86,0,1,1,11
126.90,27.84,87,3,1,1,1
181.07,80.15,88,2,1,1,1
339.90,130.02,89,1,0,0,7
203.45,327.95,90,0,0,1,14
298.88,243.67,91,0,1,0,10
57.28,135.39,92,0,0,1,4
199.57,252.02,93,2,1,2,9
299.69,290.32,94,2,0,2,10
286.82,176.61,95,3,0,1,6
100.37,304.36,96,0,1,2,13
245.72,279.94,97,3,1,1,10
3.98,203.59,98,0,0,2,8
77.91,299.43,99,2,0,0,8
336.93,397.26,100,2,1,1,15
257.69,388.29,101,1,1,0,14
286.36,33.45,102,1,0,1,2
54.55,210.54,103,3,0,0,8
247.26,183.86,104,1,1,2,6
156.21,259.95,105,3,0,1,9
155.15,340.66,106,0,0,1,13
240.10,279.14,107,1,1,2,10
129.60,66.48,108,0,1,2,1
272.22,80.79,109,0,0,0,2
132.55,291.94,110,2,1,2,9
116.14,127.57,111,0,0,2,5
83.48,200.08,112,3,1,1,8
91.38,294.21,113,1,1,2,8
23.73,102.29,114,3,0,0,4
121.09,50.47,115,3,0,1,1
45.62,260.82,116,0,0,0,8
305.97,33.02,117,1,0,1,3
24.26,87.60,118,1,1,0,0
109.20,110.16,119,1,1,0,5
113.95,310.31,120,1,1,1,13
54.26,204.78,121,0,1,2,8
10.68,141.02,122,1,1,2,4
234.45,34.07,123,3,1,1,2
316.05,380.75,124,3,0,0,15
216.34,391.23,125,1,0,0,14
6.54,54.04,126,2,1,0,0
388.78,188.68,127,1,0,1,7
169.62,273.07,128,0,0,1,9
370.84,341.68,129,3,0,1,15
176.13,138.53,130,1,0,1,5
64.18,144.55,131,2,0,1,4
56.87,320.21,132,1,1,2,12
233.58,259.80,133,3,0,2,10
228.79,393.04,134,3,0,1,14
219.91,23.20,135,3,0,0,2
37.64,92.63,136,3,1,0,0
336.35,374.44,137,1,0,1,15
66.79,117.35,138,0,1,1,4
289.12,331.03,139,2,1,1,14
32.51,241.47,140,1,1,1,8
61.84,195.18,141,1,1,1,4
41.84,347.50,142,2,0,1,12
384.74,160.54,143,1,0,0,7
352.91,237.71,144,2,1,1,11
184.50,163.40,145,0,0,1,5
11.69,24.43,146,1,0,1,0
8.45,386.27,147,2,1,0,12
318.81,103.76,148,3,0,1,7
192.71,150.11,149,0,1,1,5
287.62,109.71,150,2,1,0,6
24.68,194.01,151,2,0,1,4
48.61,342.31,152,0,0,0,12
190.03,222.54,153,0,1,1,9
358.35,275.97,154,1,1,1,11
6.59,195.93,155,1,1,0,4
308.00,191.31,156,1,0,0,7
13.04,148.42,157,3,0,0,4
337.37,273.27,158,2,1,1,11
211.50,346.11,159,3,1,1,14
272.78,357.87,160,0,1,0,14
79.52,172.13,161,3,0,2,4
50.16,332.79,162,1,1,2,12
237.14,243.45,163,0,1,2,10
291.88,131.58,164,1,1,1,6
70.47,75.45,165,2,0,1,0
340.45,320.12,166,0,1,2,15
27.13,124.97,167,0,0,2,4
289.01,165.38,168,2,0,0,6
186.23,133.50,169,1,1,1,5
323.32,155.70,170,2,0,0,7
353.15,393.47,171,0,0,1,15
152.56,129.49,172,1,1,0,5
390.87,186.79,173,1,0,1,7
4.36,273.71,174,3,0,0,8
332.50,243.31,175,1,0,2,11
278.45,154.27,176,0,1,0,6
2.67,356.82,177,2,0,1,12
72.36,198.55,178,1,1,1,4
83.06,353.60,179,3,1,2,12
384.53,107.65,180,3,0,2,7
69.55,78.77,181,0,0,1,0
226.90,30.71,182,2,0,1,2
237.80,373.68,183,2,1,1,14
150.25,353.72,184,3,1,1,13
266.70,119.37,185,0,0,1,6
42.73,178.66,186,1,1,1,4
137.70,215.01,187,2,0,0,9
366.41,174.13,188,0,0,2,7
322.48,100.83,189,3,1,1,7
209.94,309.40,190,1,1,1,14
118.56,23.40,191,1,1,1,1
83.27,216.18,192,0,1,1,8
332.84,188.30,193,2,1,1,7
