XCOORD,YCOORD,ID,age,sex,genetics,gridIn
398.03,334.13,0,11,1,1,15
206.17,341.95,1,9,1,1,14
203.11,7.67,3,10,0,2,2
316.17,200.27,4,9,1,1,11
274.58,394.29,5,10,1,0,14
152.31,376.84,6,10,0,1,13
159.98,34.10,8,8,0,0,1
359.86,42.28,9,11,1,1,3
225.14,176.11,10,8,1,0,6
328.05,329.25,12,9,0,1,15
105.06,163.25,13,9,0,1,5
156.28,28.03,15,11,1,0,1
193.61,200.30,16,8,0,1,9
79.98,350.48,17,10,0,1,12
367.08,189.93,19,9,1,1,7
211.03,177.87,20,8,1,2,6
228.79,388.18,21,11,0,0,14
233.58,64.51,22,11,0,2,2
279.25,68.73,23,11,1,1,2
191.79,243.24,25,9,1,2,9
326.79,306.94,26,8,1,2,15
244.73,31.48,29,9,0,1,2
256.13,276.70,30,8,1,1,10
258.76,319.85,31,8,1,1,14
386.94,240.38,32,8,0,1,11
311.26,94.47,33,9,0,1,3
103.38,126.25,34,8,0,2,5
320.53,389.47,35,10,1,1,15
146.84,174.66,36,10,0,1,5
82.07,303.27,37,8,0,1,12
349.61,220.56,38,9,0,0,11
105.09,138.62,39,8,1,0,5
220.49,87.32,41,10,1,2,2
390.50,281.44,42,8,0,1,11
189.97,15.51,43,9,0,1,1
282.57,167.41,44,9,1,1,6
168.88,3.93,45,10,1,2,1
362.77,161.55,46,8,0,2,7
129.91,148.18,47,9,1,1,5
41.31,122.54,48,8,1,2,4
238.64,359.04,49,9,1,1,14
317.78,297.95,50,11,0,2,11
88.90,27.94,51,8,1,1,0
134.48,349.85,52,9,1,2,13
320.63,386.37,53,11,1,1,15
126.28,76.07,54,10,1,0,1
19.21,47.09,55,9,0,1,0
230.58,232.60,58,9,1,2,10
196.48,84.84,61,9,0,1,1
0.55,268.25,62,9,1,2,8
81.56,110.41,63,11,0,2,4
142.52,88.45,64,11,1,0,1
338.93,209.16,65,9,0,1,11
205.41,117.09,66,10,0,0,6
24.25,112.28,67,11,1,1,4
183.90,375.55,70,10,0,0,13
48.33,33.02,71,10,1,0,0
105.20,165.13,72,9,0,0,5
265.58,139.98,73,10,0,1,6
11.53,292.97,74,9,0,2,8
47.73,100.75,75,11,1,0,4
124.37,160.05,76,11,1,1,5
205.41,234.72,77,10,0,1,10
158.08,195.32,78,8,1,1,5
225.23,56.52,80,11,0,1,2
171.62,267.08,81,8,1,0,9
239.90,290.50,82,9,1,2,10
80.85,33.90,83,10,1,2,0
202.87,241.35,84,10,0,2,10
175.33,282.53,85,9,1,1,9
334.54,291.35,86,8,1,1,11
126.90,27.84,87,11,1,1,1
181.07,80.15,88,10,1,1,1
339.90,130.02,89,9,0,0,7
203.45,327.95,90,8,0,1,14
298.88,243.67,91,8,1,0,10
57.28,135.39,92,8,0,1,4
199.57,252.02,93,10,1,2,9
286.82,176.61,95,11,0,1,6
100.37,304.36,96,8,1,2,13
245.72,279.94,97,11,1,1,10
3.98,203.59,98,8,0,2,8
336.93,397.26,100,10,1,1,15
257.69,388.29,101,9,1,0,14
286.36,33.45,102,9,0,1,2
54.55,210.54,103,11,0,0,8
156.21,259.95,105,11,0,1,9
155.15,340.66,106,8,0,1,13
240.10,279.14,107,9,1,2,10
272.22,80.79,109,8,0,0,2
83.48,200.08,112,11,1,1,8
91.38,294.21,113,9,1,2,8
23.73,102.29,114,11,0,0,4
121.09,50.47,115,11,0,1,1
45.62,260.82,116,8,0,0,8
305.97,33.02,117,9,0,1,3
24.26,87.60,118,9,1,0,0
109.20,110.16,119,9,1,0,5
113.95,310.31,120,9,1,1,13
10.68,141.02,122,9,1,2,4
234.45,34.07,123,11,1,1,2
316.05,380.75,124,11,0,0,15
216.34,391.23,125,9,0,0,14
6.54,54.04,126,10,1,0,0
388.78,188.68,127,9,0,1,7
370.84,341.68,129,11,0,1,15
64.18,144.55,131,10,0,1,4
56.87,320.21,132,9,1,2,12
233.58,259.80,133,11,0,2,10
228.79,393.04,134,11,0,1,14
219.91,23.20,135,11,0,0,2
37.64,92.63,136,11,1,0,0
336.35,374.44,137,9,0,1,15
66.79,117.35,138,8,1,1,4
289.12,331.03,139,10,1,1,14
32.51,241.47,140,9,1,1,8
41.84,347.50,142,10,0,1,12
384.74,160.54,143,9,0,0,7
352.91,237.71,144,10,1,1,11
184.50,163.40,145,8,0,1,5
8.45,386.27,147,10,1,0,12
318.81,103.76,148,11,0,1,7
287.62,109.71,150,10,1,0,6
24.68,194.01,151,10,0,1,4
48.61,342.31,152,8,0,0,12
190.03,222.54,153,8,1,1,9
358.35,275.97,154,9,1,1,11
6.59,195.93,155,9,1,0,4
13.04,148.42,157,11,0,0,4
337.37,273.27,158,10,1,1,11
211.50,346.11,159,11,1,1,14
272.78,357.87,160,8,1,0,14
79.52,172.13,161,11,0,2,4
50.16,332.79,162,9,1,2,12
