XCOORD,YCOORD,ID,age,sex,genetics,gridIn
77.30,164.90,1,25,1,1,4
373.56,273.08,2,25,1,1,11
87.23,368.38,3,25,1,2,12
180.45,165.89,5,24,0,0,5
308.59,236.97,6,23,0,1,11
27.18,132.54,7,24,1,1,4
155.85,342.33,8,25,0,1,13
230.72,207.96,9,24,0,1,10
277.68,249.05,10,26,0,2,10
117.93,91.90,12,26,1,2,1
246.15,130.12,14,24,0,1,6
92.26,103.15,16,26,0,2,4
381.14,319.24,17,26,1,1,15
237.13,339.74,18,25,1,1,14
346.99,363.93,19,23,0,1,15
169.20,214.24,20,24,1,1,9
326.58,34.50,21,26,0,1,3
386.21,161.60,22,24,1,1,7
236.76,89.59,25,24,0,1,2
233.06,370.95,27,24,1,0,14
286.44,191.10,28,26,0,2,6
177.56,309.60,30,23,1,0,13
53.08,46.06,34,26,1,2,0
16.90,164.99,36,23,1,1,4
241.74,269.07,38,26,1,1,10
195.88,166.28,40,24,0,0,5
147.69,337.33,41,23,1,1,13
329.91,208.80,42,23,0,1,11
350.74,46.24,43,25,1,0,3
339.48,122.39,44,24,0,0,7
259.99,343.20,47,23,1,2,14
175.37,317.06,50,24,1,1,13
91.07,156.02,51,25,0,1,4
110.33,383.79,53,23,1,1,13
23.18,352.09,57,24,1,0,12
195.96,285.08,59,26,1,2,9
320.01,21.90,61,23,0,0,3
237.88,292.28,62,24,0,1,10
166.95,217.96,63,24,1,1,9
93.81,60.81,64,26,1,1,0
361.74,151.69,65,24,0,1,7
164.32,71.60,67,24,1,2,1
230.08,393.70,68,23,0,1,14
195.31,76.28,69,23,0,0,1
191.57,89.68,72,25,1,0,1
295.19,228.06,73,24,0,1,10
188.09,129.61,74,26,0,1,5
213.24,183.39,75,24,1,1,6
198.72,343.90,77,23,0,2,13
68.90,104.18,79,26,0,1,4
224.97,69.12,80,24,0,1,2
47.08,310.21,81,25,1,1,12
158.14,105.09,82,25,1,1,5
198.82,310.54,84,26,1,0,13
83.18,136.12,85,23,0,1,4
141.74,352.74,88,23,1,0,13
350.13,57.27,91,23,1,1,3
166.97,262.91,92,26,0,0,9
257.06,346.83,95,24,1,0,14
166.48,351.98,96,24,0,1,13
377.34,301.37,97,23,0,0,15
65.41,87.79,98,24,1,1,0
61.65,25.99,99,26,0,1,0
10.40,155.10,100,25,0,1,4
208.05,294.53,102,25,1,2,10
4.12,222.42,104,26,1,1,8
257.98,255.59,105,24,1,2,10
300.00,233.70,106,23,0,1,10
358.06,90.61,107,26,0,0,3
383.59,273.95,108,25,0,1,11
35.94,2.65,110,23,0,1,0
163.81,123.11,111,25,0,1,5
130.41,132.20,115,26,1,2,5
226.57,15.35,116,24,1,1,2
166.87,399.38,117,23,0,1,13
120.48,380.04,119,26,0,0,13
272.86,150.11,121,25,1,1,6
339.65,199.87,122,26,0,1,7
293.43,373.04,123,23,0,2,14
242.77,67.99,124,24,0,0,2
108.40,95.38,127,25,0,1,1
269.28,332.80,128,24,1,2,14
197.69,140.23,129,26,0,1,5
132.15,333.30,130,23,0,1,13
306.99,254.12,133,26,0,1,11
276.19,37.78,134,24,1,1,2
201.42,102.50,135,23,1,2,6
97.54,7.60,137,24,1,0,0
277.98,150.40,138,26,1,1,6
236.83,150.39,140,24,0,1,6
306.37,293.72,143,26,0,0,11
