XCOORD,YCOORD,ID,age,sex,genetics,gridIn
243.17,135.51,0,12,1,2,6
77.30,164.90,1,11,1,1,4
373.56,273.08,2,11,1,1,11
87.23,368.38,3,11,1,2,12
11.39,199.79,4,10,0,1,4
180.45,165.89,5,10,0,0,5
308.59,236.97,6,9,0,1,11
27.18,132.54,7,10,1,1,4
155.85,342.33,8,11,0,1,13
230.72,207.96,9,10,0,1,10
277.68,249.05,10,12,0,2,10
117.93,91.90,12,12,1,2,1
246.15,130.12,14,10,0,1,6
92.26,103.15,16,12,0,2,4
381.14,319.24,17,12,1,1,15
237.13,339.74,18,11,1,1,14
346.99,363.93,19,9,0,1,15
169.20,214.24,20,10,1,1,9
326.58,34.50,21,12,0,1,3
386.21,161.60,22,10,1,1,7
297.96,152.37,23,11,0,1,6
236.76,89.59,25,10,0,1,2
233.06,370.95,27,10,1,0,14
286.44,191.10,28,12,0,2,6
350.64,225.99,29,10,0,2,11
177.56,309.60,30,9,1,0,13
165.32,188.80,31,11,1,0,5
53.08,46.06,34,12,1,2,0
348.82,337.05,35,12,0,1,15
16.90,164.99,36,9,1,1,4
241.74,269.07,38,12,1,1,10
81.60,384.14,39,9,0,1,12
195.88,166.28,40,10,0,0,5
147.69,337.33,41,9,1,1,13
329.91,208.80,42,9,0,1,11
350.74,46.24,43,11,1,0,3
339.48,122.39,44,10,0,0,7
113.65,370.25,45,11,0,1,13
26.48,359.53,46,9,0,1,12
259.99,343.20,47,9,1,2,14
157.19,377.05,48,11,1,2,13
286.48,271.44,49,12,1,1,10
175.37,317.06,50,10,1,1,13
91.07,156.02,51,11,0,1,4
332.21,362.04,52,11,1,1,15
110.33,383.79,53,9,1,1,13
120.62,140.15,54,10,1,2,5
300.58,337.71,56,10,1,1,15
23.18,352.09,57,10,1,0,12
195.96,285.08,59,12,1,2,9
320.01,21.90,61,9,0,0,3
237.88,292.28,62,10,0,1,10
166.95,217.96,63,10,1,1,9
93.81,60.81,64,12,1,1,0
361.74,151.69,65,10,0,1,7
197.01,268.42,66,9,0,2,9
164.32,71.60,67,10,1,2,1
230.08,393.70,68,9,0,1,14
195.31,76.28,69,9,0,0,1
165.65,67.27,71,12,0,1,1
191.57,89.68,72,11,1,0,1
295.19,228.06,73,10,0,1,10
188.09,129.61,74,12,0,1,5
213.24,183.39,75,10,1,1,6
198.72,343.90,77,9,0,2,13
68.90,104.18,79,12,0,1,4
224.97,69.12,80,10,0,1,2
47.08,310.21,81,11,1,1,12
158.14,105.09,82,11,1,1,5
198.82,310.54,84,12,1,0,13
83.18,136.12,85,9,0,1,4
178.29,309.12,86,10,1,2,13
205.41,396.85,87,11,1,1,14
141.74,352.74,88,9,1,0,13
393.54,7.48,89,11,0,2,3
350.13,57.27,91,9,1,1,3
166.97,262.91,92,12,0,0,9
249.36,286.67,93,12,1,0,10
273.98,94.32,94,12,1,2,2
257.06,346.83,95,10,1,0,14
166.48,351.98,96,10,0,1,13
377.34,301.37,97,9,0,0,15
65.41,87.79,98,10,1,1,0
61.65,25.99,99,12,0,1,0
10.40,155.10,100,11,0,1,4
183.01,259.82,101,11,1,1,9
208.05,294.53,102,11,1,2,10
4.12,222.42,104,12,1,1,8
257.98,255.59,105,10,1,2,10
300.00,233.70,106,9,0,1,10
358.06,90.61,107,12,0,0,3
383.59,273.95,108,11,0,1,11
35.94,2.65,110,9,0,1,0
163.81,123.11,111,11,0,1,5
262.64,216.61,112,11,1,1,10
18.46,161.45,113,12,0,2,4
15.61,219.79,114,9,0,2,8
130.41,132.20,115,12,1,2,5
226.57,15.35,116,10,1,1,2
166.87,399.38,117,9,0,1,13
121.02,137.00,118,12,0,2,5
120.48,380.04,119,12,0,0,13
333.33,176.33,120,10,0,0,7
272.86,150.11,121,11,1,1,6
339.65,199.87,122,12,0,1,7
293.43,373.04,123,9,0,2,14
242.77,67.99,124,10,0,0,2
221.45,265.01,126,11,0,1,10
108.40,95.38,127,11,0,1,1
269.28,332.80,128,10,1,2,14
197.69,140.23,129,12,0,1,5
132.15,333.30,130,9,0,1,13
330.73,192.85,132,10,0,1,7
306.99,254.12,133,12,0,1,11
276.19,37.78,134,10,1,1,2
201.42,102.50,135,9,1,2,6
97.54,7.60,137,10,1,0,0
277.98,150.40,138,12,1,1,6
236.83,150.39,140,10,0,1,6
257.97,93.38,141,12,1,1,2
162.94,129.36,142,9,1,2,5
306.37,293.72,143,12,0,0,11
352.82,361.07,144,11,0,2,15
15.09,153.99,145,9,0,2,4
87.39,307.36,146,12,0,0,12
60.01,256.19,147,9,0,0,8
350.79,47.73,149,12,0,1,3
22.51,262.56,150,9,0,0,8
216.94,210.03,152,9,0,2,10
228.82,23.44,154,11,0,1,2
39.89,303.05,155,12,1,1,12
180.98,107.06,156,12,0,1,5
138.69,151.87,157,10,1,0,5
242.41,237.45,158,12,0,1,10
120.82,230.91,159,12,1,1,9
65.06,136.70,160,9,0,0,4
370.72,103.02,161,10,0,0,7
129.02,195.95,162,12,1,2,5
388.24,125.36,163,11,0,0,7
171.88,19.95,164,9,1,1,1
41.55,326.62,166,10,1,1,12
124.40,66.33,167,12,1,1,1
387.81,351.78,168,12,0,1,15
225.00,30.04,169,9,0,1,2
351.58,395.71,170,11,0,2,15
268.63,398.28,171,10,0,2,14
316.11,236.40,172,9,0,2,11
345.22,19.48,173,10,1,2,3
177.41,165.98,175,10,0,1,5
362.06,3.24,176,10,0,1,3
40.40,388.53,177,9,1,1,12
349.19,53.04,178,11,1,1,3
288.85,204.30,179,9,1,2,10
328.48,351.76,180,9,0,0,15
228.51,286.70,181,9,0,2,10
179.82,227.78,182,9,1,0,9
364.64,259.89,183,10,0,2,11
294.74,342.25,185,12,0,0,14
305.56,165.83,186,11,1,2,7
128.34,281.83,188,12,0,1,9
293.46,132.95,189,10,0,1,6
140.87,347.32,190,9,0,1,13
32.37,22.24,191,10,0,1,0
311.74,36.45,192,11,0,0,3
37.99,322.32,193,9,1,1,12
396.72,309.68,194,11,0,1,15
383.16,123.73,195,10,1,1,7
155.08,252.05,197,10,1,0,9
130.15,188.35,198,9,1,1,5
180.70,314.89,199,10,0,1,13
239.38,157.89,200,9,1,2,6
256.26,31.09,201,12,1,0,2
233.74,362.43,202,11,0,1,14
237.41,311.81,203,10,0,1,14
191.10,294.91,204,9,0,0,9
396.44,204.77,205,12,1,0,11
18.17,97.05,206,11,1,0,0
239.34,104.30,207,12,1,1,6
241.38,200.05,208,9,1,2,10
321.85,69.59,210,9,1,1,3
145.70,326.47,211,12,1,1,13
279.19,39.59,212,9,0,1,2
84.02,42.05,213,10,0,1,0
176.77,72.72,214,11,1,2,1
362.71,372.64,215,10,1,1,15
139.42,323.93,216,10,0,1,13
333.50,32.80,217,10,0,0,3
64.89,36.63,218,11,0,1,0
134.27,369.19,220,11,0,1,13
111.33,182.78,221,10,1,1,5
209.56,74.23,222,11,1,2,2
248.18,166.75,224,11,1,1,6
15.25,103.43,225,11,1,1,4
125.27,145.01,226,10,1,0,5
212.77,108.77,227,12,1,1,6
256.54,399.17,228,11,1,1,14
373.69,62.77,229,9,1,1,3
26.67,293.14,230,9,0,1,8
73.97,250.56,231,10,1,1,8
398.62,132.93,232,10,0,1,7
155.65,4.09,233,10,0,0,1
202.54,75.13,234,9,1,1,2
362.62,61.99,236,12,1,2,3
193.22,219.98,238,12,0,0,9
184.35,337.01,239,9,0,2,13
109.09,11.05,240,11,1,1,1
272.42,297.20,241,9,0,2,10
139.01,141.61,242,12,1,0,5
310.04,311.34,243,9,1,0,15
82.35,193.20,244,10,1,1,4
317.59,347.32,245,11,1,1,15
296.56,208.20,246,11,1,1,10
124.33,148.35,247,11,0,1,5
185.33,253.03,249,11,0,1,9
346.99,229.05,251,11,0,2,11
387.26,283.19,252,9,0,1,11
60.54,297.59,253,11,0,2,8
104.65,135.82,254,12,1,2,5
42.11,238.85,255,12,0,1,8
221.91,291.00,256,11,1,1,10
188.49,278.53,257,10,1,1,9
325.72,380.18,258,9,1,1,15
225.29,238.71,259,9,1,1,10
56.67,111.31,261,10,1,1,4
31.59,303.54,265,10,1,2,12
41.88,12.25,266,9,0,1,0
64.51,216.18,267,12,0,2,8
47.41,330.26,268,12,0,1,12
362.11,397.35,269,10,1,0,15
323.72,113.34,270,11,0,1,7
306.61,305.81,271,9,1,1,15
192.88,361.53,272,10,0,1,13
259.63,19.17,273,9,0,0,2
365.83,197.97,274,11,1,1,7
342.26,173.46,275,12,0,1,7
44.65,6.45,276,11,0,0,0
132.53,244.52,277,12,0,1,9
79.49,23.45,278,10,1,2,0
12.86,318.50,279,11,1,0,12
374.80,241.76,280,9,1,0,11
393.99,198.43,282,12,0,1,7
249.78,257.55,283,12,1,1,10
23.68,254.28,286,10,1,2,8
157.59,267.29,287,10,1,1,9
363.46,260.79,288,11,1,1,11
24.78,37.12,289,12,0,0,0
340.98,164.71,290,12,0,1,7
10.75,103.36,291,10,1,1,4
394.76,311.73,292,11,0,0,15
30.98,97.32,294,10,1,1,0
267.62,316.82,295,10,0,0,14
266.28,370.80,296,12,1,2,14
242.72,153.83,297,11,1,1,6
8.57,202.18,298,12,1,1,8
367.89,199.88,299,10,1,1,7
303.74,111.86,300,11,1,1,7
255.69,100.56,301,11,0,0,6
55.89,44.09,302,9,0,1,0
115.80,169.40,303,12,0,0,5
2.58,176.12,304,12,1,1,4
289.42,358.67,307,12,0,1,14
218.70,388.35,309,12,0,1,14
71.58,211.98,310,9,1,1,8
228.76,291.54,311,10,1,1,10
362.40,61.21,312,9,1,0,3
2.97,56.32,313,12,0,1,0
112.05,337.67,314,12,0,2,13
168.03,158.98,315,10,1,1,5
71.69,311.14,316,9,1,1,12
164.36,187.47,317,12,1,1,5
54.31,85.58,318,12,1,2,0
9.49,282.10,319,9,1,2,8
128.82,161.61,320,9,1,2,5
208.18,295.09,321,10,0,1,10
395.58,343.79,322,9,0,1,15
86.62,100.11,323,12,0,1,4
310.04,195.73,324,10,0,1,7
162.02,339.41,325,11,0,2,13
359.52,311.92,326,10,1,0,15
54.00,9.30,327,10,1,2,0
27.59,283.61,328,12,1,0,8
183.59,23.72,329,9,1,1,1
376.60,37.92,330,9,0,2,3
236.21,193.81,332,10,1,0,6
11.96,297.66,333,12,1,2,8
309.93,239.75,334,11,1,1,11
309.95,206.58,335,12,0,1,11
160.08,288.84,336,12,0,1,9
134.21,163.05,337,11,0,1,5
246.10,55.47,339,11,0,0,2
287.87,254.09,340,10,1,1,10
59.00,272.43,341,10,0,0,8
338.08,364.52,342,11,0,1,15
27.79,23.46,344,9,0,1,0
185.78,373.23,345,11,1,1,13
239.84,369.03,346,10,1,2,14
375.82,8.00,347,11,0,1,3
35.85,236.48,350,12,0,2,8
142.81,93.24,351,10,1,0,1
318.20,229.52,352,10,1,1,11
84.95,235.76,353,12,0,2,8
336.63,81.20,354,12,0,1,3
77.18,227.28,356,9,1,1,8
82.89,37.09,357,11,0,1,0
2.15,342.69,358,9,1,0,12
157.87,364.29,359,10,1,0,13
332.55,257.57,360,11,0,1,11
2.21,176.74,361,11,1,1,4
81.47,300.10,362,10,0,0,12
