XCOORD,YCOORD,ID,age,sex,genetics,gridIn
203.11,7.67,3,21,0,2,2
316.17,200.27,4,20,1,1,11
274.58,394.29,5,21,1,0,14
150.63,300.59,7,19,0,1,13
246.26,292.98,11,20,0,1,10
328.05,329.25,12,20,0,1,15
105.06,163.25,13,20,0,1,5
156.28,28.03,15,22,1,0,1
193.61,200.30,16,19,0,1,9
79.98,350.48,17,21,0,1,12
228.79,388.18,21,22,0,0,14
279.25,68.73,23,22,1,1,2
201.98,217.62,24,19,0,2,10
326.79,306.94,26,19,1,2,15
375.04,176.06,28,22,0,0,7
244.73,31.48,29,20,0,1,2
256.13,276.70,30,19,1,1,10
386.94,240.38,32,19,0,1,11
311.26,94.47,33,20,0,1,3
320.53,389.47,35,21,1,1,15
146.84,174.66,36,21,0,1,5
82.07,303.27,37,19,0,1,12
349.61,220.56,38,20,0,0,11
105.09,138.62,39,19,1,0,5
96.30,262.83,40,20,0,2,8
390.50,281.44,42,19,0,1,11
189.97,15.51,43,20,0,1,1
282.57,167.41,44,20,1,1,6
168.88,3.93,45,21,1,2,1
129.91,148.18,47,20,1,1,5
238.64,359.04,49,20,1,1,14
88.90,27.94,51,19,1,1,0
134.48,349.85,52,20,1,2,13
320.63,386.37,53,22,1,1,15
126.28,76.07,54,21,1,0,1
19.21,47.09,55,20,0,1,0
102.39,277.54,56,21,1,1,9
117.89,294.41,57,22,0,1,9
230.58,232.60,58,20,1,2,10
33.42,96.07,60,21,1,1,0
196.48,84.84,61,20,0,1,1
142.52,88.45,64,22,1,0,1
205.41,117.09,66,21,0,0,6
24.25,112.28,67,22,1,1,4
391.66,166.64,68,20,0,2,7
209.74,71.70,69,22,0,2,2
183.90,375.55,70,21,0,0,13
48.33,33.02,71,21,1,0,0
105.20,165.13,72,20,0,0,5
265.58,139.98,73,21,0,1,6
47.73,100.75,75,22,1,0,4
205.41,234.72,77,21,0,1,10
158.08,195.32,78,19,1,1,5
116.83,75.34,79,22,0,2,1
225.23,56.52,80,22,0,1,2
171.62,267.08,81,19,1,0,9
80.85,33.90,83,21,1,2,0
202.87,241.35,84,21,0,2,10
175.33,282.53,85,20,1,1,9
334.54,291.35,86,19,1,1,11
126.90,27.84,87,22,1,1,1
339.90,130.02,89,20,0,0,7
298.88,243.67,91,19,1,0,10
57.28,135.39,92,19,0,1,4
199.57,252.02,93,21,1,2,9
286.82,176.61,95,22,0,1,6
100.37,304.36,96,19,1,2,13
245.72,279.94,97,22,1,1,10
77.91,299.43,99,21,0,0,8
336.93,397.26,100,21,1,1,15
257.69,388.29,101,20,1,0,14
54.55,210.54,103,22,0,0,8
247.26,183.86,104,20,1,2,6
156.21,259.95,105,22,0,1,9
155.15,340.66,106,19,0,1,13
240.10,279.14,107,20,1,2,10
129.60,66.48,108,19,1,2,1
272.22,80.79,109,19,0,0,2
23.73,102.29,114,22,0,0,4
45.62,260.82,116,19,0,0,8
305.97,33.02,117,20,0,1,3
