XCOORD,YCOORD,ID,age,sex,genetics,gridIn
206.17,341.95,1,8,1,1,14
203.11,7.67,3,9,0,2,2
316.17,200.27,4,8,1,1,11
274.58,394.29,5,9,1,0,14
152.31,376.84,6,9,0,1,13
150.63,300.59,7,7,0,1,13
159.98,34.10,8,7,0,0,1
246.26,292.98,11,8,0,1,10
328.05,329.25,12,8,0,1,15
105.06,163.25,13,8,0,1,5
11.33,281.42,14,7,0,2,8
156.28,28.03,15,10,1,0,1
193.61,200.30,16,7,0,1,9
79.98,350.48,17,9,0,1,12
228.79,388.18,21,10,0,0,14
233.58,64.51,22,10,0,2,2
279.25,68.73,23,10,1,1,2
201.98,217.62,24,7,0,2,10
326.79,306.94,26,7,1,2,15
120.47,4.91,27,8,0,2,1
375.04,176.06,28,10,0,0,7
244.73,31.48,29,8,0,1,2
256.13,276.70,30,7,1,1,10
258.76,319.85,31,7,1,1,14
386.94,240.38,32,7,0,1,11
311.26,94.47,33,8,0,1,3
320.53,389.47,35,9,1,1,15
146.84,174.66,36,9,0,1,5
82.07,303.27,37,7,0,1,12
349.61,220.56,38,8,0,0,11
105.09,138.62,39,7,1,0,5
96.30,262.83,40,8,0,2,8
390.50,281.44,42,7,0,1,11
189.97,15.51,43,8,0,1,1
282.57,167.41,44,8,1,1,6
168.88,3.93,45,9,1,2,1
362.77,161.55,46,7,0,2,7
129.91,148.18,47,8,1,1,5
41.31,122.54,48,7,1,2,4
238.64,359.04,49,8,1,1,14
88.90,27.94,51,7,1,1,0
134.48,349.85,52,8,1,2,13
320.63,386.37,53,10,1,1,15
126.28,76.07,54,9,1,0,1
19.21,47.09,55,8,0,1,0
102.39,277.54,56,9,1,1,9
117.89,294.41,57,10,0,1,9
230.58,232.60,58,8,1,2,10
131.58,362.59,59,7,0,2,13
33.42,96.07,60,9,1,1,0
196.48,84.84,61,8,0,1,1
142.52,88.45,64,10,1,0,1
338.93,209.16,65,8,0,1,11
205.41,117.09,66,9,0,0,6
24.25,112.28,67,10,1,1,4
391.66,166.64,68,8,0,2,7
209.74,71.70,69,10,0,2,2
183.90,375.55,70,9,0,0,13
48.33,33.02,71,9,1,0,0
105.20,165.13,72,8,0,0,5
265.58,139.98,73,9,0,1,6
47.73,100.75,75,10,1,0,4
124.37,160.05,76,10,1,1,5
205.41,234.72,77,9,0,1,10
158.08,195.32,78,7,1,1,5
116.83,75.34,79,10,0,2,1
225.23,56.52,80,10,0,1,2
171.62,267.08,81,7,1,0,9
80.85,33.90,83,9,1,2,0
202.87,241.35,84,9,0,2,10
175.33,282.53,85,8,1,1,9
334.54,291.35,86,7,1,1,11
