XCOORD,YCOORD,ID,age,sex,genetics,gridIn
203.11,7.67,3,31,0,2,2
316.17,200.27,4,30,1,1,11
274.58,394.29,5,31,1,0,14
150.63,300.59,7,29,0,1,13
246.26,292.98,11,30,0,1,10
328.05,329.25,12,30,0,1,15
105.06,163.25,13,30,0,1,5
156.28,28.03,15,32,1,0,1
79.98,350.48,17,31,0,1,12
228.79,388.18,21,32,0,0,14
279.25,68.73,23,32,1,1,2
326.79,306.94,26,29,1,2,15
375.04,176.06,28,32,0,0,7
244.73,31.48,29,30,0,1,2
256.13,276.70,30,29,1,1,10
386.94,240.38,32,29,0,1,11
311.26,94.47,33,30,0,1,3
320.53,389.47,35,31,1,1,15
146.84,174.66,36,31,0,1,5
82.07,303.27,37,29,0,1,12
349.61,220.56,38,30,0,0,11
390.50,281.44,42,29,0,1,11
189.97,15.51,43,30,0,1,1
282.57,167.41,44,30,1,1,6
129.91,148.18,47,30,1,1,5
238.64,359.04,49,30,1,1,14
88.90,27.94,51,29,1,1,0
320.63,386.37,53,32,1,1,15
126.28,76.07,54,31,1,0,1
102.39,277.54,56,31,1,1,9
117.89,294.41,57,32,0,1,9
230.58,232.60,58,30,1,2,10
33.42,96.07,60,31,1,1,0
196.48,84.84,61,30,0,1,1
142.52,88.45,64,32,1,0,1
205.41,117.09,66,31,0,0,6
183.90,375.55,70,31,0,0,13
48.33,33.02,71,31,1,0,0
105.20,165.13,72,30,0,0,5
265.58,139.98,73,31,0,1,6
47.73,100.75,75,32,1,0,4
205.41,234.72,77,31,0,1,10
158.08,195.32,78,29,1,1,5
116.83,75.34,79,32,0,2,1
225.23,56.52,80,32,0,1,2
171.62,267.08,81,29,1,0,9
175.33,282.53,85,30,1,1,9
126.90,27.84,87,32,1,1,1
339.90,130.02,89,30,0,0,7
298.88,243.67,91,29,1,0,10
286.82,176.61,95,32,0,1,6
100.37,304.36,96,29,1,2,13
245.72,279.94,97,32,1,1,10
77.91,299.43,99,31,0,0,8
336.93,397.26,100,31,1,1,15
257.69,388.29,101,30,1,0,14
54.55,210.54,103,32,0,0,8
156.21,259.95,105,32,0,1,9
155.15,340.66,106,29,0,1,13
129.60,66.48,108,29,1,2,1
272.22,80.79,109,29,0,0,2
