XCOORD,YCOORD,ID,age,sex,genetics,gridIn
320.15,254.46,1,14,0,1,11
300.15,54.95,2,14,0,1,3
281.67,153.47,3,13,0,2,6
350.26,61.13,4,14,0,0,3
105.05,179.52,6,16,1,1,5
346.59,262.46,7,16,1,2,11
37.52,84.07,9,16,1,0,0
217.46,64.07,10,14,0,2,2
136.24,162.61,11,14,0,1,5
233.52,128.69,12,14,0,1,6
339.82,229.14,13,16,0,0,11
128.49,380.34,14,13,1,0,13
221.03,95.81,15,14,1,2,2
22.19,60.58,18,15,1,0,0
269.15,309.16,20,16,0,0,14
60.95,315.42,21,14,0,1,12
138.69,262.40,24,14,1,1,9
50.23,30.33,25,14,0,1,0
366.03,34.82,26,16,0,2,3
174.14,71.18,27,15,1,0,1
101.70,62.26,28,13,0,2,1
31.25,29.28,29,13,1,2,0
345.66,216.92,30,14,0,2,11
285.11,111.12,32,16,0,1,6
302.11,65.37,33,13,1,0,3
188.92,393.63,34,13,1,0,13
143.98,328.12,35,15,0,1,13
310.81,154.98,36,15,0,2,7
183.25,368.21,39,16,0,2,13
164.51,349.75,44,16,0,2,13
109.63,67.58,45,16,0,2,1
365.54,239.89,47,13,0,1,11
181.51,75.64,48,13,1,2,1
351.19,82.11,49,13,1,1,3
279.08,336.20,50,14,0,1,14
181.94,163.05,51,16,0,1,5
390.23,65.67,52,13,0,1,3
166.08,335.41,53,16,1,0,13
178.34,34.81,54,16,1,1,1
377.07,110.60,55,16,1,1,7
145.47,204.21,56,15,0,2,9
279.22,117.07,57,13,1,1,6
308.22,241.23,59,13,0,2,11
220.00,249.41,60,14,0,1,10
334.55,210.51,61,14,1,2,11
199.07,175.54,62,16,1,0,5
202.52,29.36,63,15,0,0,2
49.51,217.98,65,14,0,2,8
153.89,46.41,66,13,1,1,1
33.70,238.23,67,15,1,0,8
210.50,50.10,68,14,0,1,2
199.58,162.89,69,13,0,1,5
391.38,127.00,71,14,1,1,7
200.85,38.34,72,15,0,1,2
342.11,232.00,73,15,1,2,11
304.14,184.02,76,14,0,1,7
376.75,371.96,77,13,0,0,15
223.06,114.77,78,13,1,1,6
229.61,355.65,79,15,1,1,14
98.56,184.20,81,13,0,0,4
395.80,199.37,82,16,1,1,7
61.73,316.09,83,15,1,2,12
182.45,361.08,86,16,0,1,13
385.56,351.78,89,16,1,2,15
176.92,138.72,90,13,1,0,5
4.00,376.56,92,14,0,2,12
80.31,77.74,93,16,1,2,0
136.50,35.59,94,13,0,0,1
238.75,381.13,96,15,0,1,14
232.63,86.22,97,14,0,1,2
135.49,372.05,99,15,1,1,13
131.69,354.98,100,13,0,1,13
201.19,379.38,101,16,1,1,14
112.62,25.91,102,15,0,1,1
361.79,175.00,103,16,0,2,7
353.44,139.70,106,13,0,2,7
70.05,212.47,107,15,0,1,8
237.27,354.22,108,16,0,1,14
301.25,66.12,109,13,1,1,3
282.84,226.99,110,13,1,0,10
71.30,253.27,111,15,1,2,8
378.72,395.93,112,15,0,2,15
47.08,171.51,113,16,1,0,4
110.23,48.81,114,16,0,1,1
100.19,194.17,116,15,1,2,5
195.36,114.62,117,16,0,2,5
221.99,91.55,119,14,0,0,2
236.11,139.46,121,15,1,2,6
173.09,106.04,122,14,1,2,5
370.92,48.26,123,13,1,1,3
82.93,362.11,124,16,1,0,12
60.47,6.24,125,13,0,0,0
59.92,172.19,127,13,0,2,4
393.13,19.30,128,13,0,1,3
380.46,222.20,129,13,0,2,11
104.37,51.52,130,14,1,0,1
305.53,38.85,132,14,1,2,3
149.03,69.44,133,15,0,2,1
71.46,1.86,134,13,0,1,0
