XCOORD,YCOORD,ID,age,sex,genetics,gridIn
196.09,55.03,0,6,0,2,1
320.15,254.46,1,6,0,1,11
300.15,54.95,2,6,0,1,3
281.67,153.47,3,5,0,2,6
350.26,61.13,4,6,0,0,3
105.05,179.52,6,8,1,1,5
346.59,262.46,7,8,1,2,11
323.23,0.91,8,5,1,2,3
37.52,84.07,9,8,1,0,0
217.46,64.07,10,6,0,2,2
136.24,162.61,11,6,0,1,5
233.52,128.69,12,6,0,1,6
339.82,229.14,13,8,0,0,11
128.49,380.34,14,5,1,0,13
221.03,95.81,15,6,1,2,2
215.91,25.62,16,6,1,2,2
239.76,315.25,17,8,0,1,14
22.19,60.58,18,7,1,0,0
210.75,190.96,19,7,0,2,6
269.15,309.16,20,8,0,0,14
60.95,315.42,21,6,0,1,12
112.66,134.62,22,8,0,2,5
138.69,262.40,24,6,1,1,9
50.23,30.33,25,6,0,1,0
366.03,34.82,26,8,0,2,3
174.14,71.18,27,7,1,0,1
101.70,62.26,28,5,0,2,1
31.25,29.28,29,5,1,2,0
345.66,216.92,30,6,0,2,11
296.06,130.59,31,7,0,1,6
285.11,111.12,32,8,0,1,6
302.11,65.37,33,5,1,0,3
188.92,393.63,34,5,1,0,13
143.98,328.12,35,7,0,1,13
310.81,154.98,36,7,0,2,7
271.77,281.89,37,5,0,1,10
284.17,284.73,38,8,1,0,10
183.25,368.21,39,8,0,2,13
276.76,362.06,42,6,1,1,14
164.51,349.75,44,8,0,2,13
109.63,67.58,45,8,0,2,1
365.54,239.89,47,5,0,1,11
181.51,75.64,48,5,1,2,1
351.19,82.11,49,5,1,1,3
279.08,336.20,50,6,0,1,14
181.94,163.05,51,8,0,1,5
390.23,65.67,52,5,0,1,3
166.08,335.41,53,8,1,0,13
178.34,34.81,54,8,1,1,1
377.07,110.60,55,8,1,1,7
145.47,204.21,56,7,0,2,9
279.22,117.07,57,5,1,1,6
308.22,241.23,59,5,0,2,11
220.00,249.41,60,6,0,1,10
334.55,210.51,61,6,1,2,11
199.07,175.54,62,8,1,0,5
202.52,29.36,63,7,0,0,2
346.92,39.78,64,7,0,2,3
49.51,217.98,65,6,0,2,8
153.89,46.41,66,5,1,1,1
33.70,238.23,67,7,1,0,8
210.50,50.10,68,6,0,1,2
199.58,162.89,69,5,0,1,5
194.76,165.97,70,5,0,0,5
391.38,127.00,71,6,1,1,7
200.85,38.34,72,7,0,1,2
342.11,232.00,73,7,1,2,11
40.88,272.65,74,6,0,2,8
21.45,395.20,75,8,1,2,12
304.14,184.02,76,6,0,1,7
376.75,371.96,77,5,0,0,15
223.06,114.77,78,5,1,1,6
229.61,355.65,79,7,1,1,14
98.56,184.20,81,5,0,0,4
395.80,199.37,82,8,1,1,7
61.73,316.09,83,7,1,2,12
151.78,85.57,84,7,0,2,1
368.09,362.68,85,7,0,2,15
182.45,361.08,86,8,0,1,13
258.30,159.44,87,6,0,1,6
385.56,351.78,89,8,1,2,15
176.92,138.72,90,5,1,0,5
209.54,124.73,91,8,0,2,6
4.00,376.56,92,6,0,2,12
80.31,77.74,93,8,1,2,0
136.50,35.59,94,5,0,0,1
362.60,334.31,95,5,0,0,15
238.75,381.13,96,7,0,1,14
232.63,86.22,97,6,0,1,2
135.49,372.05,99,7,1,1,13
131.69,354.98,100,5,0,1,13
201.19,379.38,101,8,1,1,14
112.62,25.91,102,7,0,1,1
361.79,175.00,103,8,0,2,7
231.06,278.50,104,5,0,1,10
353.44,139.70,106,5,0,2,7
70.05,212.47,107,7,0,1,8
237.27,354.22,108,8,0,1,14
301.25,66.12,109,5,1,1,3
282.84,226.99,110,5,1,0,10
71.30,253.27,111,7,1,2,8
378.72,395.93,112,7,0,2,15
47.08,171.51,113,8,1,0,4
110.23,48.81,114,8,0,1,1
258.97,234.79,115,7,0,1,10
100.19,194.17,116,7,1,2,5
195.36,114.62,117,8,0,2,5
288.79,161.36,118,7,0,2,6
221.99,91.55,119,6,0,0,2
310.98,264.04,120,8,1,2,11
236.11,139.46,121,7,1,2,6
173.09,106.04,122,6,1,2,5
370.92,48.26,123,5,1,1,3
82.93,362.11,124,8,1,0,12
60.47,6.24,125,5,0,0,0
205.16,35.82,126,8,1,0,2
59.92,172.19,127,5,0,2,4
393.13,19.30,128,5,0,1,3
380.46,222.20,129,5,0,2,11
104.37,51.52,130,6,1,0,1
305.53,38.85,132,6,1,2,3
149.03,69.44,133,7,0,2,1
71.46,1.86,134,5,0,1,0
247.95,66.74,135,8,1,2,2
264.62,276.84,136,8,1,1,10
198.83,131.67,137,8,1,1,5
365.32,390.30,139,6,1,2,15
371.36,70.05,140,8,0,1,3
68.63,346.45,141,8,0,0,12
242.42,21.37,143,8,1,1,2
109.21,371.47,144,5,0,1,13
238.66,77.31,145,6,1,0,2
21.76,329.46,146,7,0,0,12
224.67,268.05,147,6,0,0,10
282.80,301.41,148,5,1,0,14
