XCOORD,YCOORD,ID,age,sex,genetics,gridIn
320.15,254.46,1,27,0,1,11
300.15,54.95,2,27,0,1,3
350.26,61.13,4,27,0,0,3
105.05,179.52,6,29,1,1,5
37.52,84.07,9,29,1,0,0
217.46,64.07,10,27,0,2,2
233.52,128.69,12,27,0,1,6
128.49,380.34,14,26,1,0,13
221.03,95.81,15,27,1,2,2
22.19,60.58,18,28,1,0,0
269.15,309.16,20,29,0,0,14
174.14,71.18,27,28,1,0,1
101.70,62.26,28,26,0,2,1
285.11,111.12,32,29,0,1,6
188.92,393.63,34,26,1,0,13
143.98,328.12,35,28,0,1,13
183.25,368.21,39,29,0,2,13
164.51,349.75,44,29,0,2,13
109.63,67.58,45,29,0,2,1
365.54,239.89,47,26,0,1,11
351.19,82.11,49,26,1,1,3
279.08,336.20,50,27,0,1,14
181.94,163.05,51,29,0,1,5
390.23,65.67,52,26,0,1,3
166.08,335.41,53,29,1,0,13
377.07,110.60,55,29,1,1,7
145.47,204.21,56,28,0,2,9
279.22,117.07,57,26,1,1,6
308.22,241.23,59,26,0,2,11
199.07,175.54,62,29,1,0,5
202.52,29.36,63,28,0,0,2
200.85,38.34,72,28,0,1,2
223.06,114.77,78,26,1,1,6
98.56,184.20,81,26,0,0,4
395.80,199.37,82,29,1,1,7
182.45,361.08,86,29,0,1,13
385.56,351.78,89,29,1,2,15
176.92,138.72,90,26,1,0,5
80.31,77.74,93,29,1,2,0
136.50,35.59,94,26,0,0,1
238.75,381.13,96,28,0,1,14
232.63,86.22,97,27,0,1,2
135.49,372.05,99,28,1,1,13
131.69,354.98,100,26,0,1,13
201.19,379.38,101,29,1,1,14
361.79,175.00,103,29,0,2,7
353.44,139.70,106,26,0,2,7
70.05,212.47,107,28,0,1,8
301.25,66.12,109,26,1,1,3
282.84,226.99,110,26,1,0,10
47.08,171.51,113,29,1,0,4
110.23,48.81,114,29,0,1,1
100.19,194.17,116,28,1,2,5
195.36,114.62,117,29,0,2,5
221.99,91.55,119,27,0,0,2
173.09,106.04,122,27,1,2,5
82.93,362.11,124,29,1,0,12
60.47,6.24,125,26,0,0,0
393.13,19.30,128,26,0,1,3
380.46,222.20,129,26,0,2,11
104.37,51.52,130,27,1,0,1
149.03,69.44,133,28,0,2,1
247.95,66.74,135,29,1,2,2
264.62,276.84,136,29,1,1,10
198.83,131.67,137,29,1,1,5
371.36,70.05,140,29,0,1,3
68.63,346.45,141,29,0,0,12
109.21,371.47,144,26,0,1,13
238.66,77.31,145,27,1,0,2
21.76,329.46,146,28,0,0,12
224.67,268.05,147,27,0,0,10
282.80,301.41,148,26,1,0,14
227.79,8.27,149,27,1,1,2
255.26,46.59,150,26,1,1,2
194.25,219.75,153,29,0,0,9
93.33,305.24,154,26,0,2,12
303.97,213.31,157,26,1,1,11
284.73,373.92,158,27,0,0,14
288.48,295.83,159,29,1,0,10
253.91,311.67,161,27,0,0,14
224.92,240.47,163,27,1,1,10
355.31,94.05,165,27,1,1,3
159.52,163.09,167,27,0,2,5
141.29,263.40,168,27,0,1,9
20.64,264.85,173,26,1,0,8
24.44,386.22,174,28,1,1,12
209.65,173.26,176,29,0,1,6
323.82,203.48,177,26,1,0,11
321.82,52.39,178,26,0,2,3
284.28,147.50,179,29,0,0,6
249.59,395.36,180,29,1,1,14
329.35,238.83,181,26,1,1,11
118.12,353.82,182,26,1,2,13
83.80,371.26,183,29,0,1,12
150.10,70.42,184,27,0,1,1
81.75,315.59,185,26,0,1,12
100.81,6.45,186,26,1,0,1
205.86,103.04,187,29,1,0,6
335.38,138.38,188,29,1,2,7
374.39,79.58,190,27,0,1,3
94.43,213.45,191,26,1,1,8
326.00,146.58,192,28,0,1,7
283.89,174.79,193,27,1,0,6
379.86,179.31,195,29,1,1,7
134.05,271.67,197,29,1,0,9
123.22,2.61,198,28,0,1,1
257.10,83.45,200,26,1,0,2
259.98,113.96,203,28,0,0,6
137.88,24.36,204,28,0,0,1
80.00,122.36,205,27,1,2,4
37.86,103.99,207,26,1,2,4
291.13,105.83,208,27,1,1,6
197.88,285.38,209,28,0,1,9
96.01,185.40,210,27,0,0,4
234.44,398.84,211,27,1,1,14
96.53,157.58,213,26,1,0,4
48.31,348.61,214,28,1,0,12
243.76,270.57,218,26,0,1,10
334.75,331.54,220,26,0,1,15
292.97,356.09,221,26,0,2,14
245.74,395.94,224,27,0,1,14
217.07,292.86,225,28,1,1,10
182.23,214.76,226,28,1,0,9
288.82,322.18,229,27,1,0,14
381.27,20.12,231,26,1,0,3
73.03,49.52,232,27,1,1,0
348.14,72.78,234,27,0,1,3
254.28,165.24,235,28,0,1,6
236.03,115.68,236,27,0,1,6
208.34,126.71,237,28,1,1,6
203.89,208.45,238,29,1,1,10
342.04,350.71,239,29,0,0,15
396.46,251.18,240,26,1,0,11
120.75,73.39,241,29,0,0,1
252.30,335.08,242,26,0,1,14
244.40,101.07,243,28,0,1,6
208.63,392.06,244,26,1,1,14
254.35,120.22,245,28,1,1,6
27.63,139.25,247,28,0,1,4
156.58,247.70,249,27,0,1,9
385.20,323.43,250,28,0,0,15
113.30,14.59,252,26,1,1,1
40.06,358.35,254,29,1,1,12
310.31,247.48,256,26,1,1,11
278.36,100.23,258,28,1,0,6
339.17,349.07,259,26,1,1,15
263.52,122.61,261,27,1,2,6
206.75,258.24,262,26,0,1,10
207.43,138.76,266,29,0,1,6
34.65,271.63,268,28,0,1,8
219.56,2.53,273,29,1,1,2
167.99,16.76,274,27,0,0,1
147.49,55.80,275,29,0,1,1
254.73,297.94,276,27,1,1,10
249.36,48.38,277,28,0,0,2
284.12,250.20,279,28,0,0,10
297.87,230.38,280,29,0,0,10
86.28,323.03,281,28,0,0,12
213.20,234.43,283,26,1,2,10
207.48,365.13,284,29,1,1,14
3.62,309.93,285,27,0,2,12
95.59,382.57,286,29,0,1,12
391.91,312.49,287,27,1,1,15
37.61,25.97,290,27,1,1,0
96.56,72.54,291,27,1,1,0
375.24,78.49,292,28,1,1,3
158.42,16.47,293,28,1,0,1
273.50,330.50,294,26,1,0,14
106.08,316.77,296,26,1,2,13
73.73,397.86,298,28,1,1,12
389.47,369.32,299,27,1,0,15
399.93,25.52,301,28,1,2,3
278.90,236.38,303,27,1,0,10
239.06,125.72,305,29,1,1,6
154.93,107.16,306,29,1,0,5
367.43,119.75,309,28,1,1,7
192.89,95.37,311,28,1,2,1
219.11,66.04,316,26,1,1,2
225.64,185.88,317,27,1,2,6
196.43,91.00,319,28,0,1,1
119.53,102.23,321,28,1,2,5
175.90,93.85,323,28,1,1,1
343.37,360.53,325,26,0,1,15
330.21,186.57,326,28,0,1,7
332.14,92.06,328,27,1,2,3
89.34,211.41,329,29,0,2,8
114.53,250.05,330,26,1,1,9
116.89,365.68,333,29,0,2,13
305.19,150.89,334,29,1,1,7
74.71,88.73,341,28,0,1,0
241.24,134.99,345,27,0,0,6
161.34,119.45,347,29,0,2,5
252.11,283.26,350,29,1,0,10
302.64,159.75,351,28,0,0,7
340.90,53.52,352,28,1,0,3
122.61,158.65,353,27,1,1,5
17.02,390.69,354,29,1,0,12
313.01,300.80,355,27,1,1,15
346.55,127.78,356,27,0,1,7
368.97,28.21,359,28,0,1,3
294.11,62.55,360,26,0,1,2
120.71,272.94,363,29,1,1,9
31.91,392.15,364,27,0,0,12
206.76,49.02,365,26,0,1,2
250.36,257.18,367,28,0,0,10
76.51,0.33,369,29,0,0,0
148.96,385.69,370,29,1,1,13
336.24,219.33,372,27,0,1,11
391.23,201.63,373,26,0,1,11
14.27,81.85,374,29,1,1,0
368.36,144.08,375,29,1,1,7
323.72,7.42,376,26,0,1,3
253.40,183.70,377,27,0,0,6
268.19,65.73,378,27,0,1,2
148.38,320.96,379,27,0,0,13
242.82,193.77,380,29,1,0,6
33.32,42.80,381,28,1,0,0
341.42,17.64,382,29,0,1,3
284.73,61.91,384,27,0,0,2
234.42,331.11,385,27,0,1,14
76.94,45.72,387,27,1,1,0
154.55,53.48,388,27,0,0,1
269.16,97.68,389,28,0,1,2
111.35,243.58,391,27,1,0,9
370.31,231.32,392,28,0,0,11
351.18,13.41,393,26,1,0,3
31.07,130.94,394,26,1,1,4
91.12,248.66,395,26,1,0,8
210.58,231.29,396,29,0,0,10
79.49,373.52,398,29,1,1,12
338.08,324.99,400,26,0,2,15
212.50,349.13,401,26,0,2,14
318.78,277.07,403,26,0,1,11
191.88,125.42,404,28,0,2,5
97.55,284.01,405,28,0,1,8
320.76,236.10,407,28,1,0,11
224.57,354.60,411,26,0,1,14
308.84,245.36,413,28,1,0,11
158.09,389.75,414,26,1,2,13
211.37,251.36,416,27,1,1,10
274.40,319.85,417,26,0,1,14
60.83,177.53,418,28,1,0,4
130.45,7.46,419,27,0,1,1
226.96,190.35,421,27,0,0,6
234.06,380.27,422,29,1,1,14
274.31,197.32,423,28,0,2,6
89.47,158.84,425,27,0,0,4
2.99,288.25,426,28,0,1,8
298.32,378.93,427,28,1,1,14
319.71,71.02,428,29,0,1,3
175.97,180.69,429,27,0,1,5
294.05,327.80,431,27,0,1,14
279.42,43.63,432,29,1,0,2
13.34,100.06,434,29,1,1,4
12.96,186.11,437,28,0,1,4
292.65,25.26,438,27,0,1,2
29.89,97.68,439,28,1,0,0
84.48,344.45,440,27,0,0,12
91.50,239.67,441,27,1,0,8
364.04,297.37,442,26,1,1,11
368.59,254.66,443,26,1,0,11
79.89,264.33,444,28,0,1,8
134.09,257.24,445,27,1,0,9
272.89,27.62,448,27,0,1,2
168.11,180.45,449,26,0,1,5
118.60,55.13,451,29,0,1,1
43.21,56.78,453,27,0,0,0
104.61,264.95,454,27,1,1,9
255.23,176.02,455,29,1,1,6
136.53,135.23,456,26,1,0,5
172.30,191.41,457,26,0,0,5
393.65,195.19,458,28,1,1,7
23.64,123.10,460,28,0,1,4
10.94,301.84,461,29,0,0,12
1.15,95.14,463,29,0,0,0
308.00,227.39,465,27,0,0,11
296.49,10.32,466,27,1,0,2
314.37,285.34,467,27,1,0,11
190.31,373.47,468,27,0,0,13
281.59,133.93,469,28,1,0,6
131.28,4.50,470,27,1,0,1
395.79,317.16,472,29,1,0,15
368.12,23.05,474,29,0,1,3
349.35,82.27,475,26,1,1,3
199.97,56.69,476,27,1,0,1
95.92,296.52,478,28,0,0,8
367.10,331.43,480,29,0,1,15
325.65,121.01,481,28,0,2,7
58.86,317.14,482,26,1,1,12
161.62,235.81,484,26,1,2,9
61.89,229.53,486,28,1,0,8
92.73,136.60,488,28,0,0,4
68.33,132.07,489,27,0,0,4
162.05,164.50,492,28,1,1,5
285.50,71.96,493,26,0,1,2
65.63,127.78,496,29,1,0,4
273.52,319.38,497,27,0,0,14
129.38,82.61,498,26,0,0,1
276.27,12.48,0,26,0,1,2
6.72,21.47,0,26,1,1,0
203.50,236.29,0,26,0,0,10
368.96,176.30,0,25,1,0,7
159.34,181.09,0,25,0,1,5
108.65,250.64,0,25,1,1,9
240.98,232.60,0,25,1,0,10
79.40,77.58,0,25,1,1,0
124.28,396.11,0,25,0,0,13
250.15,306.92,0,25,0,0,14
298.83,185.86,0,24,1,0,6
397.09,124.29,0,24,1,2,7
84.96,158.97,0,24,0,0,4
228.97,94.23,0,24,1,1,2
354.38,291.70,0,23,0,0,11
241.31,20.42,0,23,0,0,2
199.43,52.30,0,23,0,0,1
66.07,355.25,0,23,1,0,12
78.48,288.12,0,23,0,1,8
299.64,149.00,0,23,1,1,6
270.76,19.35,0,22,1,0,2
133.42,131.46,0,22,0,0,5
296.54,39.97,0,22,0,0,2
258.69,197.44,0,22,0,0,6
262.47,47.67,0,21,0,2,2
98.64,331.99,0,21,1,0,12
305.62,48.44,0,21,0,0,3
392.80,207.74,0,21,1,0,11
225.64,247.50,0,20,1,0,10
281.64,378.30,0,20,1,0,14
361.43,375.08,0,19,0,1,15
307.94,119.77,0,19,1,1,7
231.30,203.68,0,19,1,1,10
172.03,326.92,0,19,1,1,13
72.90,235.14,0,19,0,1,8
282.47,299.04,0,19,1,1,10
320.56,183.55,0,18,0,1,7
163.60,206.88,0,18,0,1,9
285.68,49.26,0,18,0,1,2
20.62,276.89,0,18,1,0,8
254.59,213.02,0,18,1,0,10
176.65,6.95,0,18,0,2,1
78.44,210.20,0,17,1,2,8
254.35,58.08,0,17,1,0,2
232.21,378.13,0,17,1,1,14
199.04,373.58,0,17,0,1,13
109.16,131.47,0,17,0,2,5
336.18,50.59,0,16,0,1,3
264.90,19.94,0,16,1,0,2
132.38,273.02,0,16,0,0,9
85.10,74.12,0,16,0,2,0
252.70,69.55,0,16,0,0,2
155.30,323.05,0,16,1,1,13
191.14,114.17,0,16,1,1,5
134.95,242.07,0,16,1,1,9
275.29,352.79,0,15,0,0,14
32.29,307.91,0,15,0,0,12
168.97,285.16,0,15,0,1,9
391.72,165.06,0,15,0,0,7
93.22,374.19,0,15,0,2,12
29.18,139.02,0,15,1,1,4
269.76,239.68,0,15,1,0,10
96.04,207.47,0,15,1,0,8
281.60,198.63,0,14,1,0,6
226.92,365.60,0,14,1,0,14
352.81,139.49,0,14,0,0,7
0.33,371.25,0,14,0,0,12
346.94,70.53,0,14,1,0,3
239.76,103.75,0,13,0,1,6
107.41,398.60,0,13,1,0,13
354.12,12.14,0,13,0,1,3
239.83,73.97,0,13,1,2,2
399.62,154.56,0,13,0,0,7
213.29,345.30,0,13,1,1,14
369.33,170.96,0,13,1,0,7
269.25,71.49,0,13,1,0,2
93.32,135.56,0,13,1,1,4
81.65,113.78,0,12,1,1,4
141.05,158.11,0,12,0,0,5
110.91,388.52,0,12,0,0,13
384.47,398.01,0,12,0,2,15
143.15,67.21,0,12,0,1,1
386.51,22.42,0,12,1,1,3
248.27,66.20,0,12,1,1,2
299.51,9.80,0,12,0,2,2
384.15,47.83,0,11,0,2,3
390.37,19.49,0,11,0,0,3
74.70,303.17,0,11,0,1,12
232.94,266.05,0,11,0,1,10
215.14,377.89,0,11,1,0,14
365.17,147.09,0,11,1,1,7
224.34,378.60,0,11,0,1,14
207.29,23.25,0,11,1,0,2
248.83,138.52,0,11,0,0,6
201.99,44.23,0,11,0,0,2
364.08,325.94,0,11,0,0,15
363.03,389.07,0,10,0,1,15
95.76,302.02,0,10,1,0,12
289.39,163.85,0,10,1,0,6
348.92,45.87,0,10,1,1,3
217.54,86.05,0,10,1,0,2
272.38,314.26,0,10,1,1,14
20.89,132.69,0,10,0,1,4
380.42,365.65,0,10,0,1,15
346.34,119.64,0,9,0,1,7
143.18,301.46,0,9,1,0,13
11.88,219.04,0,9,1,0,8
249.75,398.30,0,9,0,0,14
115.45,254.25,0,8,0,0,9
146.47,7.93,0,8,1,1,1
279.16,249.01,0,8,1,1,10
278.13,225.53,0,8,1,1,10
285.56,65.25,0,8,1,1,2
137.97,234.86,0,8,0,1,9
383.19,147.85,0,8,1,1,7
236.35,189.89,0,8,0,1,6
78.21,95.45,0,8,0,1,0
336.88,377.13,0,8,1,1,15
10.33,363.88,0,7,0,0,12
347.76,206.53,0,7,1,1,11
179.97,82.73,0,7,0,0,1
338.21,110.52,0,7,0,0,7
157.26,347.04,0,7,0,0,13
132.93,57.30,0,7,0,0,1
