XCOORD,YCOORD,ID,age,sex,genetics,gridIn
196.09,55.03,0,16,0,2,1
300.15,54.95,2,16,0,1,3
274.04,372.16,5,16,1,1,14
105.05,179.52,6,18,1,1,5
323.23,0.91,8,15,1,2,3
136.24,162.61,11,16,0,1,5
339.82,229.14,13,18,0,0,11
128.49,380.34,14,15,1,0,13
215.91,25.62,16,16,1,2,2
239.76,315.25,17,18,0,1,14
22.19,60.58,18,17,1,0,0
269.15,309.16,20,18,0,0,14
60.95,315.42,21,16,0,1,12
138.69,262.40,24,16,1,1,9
50.23,30.33,25,16,0,1,0
366.03,34.82,26,18,0,2,3
174.14,71.18,27,17,1,0,1
345.66,216.92,30,16,0,2,11
296.06,130.59,31,17,0,1,6
285.11,111.12,32,18,0,1,6
302.11,65.37,33,15,1,0,3
188.92,393.63,34,15,1,0,13
143.98,328.12,35,17,0,1,13
310.81,154.98,36,17,0,2,7
284.17,284.73,38,18,1,0,10
183.25,368.21,39,18,0,2,13
276.76,362.06,42,16,1,1,14
267.22,227.88,46,18,1,2,10
365.54,239.89,47,15,0,1,11
181.51,75.64,48,15,1,2,1
351.19,82.11,49,15,1,1,3
181.94,163.05,51,18,0,1,5
390.23,65.67,52,15,0,1,3
166.08,335.41,53,18,1,0,13
178.34,34.81,54,18,1,1,1
377.07,110.60,55,18,1,1,7
145.47,204.21,56,17,0,2,9
358.38,355.98,58,17,1,1,15
308.22,241.23,59,15,0,2,11
334.55,210.51,61,16,1,2,11
199.07,175.54,62,18,1,0,5
202.52,29.36,63,17,0,0,2
346.92,39.78,64,17,0,2,3
49.51,217.98,65,16,0,2,8
153.89,46.41,66,15,1,1,1
33.70,238.23,67,17,1,0,8
210.50,50.10,68,16,0,1,2
199.58,162.89,69,15,0,1,5
194.76,165.97,70,15,0,0,5
391.38,127.00,71,16,1,1,7
200.85,38.34,72,17,0,1,2
342.11,232.00,73,17,1,2,11
21.45,395.20,75,18,1,2,12
304.14,184.02,76,16,0,1,7
376.75,371.96,77,15,0,0,15
223.06,114.77,78,15,1,1,6
229.61,355.65,79,17,1,1,14
398.07,41.98,80,16,1,2,3
98.56,184.20,81,15,0,0,4
395.80,199.37,82,18,1,1,7
61.73,316.09,83,17,1,2,12
151.78,85.57,84,17,0,2,1
368.09,362.68,85,17,0,2,15
182.45,361.08,86,18,0,1,13
235.71,183.01,88,17,0,1,6
385.56,351.78,89,18,1,2,15
176.92,138.72,90,15,1,0,5
209.54,124.73,91,18,0,2,6
4.00,376.56,92,16,0,2,12
80.31,77.74,93,18,1,2,0
136.50,35.59,94,15,0,0,1
362.60,334.31,95,15,0,0,15
238.75,381.13,96,17,0,1,14
67.89,240.06,98,17,1,1,8
135.49,372.05,99,17,1,1,13
131.69,354.98,100,15,0,1,13
201.19,379.38,101,18,1,1,14
112.62,25.91,102,17,0,1,1
361.79,175.00,103,18,0,2,7
231.06,278.50,104,15,0,1,10
129.33,175.51,105,18,0,2,5
353.44,139.70,106,15,0,2,7
70.05,212.47,107,17,0,1,8
237.27,354.22,108,18,0,1,14
301.25,66.12,109,15,1,1,3
282.84,226.99,110,15,1,0,10
378.72,395.93,112,17,0,2,15
47.08,171.51,113,18,1,0,4
110.23,48.81,114,18,0,1,1
258.97,234.79,115,17,0,1,10
100.19,194.17,116,17,1,2,5
195.36,114.62,117,18,0,2,5
288.79,161.36,118,17,0,2,6
221.99,91.55,119,16,0,0,2
310.98,264.04,120,18,1,2,11
236.11,139.46,121,17,1,2,6
173.09,106.04,122,16,1,2,5
370.92,48.26,123,15,1,1,3
82.93,362.11,124,18,1,0,12
60.47,6.24,125,15,0,0,0
205.16,35.82,126,18,1,0,2
393.13,19.30,128,15,0,1,3
380.46,222.20,129,15,0,2,11
104.37,51.52,130,16,1,0,1
210.93,399.27,131,16,0,1,14
305.53,38.85,132,16,1,2,3
149.03,69.44,133,17,0,2,1
71.46,1.86,134,15,0,1,0
247.95,66.74,135,18,1,2,2
264.62,276.84,136,18,1,1,10
198.83,131.67,137,18,1,1,5
371.36,70.05,140,18,0,1,3
68.63,346.45,141,18,0,0,12
109.21,371.47,144,15,0,1,13
238.66,77.31,145,16,1,0,2
21.76,329.46,146,17,0,0,12
224.67,268.05,147,16,0,0,10
282.80,301.41,148,15,1,0,14
227.79,8.27,149,16,1,1,2
255.26,46.59,150,15,1,1,2
153.46,388.93,151,18,0,2,13
223.03,308.58,152,16,1,2,14
194.25,219.75,153,18,0,0,9
301.36,157.75,155,17,1,1,7
261.21,397.35,156,16,1,1,14
288.48,295.83,159,18,1,0,10
311.40,331.77,160,18,0,2,15
253.91,311.67,161,16,0,0,14
224.92,240.47,163,16,1,1,10
222.00,328.47,164,16,1,1,14
355.31,94.05,165,16,1,1,3
78.50,220.38,166,18,1,1,8
159.52,163.09,167,16,0,2,5
141.29,263.40,168,16,0,1,9
164.77,86.99,169,15,1,1,1
227.52,291.44,170,17,1,1,10
41.51,110.67,171,16,1,1,4
173.34,260.02,172,17,1,1,9
20.64,264.85,173,15,1,0,8
24.44,386.22,174,17,1,1,12
71.20,28.02,175,17,0,2,0
209.65,173.26,176,18,0,1,6
323.82,203.48,177,15,1,0,11
321.82,52.39,178,15,0,2,3
284.28,147.50,179,18,0,0,6
249.59,395.36,180,18,1,1,14
150.10,70.42,184,16,0,1,1
81.75,315.59,185,15,0,1,12
100.81,6.45,186,15,1,0,1
205.86,103.04,187,18,1,0,6
335.38,138.38,188,18,1,2,7
320.83,55.91,189,15,1,0,3
374.39,79.58,190,16,0,1,3
326.00,146.58,192,17,0,1,7
283.89,174.79,193,16,1,0,6
365.59,231.23,194,15,1,2,11
379.86,179.31,195,18,1,1,7
101.15,157.50,196,16,1,1,5
134.05,271.67,197,18,1,0,9
123.22,2.61,198,17,0,1,1
46.10,397.41,199,15,0,1,12
257.10,83.45,200,15,1,0,2
277.79,265.09,201,15,0,2,10
137.88,24.36,204,17,0,0,1
282.58,330.22,206,15,0,1,14
37.86,103.99,207,15,1,2,4
291.13,105.83,208,16,1,1,6
197.88,285.38,209,17,0,1,9
96.01,185.40,210,16,0,0,4
234.44,398.84,211,16,1,1,14
246.18,317.67,212,17,0,2,14
96.53,157.58,213,15,1,0,4
48.31,348.61,214,17,1,0,12
284.60,397.98,217,16,1,1,14
243.76,270.57,218,15,0,1,10
2.14,49.10,219,18,1,1,0
398.82,257.21,222,17,1,1,11
229.05,175.14,223,16,1,0,6
245.74,395.94,224,16,0,1,14
217.07,292.86,225,17,1,1,10
182.23,214.76,226,17,1,0,9
177.00,169.99,227,15,0,1,5
59.33,227.75,228,15,0,1,8
288.82,322.18,229,16,1,0,14
381.27,20.12,231,15,1,0,3
73.03,49.52,232,16,1,1,0
255.03,127.55,233,17,1,0,6
348.14,72.78,234,16,0,1,3
254.28,165.24,235,17,0,1,6
236.03,115.68,236,16,0,1,6
203.89,208.45,238,18,1,1,10
342.04,350.71,239,18,0,0,15
396.46,251.18,240,15,1,0,11
120.75,73.39,241,18,0,0,1
252.30,335.08,242,15,0,1,14
244.40,101.07,243,17,0,1,6
208.63,392.06,244,15,1,1,14
254.35,120.22,245,17,1,1,6
84.05,328.45,248,17,0,2,12
156.58,247.70,249,16,0,1,9
385.20,323.43,250,17,0,0,15
163.23,51.20,251,16,0,1,1
144.99,195.78,253,18,1,1,5
40.06,358.35,254,18,1,1,12
18.05,165.43,255,18,0,2,4
310.31,247.48,256,15,1,1,11
209.65,391.16,257,18,0,1,14
278.36,100.23,258,17,1,0,6
339.17,349.07,259,15,1,1,15
265.88,219.30,260,16,0,1,10
263.52,122.61,261,16,1,2,6
206.75,258.24,262,15,0,1,10
283.63,399.64,263,16,0,0,14
355.25,120.96,264,15,0,1,7
34.65,271.63,268,17,0,1,8
261.41,205.28,269,15,0,1,10
295.79,303.80,270,15,1,1,14
