XCOORD,YCOORD,ID,age,sex,genetics,gridIn
196.09,55.03,0,12,0,2,1
300.15,54.95,2,12,0,1,3
274.04,372.16,5,12,1,1,14
105.05,179.52,6,14,1,1,5
323.23,0.91,8,11,1,2,3
37.52,84.07,9,14,1,0,0
217.46,64.07,10,12,0,2,2
136.24,162.61,11,12,0,1,5
339.82,229.14,13,14,0,0,11
128.49,380.34,14,11,1,0,13
215.91,25.62,16,12,1,2,2
239.76,315.25,17,14,0,1,14
22.19,60.58,18,13,1,0,0
269.15,309.16,20,14,0,0,14
60.95,315.42,21,12,0,1,12
138.69,262.40,24,12,1,1,9
50.23,30.33,25,12,0,1,0
366.03,34.82,26,14,0,2,3
174.14,71.18,27,13,1,0,1
345.66,216.92,30,12,0,2,11
296.06,130.59,31,13,0,1,6
285.11,111.12,32,14,0,1,6
302.11,65.37,33,11,1,0,3
188.92,393.63,34,11,1,0,13
143.98,328.12,35,13,0,1,13
310.81,154.98,36,13,0,2,7
271.77,281.89,37,11,0,1,10
284.17,284.73,38,14,1,0,10
183.25,368.21,39,14,0,2,13
89.53,14.73,40,13,1,2,0
276.76,362.06,42,12,1,1,14
109.63,67.58,45,14,0,2,1
267.22,227.88,46,14,1,2,10
365.54,239.89,47,11,0,1,11
181.51,75.64,48,11,1,2,1
351.19,82.11,49,11,1,1,3
181.94,163.05,51,14,0,1,5
390.23,65.67,52,11,0,1,3
166.08,335.41,53,14,1,0,13
178.34,34.81,54,14,1,1,1
377.07,110.60,55,14,1,1,7
145.47,204.21,56,13,0,2,9
358.38,355.98,58,13,1,1,15
308.22,241.23,59,11,0,2,11
334.55,210.51,61,12,1,2,11
199.07,175.54,62,14,1,0,5
202.52,29.36,63,13,0,0,2
346.92,39.78,64,13,0,2,3
49.51,217.98,65,12,0,2,8
153.89,46.41,66,11,1,1,1
33.70,238.23,67,13,1,0,8
210.50,50.10,68,12,0,1,2
199.58,162.89,69,11,0,1,5
194.76,165.97,70,11,0,0,5
391.38,127.00,71,12,1,1,7
200.85,38.34,72,13,0,1,2
342.11,232.00,73,13,1,2,11
40.88,272.65,74,12,0,2,8
21.45,395.20,75,14,1,2,12
304.14,184.02,76,12,0,1,7
376.75,371.96,77,11,0,0,15
223.06,114.77,78,11,1,1,6
229.61,355.65,79,13,1,1,14
398.07,41.98,80,12,1,2,3
98.56,184.20,81,11,0,0,4
395.80,199.37,82,14,1,1,7
61.73,316.09,83,13,1,2,12
151.78,85.57,84,13,0,2,1
368.09,362.68,85,13,0,2,15
182.45,361.08,86,14,0,1,13
258.30,159.44,87,12,0,1,6
235.71,183.01,88,13,0,1,6
385.56,351.78,89,14,1,2,15
176.92,138.72,90,11,1,0,5
209.54,124.73,91,14,0,2,6
4.00,376.56,92,12,0,2,12
80.31,77.74,93,14,1,2,0
136.50,35.59,94,11,0,0,1
362.60,334.31,95,11,0,0,15
238.75,381.13,96,13,0,1,14
67.89,240.06,98,13,1,1,8
135.49,372.05,99,13,1,1,13
131.69,354.98,100,11,0,1,13
201.19,379.38,101,14,1,1,14
112.62,25.91,102,13,0,1,1
361.79,175.00,103,14,0,2,7
231.06,278.50,104,11,0,1,10
129.33,175.51,105,14,0,2,5
353.44,139.70,106,11,0,2,7
70.05,212.47,107,13,0,1,8
237.27,354.22,108,14,0,1,14
301.25,66.12,109,11,1,1,3
282.84,226.99,110,11,1,0,10
71.30,253.27,111,13,1,2,8
378.72,395.93,112,13,0,2,15
47.08,171.51,113,14,1,0,4
110.23,48.81,114,14,0,1,1
258.97,234.79,115,13,0,1,10
100.19,194.17,116,13,1,2,5
195.36,114.62,117,14,0,2,5
288.79,161.36,118,13,0,2,6
221.99,91.55,119,12,0,0,2
310.98,264.04,120,14,1,2,11
236.11,139.46,121,13,1,2,6
173.09,106.04,122,12,1,2,5
370.92,48.26,123,11,1,1,3
82.93,362.11,124,14,1,0,12
60.47,6.24,125,11,0,0,0
205.16,35.82,126,14,1,0,2
393.13,19.30,128,11,0,1,3
380.46,222.20,129,11,0,2,11
104.37,51.52,130,12,1,0,1
210.93,399.27,131,12,0,1,14
305.53,38.85,132,12,1,2,3
149.03,69.44,133,13,0,2,1
71.46,1.86,134,11,0,1,0
247.95,66.74,135,14,1,2,2
264.62,276.84,136,14,1,1,10
198.83,131.67,137,14,1,1,5
371.36,70.05,140,14,0,1,3
68.63,346.45,141,14,0,0,12
109.21,371.47,144,11,0,1,13
238.66,77.31,145,12,1,0,2
21.76,329.46,146,13,0,0,12
224.67,268.05,147,12,0,0,10
282.80,301.41,148,11,1,0,14
227.79,8.27,149,12,1,1,2
255.26,46.59,150,11,1,1,2
153.46,388.93,151,14,0,2,13
223.03,308.58,152,12,1,2,14
194.25,219.75,153,14,0,0,9
301.36,157.75,155,13,1,1,7
261.21,397.35,156,12,1,1,14
284.73,373.92,158,12,0,0,14
288.48,295.83,159,14,1,0,10
311.40,331.77,160,14,0,2,15
253.91,311.67,161,12,0,0,14
224.92,240.47,163,12,1,1,10
222.00,328.47,164,12,1,1,14
355.31,94.05,165,12,1,1,3
78.50,220.38,166,14,1,1,8
159.52,163.09,167,12,0,2,5
141.29,263.40,168,12,0,1,9
164.77,86.99,169,11,1,1,1
227.52,291.44,170,13,1,1,10
41.51,110.67,171,12,1,1,4
173.34,260.02,172,13,1,1,9
20.64,264.85,173,11,1,0,8
24.44,386.22,174,13,1,1,12
71.20,28.02,175,13,0,2,0
209.65,173.26,176,14,0,1,6
323.82,203.48,177,11,1,0,11
321.82,52.39,178,11,0,2,3
284.28,147.50,179,14,0,0,6
249.59,395.36,180,14,1,1,14
329.35,238.83,181,11,1,1,11
150.10,70.42,184,12,0,1,1
81.75,315.59,185,11,0,1,12
100.81,6.45,186,11,1,0,1
205.86,103.04,187,14,1,0,6
335.38,138.38,188,14,1,2,7
320.83,55.91,189,11,1,0,3
374.39,79.58,190,12,0,1,3
326.00,146.58,192,13,0,1,7
283.89,174.79,193,12,1,0,6
365.59,231.23,194,11,1,2,11
379.86,179.31,195,14,1,1,7
101.15,157.50,196,12,1,1,5
134.05,271.67,197,14,1,0,9
123.22,2.61,198,13,0,1,1
46.10,397.41,199,11,0,1,12
257.10,83.45,200,11,1,0,2
277.79,265.09,201,11,0,2,10
70.30,2.71,202,14,1,1,0
137.88,24.36,204,13,0,0,1
80.00,122.36,205,12,1,2,4
282.58,330.22,206,11,0,1,14
37.86,103.99,207,11,1,2,4
291.13,105.83,208,12,1,1,6
197.88,285.38,209,13,0,1,9
96.01,185.40,210,12,0,0,4
234.44,398.84,211,12,1,1,14
246.18,317.67,212,13,0,2,14
96.53,157.58,213,11,1,0,4
48.31,348.61,214,13,1,0,12
228.66,304.49,215,14,0,1,14
284.60,397.98,217,12,1,1,14
243.76,270.57,218,11,0,1,10
2.14,49.10,219,14,1,1,0
334.75,331.54,220,11,0,1,15
398.82,257.21,222,13,1,1,11
229.05,175.14,223,12,1,0,6
245.74,395.94,224,12,0,1,14
217.07,292.86,225,13,1,1,10
182.23,214.76,226,13,1,0,9
177.00,169.99,227,11,0,1,5
59.33,227.75,228,11,0,1,8
288.82,322.18,229,12,1,0,14
381.27,20.12,231,11,1,0,3
73.03,49.52,232,12,1,1,0
255.03,127.55,233,13,1,0,6
348.14,72.78,234,12,0,1,3
254.28,165.24,235,13,0,1,6
236.03,115.68,236,12,0,1,6
208.34,126.71,237,13,1,1,6
203.89,208.45,238,14,1,1,10
342.04,350.71,239,14,0,0,15
396.46,251.18,240,11,1,0,11
120.75,73.39,241,14,0,0,1
252.30,335.08,242,11,0,1,14
244.40,101.07,243,13,0,1,6
208.63,392.06,244,11,1,1,14
254.35,120.22,245,13,1,1,6
84.05,328.45,248,13,0,2,12
156.58,247.70,249,12,0,1,9
385.20,323.43,250,13,0,0,15
163.23,51.20,251,12,0,1,1
144.99,195.78,253,14,1,1,5
40.06,358.35,254,14,1,1,12
18.05,165.43,255,14,0,2,4
310.31,247.48,256,11,1,1,11
209.65,391.16,257,14,0,1,14
278.36,100.23,258,13,1,0,6
339.17,349.07,259,11,1,1,15
265.88,219.30,260,12,0,1,10
263.52,122.61,261,12,1,2,6
206.75,258.24,262,11,0,1,10
283.63,399.64,263,12,0,0,14
355.25,120.96,264,11,0,1,7
62.08,253.13,265,12,1,2,8
34.65,271.63,268,13,0,1,8
261.41,205.28,269,11,0,1,10
295.79,303.80,270,11,1,1,14
118.73,299.37,272,13,1,2,9
219.56,2.53,273,14,1,1,2
167.99,16.76,274,12,0,0,1
249.36,48.38,277,13,0,0,2
284.10,394.85,278,11,1,2,14
284.12,250.20,279,13,0,0,10
297.87,230.38,280,14,0,0,10
86.28,323.03,281,13,0,0,12
219.98,199.08,282,11,1,1,6
213.20,234.43,283,11,1,2,10
207.48,365.13,284,14,1,1,14
3.62,309.93,285,12,0,2,12
95.59,382.57,286,14,0,1,12
391.91,312.49,287,12,1,1,15
254.49,297.50,288,14,0,2,10
202.05,269.57,289,13,0,2,10
37.61,25.97,290,12,1,1,0
96.56,72.54,291,12,1,1,0
158.42,16.47,293,13,1,0,1
273.50,330.50,294,11,1,0,14
194.93,337.69,295,11,0,1,13
106.08,316.77,296,11,1,2,13
94.81,69.86,297,13,1,2,0
389.47,369.32,299,12,1,0,15
110.64,266.59,300,14,1,2,9
399.93,25.52,301,13,1,2,3
323.07,222.10,302,13,1,2,11
278.90,236.38,303,12,1,0,10
70.36,125.54,304,12,1,2,4
239.06,125.72,305,14,1,1,6
154.93,107.16,306,14,1,0,5
389.42,259.98,307,13,0,2,11
192.45,266.32,308,11,0,1,9
367.43,119.75,309,13,1,1,7
260.98,102.20,310,12,1,1,6
192.89,95.37,311,13,1,2,1
155.81,392.44,312,13,0,0,13
237.79,86.11,313,14,0,1,2
336.09,356.39,314,14,0,0,15
201.90,317.59,315,12,0,2,14
219.11,66.04,316,11,1,1,2
225.64,185.88,317,12,1,2,6
143.74,80.65,318,13,0,2,1
196.43,91.00,319,13,0,1,1
144.65,127.85,320,11,0,1,5
119.53,102.23,321,13,1,2,5
89.84,144.79,322,11,0,1,4
175.90,93.85,323,13,1,1,1
187.75,364.61,324,12,1,1,13
330.21,186.57,326,13,0,1,7
170.10,164.89,327,12,1,0,5
332.14,92.06,328,12,1,2,3
89.34,211.41,329,14,0,2,8
114.53,250.05,330,11,1,1,9
187.70,174.38,332,12,0,1,5
305.19,150.89,334,14,1,1,7
100.47,210.39,335,12,0,1,9
213.64,263.97,337,11,1,2,10
347.08,325.30,339,12,0,1,15
235.06,311.97,340,12,1,1,14
74.71,88.73,341,13,0,1,0
131.76,169.44,342,12,1,2,5
123.63,53.68,343,11,1,1,1
135.76,28.12,344,11,0,1,1
241.24,134.99,345,12,0,0,6
240.65,9.78,346,12,0,0,2
161.34,119.45,347,14,0,2,5
252.11,283.26,350,14,1,0,10
302.64,159.75,351,13,0,0,7
17.02,390.69,354,14,1,0,12
346.55,127.78,356,12,0,1,7
158.47,180.33,357,11,0,1,5
104.31,108.35,358,13,1,0,5
294.11,62.55,360,11,0,1,2
394.95,383.26,361,12,0,0,15
19.24,193.19,362,12,0,2,4
120.71,272.94,363,14,1,1,9
31.91,392.15,364,12,0,0,12
206.76,49.02,365,11,0,1,2
384.35,128.86,366,11,0,1,7
250.36,257.18,367,13,0,0,10
161.37,312.88,368,13,0,2,13
76.51,0.33,369,14,0,0,0
148.96,385.69,370,14,1,1,13
381.37,48.76,371,13,0,2,3
336.24,219.33,372,12,0,1,11
391.23,201.63,373,11,0,1,11
14.27,81.85,374,14,1,1,0
368.36,144.08,375,14,1,1,7
323.72,7.42,376,11,0,1,3
253.40,183.70,377,12,0,0,6
268.19,65.73,378,12,0,1,2
148.38,320.96,379,12,0,0,13
242.82,193.77,380,14,1,0,6
33.32,42.80,381,13,1,0,0
341.42,17.64,382,14,0,1,3
344.96,291.24,383,12,0,2,11
234.42,331.11,385,12,0,1,14
76.94,45.72,387,12,1,1,0
154.55,53.48,388,12,0,0,1
269.16,97.68,389,13,0,1,2
111.35,243.58,391,12,1,0,9
370.31,231.32,392,13,0,0,11
351.18,13.41,393,11,1,0,3
31.07,130.94,394,11,1,1,4
91.12,248.66,395,11,1,0,8
210.58,231.29,396,14,0,0,10
79.49,373.52,398,14,1,1,12
338.08,324.99,400,11,0,2,15
184.84,369.78,402,11,1,0,13
318.78,277.07,403,11,0,1,11
97.55,284.01,405,13,0,1,8
13.22,353.10,406,14,1,2,12
320.76,236.10,407,13,1,0,11
258.55,296.25,408,14,0,0,10
258.93,176.64,409,12,0,1,6
384.01,359.79,410,14,0,1,15
224.57,354.60,411,11,0,1,14
117.05,262.93,412,12,0,1,9
308.84,245.36,413,13,1,0,11
211.37,251.36,416,12,1,1,10
274.40,319.85,417,11,0,1,14
60.83,177.53,418,13,1,0,4
297.33,278.39,420,14,1,1,10
234.06,380.27,422,14,1,1,14
274.31,197.32,423,13,0,2,6
273.57,20.11,424,12,1,1,2
89.47,158.84,425,12,0,0,4
2.99,288.25,426,13,0,1,8
298.32,378.93,427,13,1,1,14
319.71,71.02,428,14,0,1,3
175.97,180.69,429,12,0,1,5
254.50,89.02,430,12,0,1,2
294.05,327.80,431,12,0,1,14
279.42,43.63,432,14,1,0,2
108.60,105.70,433,12,1,2,5
13.34,100.06,434,14,1,1,4
200.71,246.54,435,12,0,2,10
257.52,375.46,436,13,0,0,14
12.96,186.11,437,13,0,1,4
292.65,25.26,438,12,0,1,2
29.89,97.68,439,13,1,0,0
84.48,344.45,440,12,0,0,12
91.50,239.67,441,12,1,0,8
79.89,264.33,444,13,0,1,8
134.09,257.24,445,12,1,0,9
72.41,252.93,446,12,0,1,8
99.68,191.47,447,13,1,1,4
272.89,27.62,448,12,0,1,2
168.11,180.45,449,11,0,1,5
185.91,251.14,450,13,1,2,9
118.60,55.13,451,14,0,1,1
165.57,137.86,452,11,0,2,5
43.21,56.78,453,12,0,0,0
104.61,264.95,454,12,1,1,9
136.53,135.23,456,11,1,0,5
172.30,191.41,457,11,0,0,5
202.38,90.44,459,12,1,2,2
23.64,123.10,460,13,0,1,4
10.94,301.84,461,14,0,0,12
187.42,38.47,462,13,0,2,1
1.15,95.14,463,14,0,0,0
308.00,227.39,465,12,0,0,11
314.37,285.34,467,12,1,0,11
190.31,373.47,468,12,0,0,13
281.59,133.93,469,13,1,0,6
131.28,4.50,470,12,1,0,1
395.79,317.16,472,14,1,0,15
57.62,259.98,473,12,0,1,8
349.35,82.27,475,11,1,1,3
199.97,56.69,476,12,1,0,1
143.27,9.95,477,12,1,1,1
95.92,296.52,478,13,0,0,8
220.02,3.20,479,14,1,1,2
367.10,331.43,480,14,0,1,15
325.65,121.01,481,13,0,2,7
94.08,124.22,483,12,0,2,4
161.62,235.81,484,11,1,2,9
61.44,208.47,485,13,1,2,8
61.89,229.53,486,13,1,0,8
214.51,326.82,487,13,0,0,14
92.73,136.60,488,13,0,0,4
68.33,132.07,489,12,0,0,4
188.11,74.06,490,12,1,1,1
390.87,372.70,491,14,0,1,15
285.50,71.96,493,11,0,1,2
339.54,80.12,494,14,1,0,3
389.12,122.51,495,11,0,2,7
65.63,127.78,496,14,1,0,4
273.52,319.38,497,12,0,0,14
129.38,82.61,498,11,0,0,1
10.61,240.62,499,11,1,0,8
24.25,129.52,0,11,1,1,4
146.53,70.14,0,11,0,1,1
16.89,145.61,0,11,0,2,4
88.54,275.49,0,11,1,0,8
121.91,371.40,0,11,0,0,13
363.75,340.77,0,10,1,0,15
377.13,344.42,0,10,1,0,15
309.36,214.55,0,10,1,1,11
197.85,311.08,0,9,1,1,13
287.06,155.05,0,9,1,1,6
110.92,216.23,0,9,1,0,9
347.75,306.63,0,9,1,1,15
