XCOORD,YCOORD,ID,age,sex,genetics,gridIn
168.22,90.18,0,9,0,0,1
249.53,255.76,1,6,1,1,10
310.90,355.58,2,8,0,0,15
274.30,396.64,3,8,1,1,14
177.43,134.47,4,8,1,2,5
293.88,382.59,5,8,1,1,14
113.89,226.88,6,6,1,0,9
285.65,343.59,8,6,0,0,14
41.93,176.35,10,9,1,1,4
153.64,228.31,11,7,1,1,9
395.32,131.95,12,7,0,1,7
343.24,177.67,14,9,0,1,7
11.80,18.34,15,8,0,0,0
160.24,349.04,16,6,1,1,13
337.42,279.74,17,9,0,2,11
124.67,386.49,18,9,1,2,13
301.48,179.44,19,8,1,1,7
352.88,331.33,20,6,1,1,15
181.44,257.10,21,8,0,1,9
268.71,302.66,22,7,0,0,14
57.95,7.62,23,7,1,2,0
283.02,222.19,24,8,1,1,10
177.18,251.84,25,8,0,1,9
222.07,377.64,27,7,1,1,14
328.94,197.41,28,9,0,2,7
208.51,33.44,29,7,1,1,2
125.16,338.36,30,7,0,1,13
230.61,187.18,31,7,1,1,6
86.05,329.76,32,6,0,1,12
2.31,340.11,33,7,0,0,12
204.99,246.97,34,7,0,1,10
337.69,312.43,35,9,0,1,15
109.43,376.42,36,6,1,2,13
142.55,80.37,37,7,1,1,1
62.10,112.38,38,9,0,0,4
122.02,170.26,39,6,0,0,5
345.50,128.33,40,8,0,0,7
279.10,311.69,41,6,1,1,14
62.06,197.90,42,8,0,1,4
339.92,395.19,43,7,0,1,15
393.82,94.25,44,7,0,1,3
217.11,188.61,45,6,1,1,6
232.19,286.51,46,7,0,2,10
366.89,30.07,47,7,0,2,3
202.90,335.59,48,7,0,1,14
290.59,30.00,49,6,0,0,2
61.26,82.37,50,7,0,1,0
247.70,39.50,51,7,0,0,2
259.27,273.17,52,6,1,0,10
52.45,189.92,53,8,1,0,4
217.52,89.63,54,7,1,1,2
26.50,98.16,55,7,0,0,0
228.16,16.09,56,9,1,1,2
381.35,290.16,59,9,1,1,11
223.65,389.14,60,8,0,0,14
87.64,265.93,61,7,1,1,8
218.68,164.46,62,8,1,2,6
244.79,11.30,63,8,1,0,2
270.71,327.46,64,6,1,2,14
250.29,188.14,65,8,1,1,6
45.14,288.59,66,7,0,1,8
113.64,130.16,67,8,0,1,5
376.03,255.46,68,6,0,1,11
365.32,25.79,69,7,1,2,3
152.98,336.77,70,8,1,1,13
337.38,109.03,71,7,0,1,7
147.60,162.86,72,6,1,0,5
188.10,306.38,73,9,0,0,13
106.48,192.43,74,9,1,1,5
81.02,47.67,75,9,0,0,0
328.29,0.14,76,9,1,1,3
72.38,254.45,77,6,0,1,8
230.71,221.19,78,7,0,0,10
115.96,91.88,79,9,0,1,1
95.06,262.74,80,6,0,1,8
56.17,394.85,82,6,1,0,12
338.43,162.26,83,7,1,1,7
147.49,271.23,84,9,1,2,9
167.96,26.64,85,6,0,1,1
234.44,62.65,87,7,1,2,2
325.92,10.99,88,6,1,2,3
58.21,256.88,89,6,1,0,8
354.59,4.75,91,8,0,1,3
61.44,27.91,92,7,1,1,0
125.02,181.70,93,9,1,2,5
25.98,385.71,94,8,1,0,12
162.27,359.69,95,9,1,1,13
152.19,199.87,96,8,0,1,5
358.90,8.56,97,7,1,0,3
281.09,146.18,98,9,0,1,6
196.95,184.79,100,6,1,2,5
16.99,123.87,101,7,1,0,4
248.49,28.37,102,6,0,2,2
333.28,159.78,103,9,0,1,7
258.06,194.82,104,8,1,0,6
273.77,82.62,105,7,1,0,2
22.00,291.22,106,8,0,1,8
225.59,362.67,107,7,1,0,14
396.39,268.80,108,6,1,1,11
365.20,4.10,109,8,1,2,3
128.16,121.09,110,7,0,0,5
152.75,245.67,111,8,0,2,9
114.26,302.11,112,7,1,1,13
292.07,380.03,113,6,0,1,14
175.58,153.43,114,6,1,1,5
15.25,12.95,115,9,1,2,0
200.51,106.40,116,8,1,0,6
197.98,33.94,117,7,1,1,1
57.78,88.10,118,9,1,1,0
152.24,14.55,119,7,1,1,1
289.79,230.31,120,9,0,1,10
341.66,162.70,121,6,1,1,7
327.89,170.35,123,8,0,1,7
365.68,154.98,124,9,1,1,7
321.61,251.55,125,8,0,1,11
213.38,31.54,126,8,0,0,2
191.64,242.71,128,6,0,1,9
66.88,93.14,129,7,1,0,0
349.34,259.52,130,7,1,1,11
106.03,27.43,131,8,0,0,1
13.62,21.52,132,9,0,1,0
346.69,40.66,134,9,0,0,3
152.92,385.46,135,6,0,0,13
8.04,217.64,136,7,0,0,8
39.88,177.33,137,9,0,1,4
187.97,381.80,138,9,0,1,13
67.85,119.71,139,6,0,1,4
297.51,89.61,140,7,1,0,2
395.10,349.35,141,9,1,1,15
82.96,351.54,142,7,0,1,12
219.55,233.79,143,9,1,0,10
20.05,55.43,144,6,1,2,0
320.87,347.40,145,7,0,1,15
395.52,228.57,146,6,0,1,11
205.89,383.01,147,9,0,2,14
242.06,37.81,148,6,0,0,2
172.07,266.20,149,6,0,2,9
339.46,26.46,151,8,0,0,3
360.07,113.13,152,6,0,1,7
161.29,302.19,154,7,1,1,13
34.22,190.48,155,6,0,0,4
130.14,351.48,156,7,1,1,13
131.24,269.43,157,6,0,2,9
364.40,183.78,158,9,1,0,7
168.27,46.14,161,6,0,0,1
88.93,137.32,162,9,0,0,4
360.79,67.32,163,9,0,1,3
385.32,50.92,164,6,0,0,3
86.42,59.19,165,8,1,1,0
99.30,320.83,166,8,1,0,12
291.92,17.51,167,8,1,0,2
57.34,348.65,168,9,1,0,12
239.02,261.00,169,6,0,1,10
310.41,237.13,170,9,1,0,11
79.72,211.45,171,6,0,0,8
185.83,170.50,172,9,0,1,5
83.05,360.28,173,7,0,2,12
292.86,209.69,174,9,0,1,10
359.07,242.53,176,8,0,1,11
49.90,98.08,178,8,0,1,0
165.08,339.25,179,7,0,1,13
169.47,20.74,180,7,0,2,1
297.78,352.86,181,8,1,0,14
199.15,192.37,182,9,0,0,5
311.79,67.77,183,7,0,1,3
263.75,268.36,184,8,0,0,10
137.75,23.97,185,6,1,1,1
321.34,72.08,187,6,1,0,3
363.68,282.76,188,7,0,1,11
123.96,304.18,189,6,0,2,13
201.49,340.19,190,6,1,0,14
30.08,105.14,191,6,0,1,4
188.19,287.24,192,6,1,1,9
359.37,156.07,193,8,1,2,7
284.71,14.96,194,8,1,1,2
256.38,181.23,196,9,1,1,6
390.80,103.33,197,7,0,2,7
71.67,102.93,198,7,1,0,4
397.82,126.00,200,8,1,1,7
381.01,75.31,201,9,1,1,3
196.40,198.77,202,7,1,2,5
252.17,316.81,203,7,0,1,14
241.61,103.01,204,9,0,0,6
248.47,342.04,205,9,1,1,14
211.20,175.48,207,7,0,1,6
326.83,261.55,208,8,0,1,11
164.25,371.26,210,8,1,2,13
56.05,55.44,211,6,0,2,0
366.10,346.86,212,6,1,2,15
156.52,75.83,213,7,0,1,1
164.69,365.31,214,9,0,1,13
305.80,144.18,216,7,1,1,7
257.34,73.36,218,9,0,1,2
368.54,384.93,219,9,1,2,15
317.74,234.03,220,7,1,2,11
361.41,147.14,221,7,0,2,7
121.54,152.71,222,6,0,2,5
144.00,91.47,223,7,0,0,1
115.40,342.89,224,7,1,1,13
190.51,226.00,226,6,0,0,9
361.94,81.73,227,9,1,0,3
347.03,66.07,228,6,1,0,3
116.77,207.57,229,8,0,1,9
247.25,297.96,231,7,1,0,10
76.24,351.67,232,7,0,1,12
221.76,228.21,233,7,1,0,10
200.87,198.72,234,7,1,1,6
100.93,79.19,235,6,0,0,1
209.15,234.02,236,8,0,1,10
281.34,123.87,237,8,0,1,6
297.27,97.19,238,9,0,0,2
116.41,275.76,239,7,0,1,9
211.90,104.39,241,6,0,0,6
303.88,222.69,243,7,1,0,11
336.14,374.24,244,6,0,0,15
72.66,374.37,245,8,1,1,12
365.51,323.22,246,6,1,0,15
312.39,397.37,247,7,0,1,15
73.63,267.94,248,6,0,2,8
124.72,16.37,249,9,1,2,1
106.92,386.00,250,7,0,1,13
396.20,171.37,251,6,1,2,7
127.27,295.50,252,6,1,1,9
293.31,195.89,253,9,0,0,6
234.81,383.25,254,7,1,1,14
296.38,174.63,255,9,0,0,6
190.65,291.18,256,8,1,2,9
352.16,306.97,257,8,0,2,15
14.38,92.56,258,7,1,1,0
97.45,152.00,259,8,1,1,4
293.19,12.37,260,8,1,1,2
85.17,160.67,262,8,1,1,4
113.18,121.07,263,9,1,0,5
185.28,170.56,264,6,1,2,5
298.99,258.45,265,8,1,1,10
212.49,187.98,266,8,1,2,6
383.01,163.99,267,8,1,0,7
382.60,194.58,269,6,0,1,7
134.99,336.85,270,8,1,1,13
100.51,181.06,271,9,1,0,5
368.44,237.49,272,6,1,2,11
352.19,340.07,273,6,1,1,15
350.69,110.06,274,6,1,2,7
327.04,330.60,275,7,0,2,15
343.81,44.29,278,9,1,0,3
345.79,231.64,279,8,0,0,11
213.12,6.63,280,8,0,1,2
139.96,369.66,281,6,1,1,13
381.64,18.30,282,6,0,0,3
279.98,373.95,283,7,1,1,14
210.54,341.41,284,8,0,0,14
383.04,97.63,285,6,0,1,3
351.23,352.53,286,8,1,1,15
306.12,260.54,287,7,1,1,11
321.47,76.32,289,8,1,0,3
6.87,236.62,290,9,0,2,8
173.00,123.78,291,6,0,0,5
191.86,217.47,292,7,1,0,9
315.52,187.58,293,6,1,1,7
366.03,138.38,295,8,1,1,7
73.90,32.60,296,7,0,2,0
63.38,330.90,297,6,1,0,12
194.92,34.42,298,7,0,2,1
106.49,109.82,299,8,0,1,5
238.09,181.44,301,6,1,2,6
258.10,276.63,302,6,0,2,10
332.75,14.54,304,6,0,1,3
198.35,233.21,305,9,0,0,9
317.88,126.79,306,7,0,1,7
135.25,330.53,307,9,0,2,13
298.18,70.46,308,6,0,1,2
111.36,352.89,310,8,1,1,13
32.22,13.55,311,7,0,2,0
273.49,12.33,312,9,1,1,2
129.27,43.77,313,7,0,2,1
4.45,188.95,314,8,1,0,4
305.28,6.26,315,9,1,2,3
320.68,146.20,316,9,1,1,7
219.02,249.24,318,6,0,1,10
232.62,205.70,319,6,0,1,10
357.29,268.70,320,8,0,0,11
387.66,297.66,321,8,0,1,11
16.59,121.84,322,8,1,0,4
367.45,243.64,323,7,1,0,11
299.09,339.71,324,7,0,1,14
363.74,381.51,325,8,0,1,15
398.59,145.93,326,7,0,1,7
356.33,220.19,327,8,1,2,11
220.89,385.35,328,7,0,1,14
330.73,196.58,329,9,1,1,7
139.83,101.32,330,9,1,2,5
33.83,294.56,332,9,1,1,8
171.36,285.95,333,7,1,1,9
174.11,143.63,334,8,0,0,5
129.41,338.32,335,9,1,2,13
149.88,391.55,336,7,1,0,13
368.95,287.30,337,7,0,2,11
334.54,26.51,338,9,1,1,3
43.41,83.96,339,6,1,1,0
307.60,106.93,340,9,0,2,7
70.37,103.37,341,9,1,0,4
362.97,100.34,342,8,1,1,7
18.36,308.52,343,7,0,2,12
269.68,228.05,344,7,1,1,10
103.32,269.44,345,6,1,2,9
118.47,210.52,346,9,0,1,9
354.67,144.72,347,8,1,2,7
85.32,68.32,348,6,0,2,0
382.35,220.22,349,7,1,1,11
363.14,184.47,350,6,1,0,7
59.88,351.70,351,7,0,1,12
2.49,230.28,353,6,1,2,8
180.49,68.29,354,8,1,1,1
297.72,2.72,355,9,1,0,2
133.87,89.90,356,8,0,1,1
309.11,6.72,357,8,1,1,3
390.94,162.64,358,6,0,2,7
381.76,301.07,359,7,1,0,15
285.33,378.81,361,6,1,0,14
196.18,28.48,362,9,1,2,1
156.09,56.35,364,6,0,1,1
196.96,47.34,365,9,0,2,1
304.31,387.23,366,6,1,0,15
188.17,278.04,367,8,1,1,9
313.63,159.58,368,7,0,1,7
44.03,336.99,369,9,0,1,12
121.89,260.96,370,8,0,2,9
289.96,329.26,371,9,1,1,14
359.92,12.36,372,9,0,2,3
171.11,295.89,373,9,0,1,9
90.91,317.96,374,6,1,1,12
90.90,188.42,375,7,0,1,4
46.24,65.28,376,7,1,0,0
168.45,7.47,377,7,0,0,1
289.58,310.75,378,7,1,1,14
322.51,368.87,379,7,1,1,15
273.42,370.77,380,9,0,0,14
102.24,82.78,381,9,1,1,1
282.14,128.14,382,6,0,1,6
0.58,129.13,383,6,0,2,4
218.61,240.20,384,9,0,1,10
82.46,27.48,385,9,0,1,0
153.39,346.01,386,8,0,2,13
309.80,258.38,388,8,1,1,11
147.08,96.67,389,9,0,2,1
204.62,323.31,390,6,0,1,14
317.33,341.85,391,6,1,1,15
289.42,138.69,392,8,0,1,6
222.94,340.82,393,8,0,0,14
342.75,245.72,394,8,1,0,11
108.53,379.24,395,6,0,1,13
220.91,122.65,397,8,0,2,6
150.05,197.85,398,9,0,1,5
275.57,92.61,399,9,1,1,2
51.15,352.91,403,6,1,1,12
78.37,374.64,404,9,1,0,12
169.16,151.83,405,6,1,1,5
93.68,81.60,406,8,1,1,0
318.07,344.10,407,9,0,0,15
114.80,136.21,408,7,1,2,5
359.24,273.14,409,9,0,0,11
331.17,113.84,410,8,1,0,7
280.33,95.44,411,7,0,2,2
81.95,137.93,412,7,1,1,4
46.09,6.74,413,9,1,0,0
188.18,156.13,414,7,1,1,5
175.23,311.75,415,7,1,1,13
99.58,15.40,416,6,0,0,0
148.12,219.70,417,6,1,1,9
88.77,42.41,418,7,1,1,0
67.62,75.89,419,9,1,1,0
160.47,82.08,421,7,1,0,1
215.10,227.36,422,8,0,0,10
211.04,397.43,423,9,0,1,14
149.59,151.70,424,7,1,2,5
260.84,299.38,425,8,1,1,10
264.00,299.19,426,7,0,1,10
96.96,331.64,427,7,0,0,12
329.69,247.65,428,6,1,1,11
320.16,300.41,429,9,0,1,15
290.59,182.88,430,6,0,0,6
216.14,35.46,431,6,0,1,2
243.51,77.63,432,6,0,0,2
145.58,349.59,433,6,0,2,13
203.49,246.68,434,6,0,0,10
277.23,166.92,435,9,0,2,6
363.96,90.81,436,8,0,1,3
109.97,194.91,437,6,0,2,5
281.22,361.72,438,8,1,1,14
258.72,176.52,439,9,1,2,6
272.27,187.16,440,9,0,0,6
305.39,287.04,441,8,1,2,11
203.64,298.62,442,6,0,1,10
235.80,263.69,443,8,1,2,10
285.93,58.31,444,7,1,1,2
108.16,89.77,445,9,0,2,1
80.14,112.42,446,9,0,1,4
219.85,104.72,447,7,1,1,6
258.81,78.16,449,7,0,0,2
159.42,106.54,450,6,1,2,5
38.21,371.98,451,6,0,0,12
320.46,347.14,452,7,0,1,15
162.62,267.06,453,7,1,2,9
114.56,320.02,454,8,0,1,13
59.48,64.37,455,6,0,0,0
379.90,142.41,456,6,0,1,7
96.65,185.89,457,6,0,0,4
76.74,305.45,458,6,1,1,12
42.90,360.77,460,8,0,2,12
362.77,387.46,461,8,0,1,15
212.89,272.22,462,6,0,0,10
16.47,2.75,463,6,1,2,0
315.56,372.09,464,6,0,1,15
156.00,126.21,465,8,0,1,5
16.92,241.99,466,8,0,1,8
23.91,212.57,467,8,0,2,8
123.58,135.29,468,9,1,1,5
51.78,192.15,469,6,1,0,4
66.86,97.55,471,7,1,0,0
337.15,46.67,472,8,0,1,3
77.94,276.57,474,9,1,0,8
139.29,64.51,475,9,0,0,1
13.59,66.51,476,6,0,2,0
56.21,318.49,477,8,0,0,12
63.56,147.03,478,7,1,2,4
182.76,191.23,481,9,0,0,5
33.27,150.91,482,8,1,2,4
12.07,113.10,483,8,1,1,4
176.73,302.78,484,7,1,1,13
74.68,35.98,485,7,1,1,0
380.42,161.67,486,9,1,1,7
51.56,93.38,487,6,1,2,0
