XCOORD,YCOORD,ID,age,sex,genetics,gridIn
168.22,90.18,0,30,0,0,1
310.90,355.58,2,29,0,0,15
274.30,396.64,3,29,1,1,14
293.88,382.59,5,29,1,1,14
113.89,226.88,6,27,1,0,9
285.65,343.59,8,27,0,0,14
153.64,228.31,11,28,1,1,9
343.24,177.67,14,30,0,1,7
11.80,18.34,15,29,0,0,0
124.67,386.49,18,30,1,2,13
301.48,179.44,19,29,1,1,7
352.88,331.33,20,27,1,1,15
181.44,257.10,21,29,0,1,9
268.71,302.66,22,28,0,0,14
177.18,251.84,25,29,0,1,9
208.51,33.44,29,28,1,1,2
125.16,338.36,30,28,0,1,13
230.61,187.18,31,28,1,1,6
86.05,329.76,32,27,0,1,12
2.31,340.11,33,28,0,0,12
204.99,246.97,34,28,0,1,10
337.69,312.43,35,30,0,1,15
109.43,376.42,36,27,1,2,13
142.55,80.37,37,28,1,1,1
62.10,112.38,38,30,0,0,4
122.02,170.26,39,27,0,0,5
279.10,311.69,41,27,1,1,14
62.06,197.90,42,29,0,1,4
366.89,30.07,47,28,0,2,3
202.90,335.59,48,28,0,1,14
290.59,30.00,49,27,0,0,2
61.26,82.37,50,28,0,1,0
247.70,39.50,51,28,0,0,2
259.27,273.17,52,27,1,0,10
52.45,189.92,53,29,1,0,4
217.52,89.63,54,28,1,1,2
26.50,98.16,55,28,0,0,0
228.16,16.09,56,30,1,1,2
381.35,290.16,59,30,1,1,11
223.65,389.14,60,29,0,0,14
87.64,265.93,61,28,1,1,8
244.79,11.30,63,29,1,0,2
270.71,327.46,64,27,1,2,14
45.14,288.59,66,28,0,1,8
376.03,255.46,68,27,0,1,11
152.98,336.77,70,29,1,1,13
337.38,109.03,71,28,0,1,7
188.10,306.38,73,30,0,0,13
106.48,192.43,74,30,1,1,5
81.02,47.67,75,30,0,0,0
328.29,0.14,76,30,1,1,3
72.38,254.45,77,27,0,1,8
230.71,221.19,78,28,0,0,10
115.96,91.88,79,30,0,1,1
56.17,394.85,82,27,1,0,12
147.49,271.23,84,30,1,2,9
58.21,256.88,89,27,1,0,8
354.59,4.75,91,29,0,1,3
125.02,181.70,93,30,1,2,5
25.98,385.71,94,29,1,0,12
162.27,359.69,95,30,1,1,13
152.19,199.87,96,29,0,1,5
358.90,8.56,97,28,1,0,3
281.09,146.18,98,30,0,1,6
196.95,184.79,100,27,1,2,5
16.99,123.87,101,28,1,0,4
248.49,28.37,102,27,0,2,2
333.28,159.78,103,30,0,1,7
258.06,194.82,104,29,1,0,6
273.77,82.62,105,28,1,0,2
225.59,362.67,107,28,1,0,14
128.16,121.09,110,28,0,0,5
114.26,302.11,112,28,1,1,13
175.58,153.43,114,27,1,1,5
15.25,12.95,115,30,1,2,0
197.98,33.94,117,28,1,1,1
152.24,14.55,119,28,1,1,1
341.66,162.70,121,27,1,1,7
327.89,170.35,123,29,0,1,7
365.68,154.98,124,30,1,1,7
213.38,31.54,126,29,0,0,2
191.64,242.71,128,27,0,1,9
66.88,93.14,129,28,1,0,0
349.34,259.52,130,28,1,1,11
106.03,27.43,131,29,0,0,1
13.62,21.52,132,30,0,1,0
346.69,40.66,134,30,0,0,3
152.92,385.46,135,27,0,0,13
8.04,217.64,136,28,0,0,8
39.88,177.33,137,30,0,1,4
187.97,381.80,138,30,0,1,13
67.85,119.71,139,27,0,1,4
297.51,89.61,140,28,1,0,2
82.96,351.54,142,28,0,1,12
20.05,55.43,144,27,1,2,0
320.87,347.40,145,28,0,1,15
395.52,228.57,146,27,0,1,11
242.06,37.81,148,27,0,0,2
172.07,266.20,149,27,0,2,9
339.46,26.46,151,29,0,0,3
161.29,302.19,154,28,1,1,13
34.22,190.48,155,27,0,0,4
364.40,183.78,158,30,1,0,7
168.27,46.14,161,27,0,0,1
88.93,137.32,162,30,0,0,4
385.32,50.92,164,27,0,0,3
99.30,320.83,166,29,1,0,12
291.92,17.51,167,29,1,0,2
57.34,348.65,168,30,1,0,12
239.02,261.00,169,27,0,1,10
310.41,237.13,170,30,1,0,11
79.72,211.45,171,27,0,0,8
292.86,209.69,174,30,0,1,10
49.90,98.08,178,29,0,1,0
165.08,339.25,179,28,0,1,13
297.78,352.86,181,29,1,0,14
199.15,192.37,182,30,0,0,5
263.75,268.36,184,29,0,0,10
137.75,23.97,185,27,1,1,1
321.34,72.08,187,27,1,0,3
363.68,282.76,188,28,0,1,11
30.08,105.14,191,27,0,1,4
188.19,287.24,192,27,1,1,9
359.37,156.07,193,29,1,2,7
284.71,14.96,194,29,1,1,2
71.67,102.93,198,28,1,0,4
196.40,198.77,202,28,1,2,5
241.61,103.01,204,30,0,0,6
211.20,175.48,207,28,0,1,6
164.25,371.26,210,29,1,2,13
156.52,75.83,213,28,0,1,1
164.69,365.31,214,30,0,1,13
305.80,144.18,216,28,1,1,7
257.34,73.36,218,30,0,1,2
121.54,152.71,222,27,0,2,5
144.00,91.47,223,28,0,0,1
190.51,226.00,226,27,0,0,9
247.25,297.96,231,28,1,0,10
76.24,351.67,232,28,0,1,12
221.76,228.21,233,28,1,0,10
200.87,198.72,234,28,1,1,6
100.93,79.19,235,27,0,0,1
281.34,123.87,237,29,0,1,6
297.27,97.19,238,30,0,0,2
211.90,104.39,241,27,0,0,6
303.88,222.69,243,28,1,0,11
336.14,374.24,244,27,0,0,15
72.66,374.37,245,29,1,1,12
365.51,323.22,246,27,1,0,15
312.39,397.37,247,28,0,1,15
73.63,267.94,248,27,0,2,8
124.72,16.37,249,30,1,2,1
396.20,171.37,251,27,1,2,7
293.31,195.89,253,30,0,0,6
296.38,174.63,255,30,0,0,6
293.19,12.37,260,29,1,1,2
85.17,160.67,262,29,1,1,4
113.18,121.07,263,30,1,0,5
185.28,170.56,264,27,1,2,5
298.99,258.45,265,29,1,1,10
212.49,187.98,266,29,1,2,6
383.01,163.99,267,29,1,0,7
100.51,181.06,271,30,1,0,5
327.04,330.60,275,28,0,2,15
343.81,44.29,278,30,1,0,3
345.79,231.64,279,29,0,0,11
213.12,6.63,280,29,0,1,2
139.96,369.66,281,27,1,1,13
381.64,18.30,282,27,0,0,3
279.98,373.95,283,28,1,1,14
210.54,341.41,284,29,0,0,14
383.04,97.63,285,27,0,1,3
351.23,352.53,286,29,1,1,15
321.47,76.32,289,29,1,0,3
6.87,236.62,290,30,0,2,8
173.00,123.78,291,27,0,0,5
315.52,187.58,293,27,1,1,7
366.03,138.38,295,29,1,1,7
73.90,32.60,296,28,0,2,0
63.38,330.90,297,27,1,0,12
194.92,34.42,298,28,0,2,1
258.10,276.63,302,27,0,2,10
332.75,14.54,304,27,0,1,3
198.35,233.21,305,30,0,0,9
317.88,126.79,306,28,0,1,7
298.18,70.46,308,27,0,1,2
273.49,12.33,312,30,1,1,2
4.45,188.95,314,29,1,0,4
320.68,146.20,316,30,1,1,7
219.02,249.24,318,27,0,1,10
232.62,205.70,319,27,0,1,10
357.29,268.70,320,29,0,0,11
387.66,297.66,321,29,0,1,11
16.59,121.84,322,29,1,0,4
367.45,243.64,323,28,1,0,11
299.09,339.71,324,28,0,1,14
363.74,381.51,325,29,0,1,15
398.59,145.93,326,28,0,1,7
220.89,385.35,328,28,0,1,14
330.73,196.58,329,30,1,1,7
139.83,101.32,330,30,1,2,5
33.83,294.56,332,30,1,1,8
174.11,143.63,334,29,0,0,5
129.41,338.32,335,30,1,2,13
149.88,391.55,336,28,1,0,13
334.54,26.51,338,30,1,1,3
70.37,103.37,341,30,1,0,4
362.97,100.34,342,29,1,1,7
18.36,308.52,343,28,0,2,12
269.68,228.05,344,28,1,1,10
118.47,210.52,346,30,0,1,9
354.67,144.72,347,29,1,2,7
382.35,220.22,349,28,1,1,11
363.14,184.47,350,27,1,0,7
59.88,351.70,351,28,0,1,12
297.72,2.72,355,30,1,0,2
133.87,89.90,356,29,0,1,1
309.11,6.72,357,29,1,1,3
381.76,301.07,359,28,1,0,15
285.33,378.81,361,27,1,0,14
196.18,28.48,362,30,1,2,1
196.96,47.34,365,30,0,2,1
304.31,387.23,366,27,1,0,15
188.17,278.04,367,29,1,1,9
313.63,159.58,368,28,0,1,7
44.03,336.99,369,30,0,1,12
289.96,329.26,371,30,1,1,14
359.92,12.36,372,30,0,2,3
90.91,317.96,374,27,1,1,12
90.90,188.42,375,28,0,1,4
46.24,65.28,376,28,1,0,0
168.45,7.47,377,28,0,0,1
289.58,310.75,378,28,1,1,14
273.42,370.77,380,30,0,0,14
102.24,82.78,381,30,1,1,1
218.61,240.20,384,30,0,1,10
82.46,27.48,385,30,0,1,0
153.39,346.01,386,29,0,2,13
309.80,258.38,388,29,1,1,11
204.62,323.31,390,27,0,1,14
317.33,341.85,391,27,1,1,15
222.94,340.82,393,29,0,0,14
342.75,245.72,394,29,1,0,11
150.05,197.85,398,30,0,1,5
51.15,352.91,403,27,1,1,12
78.37,374.64,404,30,1,0,12
169.16,151.83,405,27,1,1,5
359.24,273.14,409,30,0,0,11
331.17,113.84,410,29,1,0,7
46.09,6.74,413,30,1,0,0
175.23,311.75,415,28,1,1,13
99.58,15.40,416,27,0,0,0
148.12,219.70,417,27,1,1,9
