XCOORD,YCOORD,ID,age,sex,genetics,gridIn
196.09,55.03,0,11,0,2,1
320.15,254.46,1,11,0,1,11
300.15,54.95,2,11,0,1,3
350.26,61.13,4,11,0,0,3
274.04,372.16,5,11,1,1,14
105.05,179.52,6,13,1,1,5
346.59,262.46,7,13,1,2,11
323.23,0.91,8,10,1,2,3
37.52,84.07,9,13,1,0,0
217.46,64.07,10,11,0,2,2
136.24,162.61,11,11,0,1,5
233.52,128.69,12,11,0,1,6
339.82,229.14,13,13,0,0,11
128.49,380.34,14,10,1,0,13
215.91,25.62,16,11,1,2,2
22.19,60.58,18,12,1,0,0
210.75,190.96,19,12,0,2,6
60.95,315.42,21,11,0,1,12
112.66,134.62,22,13,0,2,5
138.69,262.40,24,11,1,1,9
50.23,30.33,25,11,0,1,0
174.14,71.18,27,12,1,0,1
101.70,62.26,28,10,0,2,1
345.66,216.92,30,11,0,2,11
296.06,130.59,31,12,0,1,6
285.11,111.12,32,13,0,1,6
302.11,65.37,33,10,1,0,3
188.92,393.63,34,10,1,0,13
310.81,154.98,36,12,0,2,7
271.77,281.89,37,10,0,1,10
284.17,284.73,38,13,1,0,10
183.25,368.21,39,13,0,2,13
376.19,326.84,41,13,1,1,15
276.76,362.06,42,11,1,1,14
306.38,163.72,43,11,0,2,7
164.51,349.75,44,13,0,2,13
109.63,67.58,45,13,0,2,1
267.22,227.88,46,13,1,2,10
181.51,75.64,48,10,1,2,1
351.19,82.11,49,10,1,1,3
279.08,336.20,50,11,0,1,14
181.94,163.05,51,13,0,1,5
390.23,65.67,52,10,0,1,3
178.34,34.81,54,13,1,1,1
377.07,110.60,55,13,1,1,7
145.47,204.21,56,12,0,2,9
279.22,117.07,57,10,1,1,6
308.22,241.23,59,10,0,2,11
220.00,249.41,60,11,0,1,10
334.55,210.51,61,11,1,2,11
199.07,175.54,62,13,1,0,5
202.52,29.36,63,12,0,0,2
346.92,39.78,64,12,0,2,3
49.51,217.98,65,11,0,2,8
153.89,46.41,66,10,1,1,1
33.70,238.23,67,12,1,0,8
210.50,50.10,68,11,0,1,2
199.58,162.89,69,10,0,1,5
391.38,127.00,71,11,1,1,7
200.85,38.34,72,12,0,1,2
40.88,272.65,74,11,0,2,8
21.45,395.20,75,13,1,2,12
304.14,184.02,76,11,0,1,7
376.75,371.96,77,10,0,0,15
223.06,114.77,78,10,1,1,6
229.61,355.65,79,12,1,1,14
398.07,41.98,80,11,1,2,3
98.56,184.20,81,10,0,0,4
395.80,199.37,82,13,1,1,7
61.73,316.09,83,12,1,2,12
151.78,85.57,84,12,0,2,1
368.09,362.68,85,12,0,2,15
182.45,361.08,86,13,0,1,13
235.71,183.01,88,12,0,1,6
385.56,351.78,89,13,1,2,15
209.54,124.73,91,13,0,2,6
4.00,376.56,92,11,0,2,12
80.31,77.74,93,13,1,2,0
136.50,35.59,94,10,0,0,1
362.60,334.31,95,10,0,0,15
238.75,381.13,96,12,0,1,14
232.63,86.22,97,11,0,1,2
67.89,240.06,98,12,1,1,8
131.69,354.98,100,10,0,1,13
201.19,379.38,101,13,1,1,14
112.62,25.91,102,12,0,1,1
361.79,175.00,103,13,0,2,7
231.06,278.50,104,10,0,1,10
237.27,354.22,108,13,0,1,14
301.25,66.12,109,10,1,1,3
282.84,226.99,110,10,1,0,10
71.30,253.27,111,12,1,2,8
378.72,395.93,112,12,0,2,15
47.08,171.51,113,13,1,0,4
110.23,48.81,114,13,0,1,1
258.97,234.79,115,12,0,1,10
195.36,114.62,117,13,0,2,5
288.79,161.36,118,12,0,2,6
221.99,91.55,119,11,0,0,2
310.98,264.04,120,13,1,2,11
173.09,106.04,122,11,1,2,5
82.93,362.11,124,13,1,0,12
