XCOORD,YCOORD,ID,age,sex,genetics,gridIn
196.09,55.03,0,20,0,2,1
320.15,254.46,1,20,0,1,11
300.15,54.95,2,20,0,1,3
350.26,61.13,4,20,0,0,3
274.04,372.16,5,20,1,1,14
105.05,179.52,6,22,1,1,5
346.59,262.46,7,22,1,2,11
323.23,0.91,8,19,1,2,3
37.52,84.07,9,22,1,0,0
217.46,64.07,10,20,0,2,2
136.24,162.61,11,20,0,1,5
339.82,229.14,13,22,0,0,11
128.49,380.34,14,19,1,0,13
215.91,25.62,16,20,1,2,2
22.19,60.58,18,21,1,0,0
210.75,190.96,19,21,0,2,6
60.95,315.42,21,20,0,1,12
112.66,134.62,22,22,0,2,5
138.69,262.40,24,20,1,1,9
174.14,71.18,27,21,1,0,1
101.70,62.26,28,19,0,2,1
345.66,216.92,30,20,0,2,11
296.06,130.59,31,21,0,1,6
285.11,111.12,32,22,0,1,6
302.11,65.37,33,19,1,0,3
188.92,393.63,34,19,1,0,13
310.81,154.98,36,21,0,2,7
271.77,281.89,37,19,0,1,10
284.17,284.73,38,22,1,0,10
183.25,368.21,39,22,0,2,13
276.76,362.06,42,20,1,1,14
306.38,163.72,43,20,0,2,7
164.51,349.75,44,22,0,2,13
267.22,227.88,46,22,1,2,10
181.51,75.64,48,19,1,2,1
351.19,82.11,49,19,1,1,3
279.08,336.20,50,20,0,1,14
181.94,163.05,51,22,0,1,5
390.23,65.67,52,19,0,1,3
178.34,34.81,54,22,1,1,1
377.07,110.60,55,22,1,1,7
145.47,204.21,56,21,0,2,9
279.22,117.07,57,19,1,1,6
308.22,241.23,59,19,0,2,11
220.00,249.41,60,20,0,1,10
334.55,210.51,61,20,1,2,11
199.07,175.54,62,22,1,0,5
202.52,29.36,63,21,0,0,2
346.92,39.78,64,21,0,2,3
33.70,238.23,67,21,1,0,8
210.50,50.10,68,20,0,1,2
200.85,38.34,72,21,0,1,2
40.88,272.65,74,20,0,2,8
21.45,395.20,75,22,1,2,12
304.14,184.02,76,20,0,1,7
376.75,371.96,77,19,0,0,15
229.61,355.65,79,21,1,1,14
398.07,41.98,80,20,1,2,3
98.56,184.20,81,19,0,0,4
395.80,199.37,82,22,1,1,7
61.73,316.09,83,21,1,2,12
235.71,183.01,88,21,0,1,6
385.56,351.78,89,22,1,2,15
209.54,124.73,91,22,0,2,6
4.00,376.56,92,20,0,2,12
80.31,77.74,93,22,1,2,0
136.50,35.59,94,19,0,0,1
362.60,334.31,95,19,0,0,15
238.75,381.13,96,21,0,1,14
