XCOORD,YCOORD,ID,age,sex,genetics,gridIn
77.30,164.90,1,29,1,1,4
11.39,199.79,4,28,0,1,4
180.45,165.89,5,28,0,0,5
155.85,342.33,8,29,0,1,13
230.72,207.96,9,28,0,1,10
246.15,130.12,14,28,0,1,6
382.33,380.07,15,30,1,1,15
169.20,214.24,20,28,1,1,9
326.58,34.50,21,30,0,1,3
297.96,152.37,23,29,0,1,6
181.15,85.05,24,27,1,1,1
236.76,89.59,25,28,0,1,2
233.06,370.95,27,28,1,0,14
177.56,309.60,30,27,1,0,13
165.32,188.80,31,29,1,0,5
373.80,329.85,33,29,0,1,15
391.64,138.88,37,29,1,1,7
241.74,269.07,38,30,1,1,10
195.88,166.28,40,28,0,0,5
147.69,337.33,41,27,1,1,13
329.91,208.80,42,27,0,1,11
339.48,122.39,44,28,0,0,7
113.65,370.25,45,29,0,1,13
26.48,359.53,46,27,0,1,12
286.48,271.44,49,30,1,1,10
175.37,317.06,50,28,1,1,13
91.07,156.02,51,29,0,1,4
110.33,383.79,53,27,1,1,13
120.62,140.15,54,28,1,2,5
300.58,337.71,56,28,1,1,15
23.18,352.09,57,28,1,0,12
371.78,312.89,58,27,1,1,15
352.69,235.19,60,30,1,0,11
320.01,21.90,61,27,0,0,3
237.88,292.28,62,28,0,1,10
166.95,217.96,63,28,1,1,9
93.81,60.81,64,30,1,1,0
195.31,76.28,69,27,0,0,1
191.57,89.68,72,29,1,0,1
188.09,129.61,74,30,0,1,5
135.67,223.18,76,28,1,1,9
224.97,69.12,80,28,0,1,2
47.08,310.21,81,29,1,1,12
354.85,258.12,83,30,0,2,11
178.29,309.12,86,28,1,2,13
141.74,352.74,88,27,1,0,13
241.07,61.31,90,28,0,2,2
166.97,262.91,92,30,0,0,9
273.98,94.32,94,30,1,2,2
166.48,351.98,96,28,0,1,13
65.41,87.79,98,28,1,1,0
61.65,25.99,99,30,0,1,0
10.40,155.10,100,29,0,1,4
208.05,294.53,102,29,1,2,10
4.12,222.42,104,30,1,1,8
163.81,123.11,111,29,0,1,5
15.61,219.79,114,27,0,2,8
130.41,132.20,115,30,1,2,5
226.57,15.35,116,28,1,1,2
166.87,399.38,117,27,0,1,13
121.02,137.00,118,30,0,2,5
333.33,176.33,120,28,0,0,7
272.86,150.11,121,29,1,1,6
339.65,199.87,122,30,0,1,7
293.43,373.04,123,27,0,2,14
242.77,67.99,124,28,0,0,2
221.45,265.01,126,29,0,1,10
108.40,95.38,127,29,0,1,1
197.69,140.23,129,30,0,1,5
132.15,333.30,130,27,0,1,13
330.73,192.85,132,28,0,1,7
97.54,7.60,137,28,1,0,0
87.39,307.36,146,30,0,0,12
60.01,256.19,147,27,0,0,8
264.08,298.82,148,30,0,0,10
350.79,47.73,149,30,0,1,3
22.51,262.56,150,27,0,0,8
229.38,84.89,153,29,1,2,2
228.82,23.44,154,29,0,1,2
39.89,303.05,155,30,1,1,12
180.98,107.06,156,30,0,1,5
65.06,136.70,160,27,0,0,4
370.72,103.02,161,28,0,0,7
388.24,125.36,163,29,0,0,7
171.88,19.95,164,27,1,1,1
223.70,55.24,165,28,0,2,2
41.55,326.62,166,28,1,1,12
124.40,66.33,167,30,1,1,1
225.00,30.04,169,27,0,1,2
351.58,395.71,170,29,0,2,15
316.11,236.40,172,27,0,2,11
133.41,140.92,174,30,1,1,5
40.40,388.53,177,27,1,1,12
349.19,53.04,178,29,1,1,3
328.48,351.76,180,27,0,0,15
364.64,259.89,183,28,0,2,11
307.04,197.82,184,29,1,1,7
294.74,342.25,185,30,0,0,14
128.34,281.83,188,30,0,1,9
293.46,132.95,189,28,0,1,6
140.87,347.32,190,27,0,1,13
32.37,22.24,191,28,0,1,0
311.74,36.45,192,29,0,0,3
37.99,322.32,193,27,1,1,12
396.72,309.68,194,29,0,1,15
383.16,123.73,195,28,1,1,7
189.73,152.66,196,28,1,0,5
155.08,252.05,197,28,1,0,9
191.10,294.91,204,27,0,0,9
239.34,104.30,207,30,1,1,6
321.85,69.59,210,27,1,1,3
145.70,326.47,211,30,1,1,13
279.19,39.59,212,27,0,1,2
84.02,42.05,213,28,0,1,0
362.71,372.64,215,28,1,1,15
139.42,323.93,216,28,0,1,13
333.50,32.80,217,28,0,0,3
64.89,36.63,218,29,0,1,0
196.77,377.96,219,29,1,0,13
111.33,182.78,221,28,1,1,5
209.56,74.23,222,29,1,2,2
96.60,199.87,223,28,1,2,4
248.18,166.75,224,29,1,1,6
125.27,145.01,226,28,1,0,5
373.69,62.77,229,27,1,1,3
155.65,4.09,233,28,0,0,1
362.62,61.99,236,30,1,2,3
280.61,83.00,237,28,1,0,2
310.04,311.34,243,27,1,0,15
82.35,193.20,244,28,1,1,4
317.59,347.32,245,29,1,1,15
124.33,148.35,247,29,0,1,5
271.95,193.24,250,29,1,2,6
346.99,229.05,251,29,0,2,11
387.26,283.19,252,27,0,1,11
60.54,297.59,253,29,0,2,8
188.49,278.53,257,28,1,1,9
56.67,111.31,261,28,1,1,4
315.24,151.18,262,27,0,1,7
146.04,244.24,264,28,1,1,9
41.88,12.25,266,27,0,1,0
362.11,397.35,269,28,1,0,15
306.61,305.81,271,27,1,1,15
259.63,19.17,273,27,0,0,2
365.83,197.97,274,29,1,1,7
342.26,173.46,275,30,0,1,7
44.65,6.45,276,29,0,0,0
12.86,318.50,279,29,1,0,12
374.80,241.76,280,27,1,0,11
374.47,137.24,281,29,1,0,7
393.99,198.43,282,30,0,1,7
249.78,257.55,283,30,1,1,10
158.18,384.23,284,28,1,1,13
23.68,254.28,286,28,1,2,8
157.59,267.29,287,28,1,1,9
363.46,260.79,288,29,1,1,11
24.78,37.12,289,30,0,0,0
340.98,164.71,290,30,0,1,7
10.75,103.36,291,28,1,1,4
394.76,311.73,292,29,0,0,15
389.11,374.21,293,30,0,1,15
267.62,316.82,295,28,0,0,14
242.72,153.83,297,29,1,1,6
367.89,199.88,299,28,1,1,7
303.74,111.86,300,29,1,1,7
255.69,100.56,301,29,0,0,6
230.37,71.89,305,29,1,2,2
289.42,358.67,307,30,0,1,14
218.70,388.35,309,30,0,1,14
71.58,211.98,310,27,1,1,8
228.76,291.54,311,28,1,1,10
362.40,61.21,312,27,1,0,3
2.97,56.32,313,30,0,1,0
112.05,337.67,314,30,0,2,13
54.31,85.58,318,30,1,2,0
9.49,282.10,319,27,1,2,8
128.82,161.61,320,27,1,2,5
395.58,343.79,322,27,0,1,15
86.62,100.11,323,30,0,1,4
359.52,311.92,326,28,1,0,15
183.59,23.72,329,27,1,1,1
376.60,37.92,330,27,0,2,3
236.21,193.81,332,28,1,0,6
309.93,239.75,334,29,1,1,11
309.95,206.58,335,30,0,1,11
160.08,288.84,336,30,0,1,9
218.34,337.44,338,29,0,0,14
287.87,254.09,340,28,1,1,10
338.08,364.52,342,29,0,1,15
93.85,306.29,343,30,0,1,12
185.78,373.23,345,29,1,1,13
375.82,8.00,347,29,0,1,3
318.20,229.52,352,28,1,1,11
77.18,227.28,356,27,1,1,8
82.89,37.09,357,29,0,1,0
2.15,342.69,358,27,1,0,12
157.87,364.29,359,28,1,0,13
332.55,257.57,360,29,0,1,11
81.47,300.10,362,28,0,0,12
292.54,103.49,363,29,1,1,6
35.40,324.39,366,30,0,1,12
253.05,139.34,367,27,1,1,6
257.80,137.75,368,27,0,1,6
310.72,255.12,369,28,1,1,11
371.96,146.13,371,27,1,1,7
165.51,309.44,372,27,1,1,13
92.22,297.55,373,29,0,1,8
248.45,103.29,377,30,1,1,6
281.27,213.78,378,30,1,0,10
170.59,127.10,379,28,1,0,5
77.98,40.30,384,29,1,2,0
277.87,13.41,385,29,1,0,2
380.25,385.36,386,27,1,1,15
182.19,25.69,387,30,0,0,1
244.94,234.02,388,30,0,0,10
35.77,187.87,393,28,1,1,4
103.09,155.67,396,29,1,1,5
350.01,97.28,397,28,0,1,3
212.23,74.82,398,28,0,2,2
296.25,27.19,399,27,1,1,2
295.57,92.37,400,27,1,1,2
159.95,91.48,402,27,1,2,1
127.99,374.40,404,28,0,0,13
373.20,33.02,405,27,0,2,3
142.54,65.72,407,28,1,2,1
97.33,128.03,408,27,1,0,4
250.40,111.48,410,29,1,1,6
159.68,32.94,411,27,1,1,1
377.92,110.46,412,30,1,0,7
168.90,150.38,413,29,1,1,5
277.16,156.45,414,30,0,2,6
180.08,211.23,416,29,0,0,9
174.74,328.52,418,27,1,1,13
188.33,19.45,420,29,0,1,1
145.74,70.46,421,29,1,1,1
248.57,164.52,422,27,0,1,6
248.88,42.64,425,30,1,0,2
233.20,361.39,428,27,0,1,14
384.97,247.70,429,29,1,1,11
345.20,385.29,432,27,1,1,15
227.74,66.70,433,27,1,2,2
278.10,87.13,434,27,1,1,2
51.09,7.77,436,29,1,1,0
302.46,94.85,437,30,0,1,3
182.24,67.06,439,27,0,2,1
147.61,120.89,440,30,0,2,5
301.31,208.06,441,30,1,0,11
32.37,236.21,442,28,1,0,8
138.45,105.98,443,30,0,0,5
86.83,11.46,445,30,0,1,0
206.85,42.51,446,29,1,1,2
76.54,225.86,447,27,0,2,8
209.67,397.56,448,28,1,1,14
207.98,362.85,450,30,1,1,14
48.93,137.88,451,29,1,1,4
395.71,361.92,452,27,1,2,15
210.48,205.22,454,30,1,1,10
127.39,17.11,456,28,1,1,1
285.82,220.61,457,29,0,0,10
124.01,272.29,459,27,0,2,9
259.41,327.76,460,29,1,1,14
174.27,325.55,461,29,0,2,13
149.79,285.61,464,29,0,1,9
239.46,104.63,466,28,1,1,6
204.51,322.82,468,27,1,1,14
227.41,87.95,469,28,1,2,2
361.87,8.18,470,29,0,0,3
341.51,324.96,471,30,0,1,15
317.18,202.59,474,28,0,1,11
321.49,118.83,476,30,0,1,7
115.33,54.56,477,28,0,0,1
154.34,67.33,478,29,0,0,1
393.13,145.05,479,27,0,1,7
93.95,348.85,480,29,0,2,12
287.06,265.20,481,27,0,2,10
130.88,128.46,483,28,0,1,5
356.85,42.22,484,29,1,0,3
18.30,361.21,486,29,1,2,12
260.59,156.71,487,29,0,2,6
111.15,342.73,488,27,1,1,13
118.39,360.86,490,28,0,0,13
326.26,355.21,491,28,0,0,15
10.78,357.79,493,29,1,1,12
268.26,32.93,496,29,1,1,2
377.05,220.03,497,28,1,1,11
275.62,210.34,499,27,1,1,10
105.18,22.66,0,27,0,2,1
236.22,169.28,0,27,0,1,6
7.75,350.61,0,27,0,1,12
242.61,344.98,0,26,0,1,14
311.91,86.97,0,26,0,0,3
5.53,155.88,0,26,0,1,4
37.63,382.59,0,25,0,0,12
88.96,84.05,0,24,0,0,0
304.38,87.10,0,24,0,1,3
270.15,189.74,0,24,0,1,6
299.07,27.18,0,24,1,1,2
351.03,193.01,0,23,0,0,7
289.66,158.31,0,22,1,0,6
344.01,90.97,0,22,0,0,3
249.30,309.25,0,22,0,2,14
33.79,48.94,0,22,1,1,0
95.50,133.80,0,21,1,1,4
115.26,82.08,0,21,0,0,1
380.04,311.61,0,21,1,1,15
341.36,214.63,0,20,1,1,11
99.15,140.22,0,20,0,0,4
359.12,190.49,0,20,1,1,7
72.46,303.34,0,20,1,0,12
77.62,379.27,0,20,1,0,12
280.77,146.97,0,20,0,0,6
158.44,166.90,0,20,1,0,5
315.31,9.48,0,20,0,0,3
173.00,162.63,0,20,0,2,5
335.31,121.41,0,19,0,2,7
384.63,181.77,0,19,0,0,7
336.33,324.00,0,19,1,0,15
31.62,328.95,0,18,1,0,12
238.57,376.72,0,18,1,1,14
271.98,38.99,0,18,1,1,2
8.96,153.66,0,18,0,1,4
271.64,343.84,0,18,1,1,14
54.04,75.40,0,18,0,1,0
375.75,323.07,0,18,1,0,15
212.99,99.79,0,18,0,2,2
