XCOORD,YCOORD,ID,age,sex,genetics,gridIn
243.17,135.51,0,18,1,2,6
77.30,164.90,1,17,1,1,4
87.23,368.38,3,17,1,2,12
11.39,199.79,4,16,0,1,4
180.45,165.89,5,16,0,0,5
27.18,132.54,7,16,1,1,4
155.85,342.33,8,17,0,1,13
230.72,207.96,9,16,0,1,10
347.70,326.44,11,17,1,2,15
117.93,91.90,12,18,1,2,1
246.15,130.12,14,16,0,1,6
382.33,380.07,15,18,1,1,15
92.26,103.15,16,18,0,2,4
237.13,339.74,18,17,1,1,14
169.20,214.24,20,16,1,1,9
326.58,34.50,21,18,0,1,3
297.96,152.37,23,17,0,1,6
181.15,85.05,24,15,1,1,1
236.76,89.59,25,16,0,1,2
233.06,370.95,27,16,1,0,14
177.56,309.60,30,15,1,0,13
165.32,188.80,31,17,1,0,5
310.35,259.42,32,17,1,1,11
373.80,329.85,33,17,0,1,15
16.90,164.99,36,15,1,1,4
391.64,138.88,37,17,1,1,7
241.74,269.07,38,18,1,1,10
81.60,384.14,39,15,0,1,12
195.88,166.28,40,16,0,0,5
147.69,337.33,41,15,1,1,13
329.91,208.80,42,15,0,1,11
339.48,122.39,44,16,0,0,7
113.65,370.25,45,17,0,1,13
26.48,359.53,46,15,0,1,12
157.19,377.05,48,17,1,2,13
286.48,271.44,49,18,1,1,10
175.37,317.06,50,16,1,1,13
91.07,156.02,51,17,0,1,4
332.21,362.04,52,17,1,1,15
110.33,383.79,53,15,1,1,13
120.62,140.15,54,16,1,2,5
300.58,337.71,56,16,1,1,15
23.18,352.09,57,16,1,0,12
371.78,312.89,58,15,1,1,15
352.69,235.19,60,18,1,0,11
320.01,21.90,61,15,0,0,3
237.88,292.28,62,16,0,1,10
166.95,217.96,63,16,1,1,9
93.81,60.81,64,18,1,1,0
164.32,71.60,67,16,1,2,1
195.31,76.28,69,15,0,0,1
165.65,67.27,71,18,0,1,1
191.57,89.68,72,17,1,0,1
188.09,129.61,74,18,0,1,5
213.24,183.39,75,16,1,1,6
135.67,223.18,76,16,1,1,9
241.43,24.80,78,17,0,1,2
224.97,69.12,80,16,0,1,2
47.08,310.21,81,17,1,1,12
158.14,105.09,82,17,1,1,5
354.85,258.12,83,18,0,2,11
198.82,310.54,84,18,1,0,13
83.18,136.12,85,15,0,1,4
178.29,309.12,86,16,1,2,13
141.74,352.74,88,15,1,0,13
241.07,61.31,90,16,0,2,2
350.13,57.27,91,15,1,1,3
166.97,262.91,92,18,0,0,9
273.98,94.32,94,18,1,2,2
257.06,346.83,95,16,1,0,14
166.48,351.98,96,16,0,1,13
65.41,87.79,98,16,1,1,0
61.65,25.99,99,18,0,1,0
10.40,155.10,100,17,0,1,4
183.01,259.82,101,17,1,1,9
208.05,294.53,102,17,1,2,10
125.70,359.64,103,18,0,2,13
4.12,222.42,104,18,1,1,8
300.00,233.70,106,15,0,1,10
