XCOORD,YCOORD,ID,age,sex,genetics,gridIn
77.30,164.90,1,24,1,1,4
11.39,199.79,4,23,0,1,4
180.45,165.89,5,23,0,0,5
155.85,342.33,8,24,0,1,13
230.72,207.96,9,23,0,1,10
347.70,326.44,11,24,1,2,15
246.15,130.12,14,23,0,1,6
382.33,380.07,15,25,1,1,15
92.26,103.15,16,25,0,2,4
237.13,339.74,18,24,1,1,14
169.20,214.24,20,23,1,1,9
326.58,34.50,21,25,0,1,3
297.96,152.37,23,24,0,1,6
181.15,85.05,24,22,1,1,1
236.76,89.59,25,23,0,1,2
233.06,370.95,27,23,1,0,14
177.56,309.60,30,22,1,0,13
165.32,188.80,31,24,1,0,5
373.80,329.85,33,24,0,1,15
391.64,138.88,37,24,1,1,7
241.74,269.07,38,25,1,1,10
81.60,384.14,39,22,0,1,12
195.88,166.28,40,23,0,0,5
147.69,337.33,41,22,1,1,13
329.91,208.80,42,22,0,1,11
339.48,122.39,44,23,0,0,7
113.65,370.25,45,24,0,1,13
26.48,359.53,46,22,0,1,12
157.19,377.05,48,24,1,2,13
286.48,271.44,49,25,1,1,10
175.37,317.06,50,23,1,1,13
91.07,156.02,51,24,0,1,4
110.33,383.79,53,22,1,1,13
120.62,140.15,54,23,1,2,5
300.58,337.71,56,23,1,1,15
23.18,352.09,57,23,1,0,12
371.78,312.89,58,22,1,1,15
352.69,235.19,60,25,1,0,11
320.01,21.90,61,22,0,0,3
237.88,292.28,62,23,0,1,10
166.95,217.96,63,23,1,1,9
93.81,60.81,64,25,1,1,0
195.31,76.28,69,22,0,0,1
191.57,89.68,72,24,1,0,1
188.09,129.61,74,25,0,1,5
135.67,223.18,76,23,1,1,9
224.97,69.12,80,23,0,1,2
47.08,310.21,81,24,1,1,12
158.14,105.09,82,24,1,1,5
354.85,258.12,83,25,0,2,11
178.29,309.12,86,23,1,2,13
141.74,352.74,88,22,1,0,13
241.07,61.31,90,23,0,2,2
166.97,262.91,92,25,0,0,9
273.98,94.32,94,25,1,2,2
257.06,346.83,95,23,1,0,14
166.48,351.98,96,23,0,1,13
65.41,87.79,98,23,1,1,0
61.65,25.99,99,25,0,1,0
10.40,155.10,100,24,0,1,4
208.05,294.53,102,24,1,2,10
125.70,359.64,103,25,0,2,13
4.12,222.42,104,25,1,1,8
163.81,123.11,111,24,0,1,5
262.64,216.61,112,24,1,1,10
15.61,219.79,114,22,0,2,8
130.41,132.20,115,25,1,2,5
226.57,15.35,116,23,1,1,2
166.87,399.38,117,22,0,1,13
121.02,137.00,118,25,0,2,5
120.48,380.04,119,25,0,0,13
333.33,176.33,120,23,0,0,7
272.86,150.11,121,24,1,1,6
339.65,199.87,122,25,0,1,7
293.43,373.04,123,22,0,2,14
242.77,67.99,124,23,0,0,2
221.45,265.01,126,24,0,1,10
108.40,95.38,127,24,0,1,1
197.69,140.23,129,25,0,1,5
132.15,333.30,130,22,0,1,13
330.73,192.85,132,23,0,1,7
306.99,254.12,133,25,0,1,11
97.54,7.60,137,23,1,0,0
87.39,307.36,146,25,0,0,12
60.01,256.19,147,22,0,0,8
264.08,298.82,148,25,0,0,10
350.79,47.73,149,25,0,1,3
22.51,262.56,150,22,0,0,8
229.38,84.89,153,24,1,2,2
228.82,23.44,154,24,0,1,2
39.89,303.05,155,25,1,1,12
180.98,107.06,156,25,0,1,5
65.06,136.70,160,22,0,0,4
370.72,103.02,161,23,0,0,7
388.24,125.36,163,24,0,0,7
171.88,19.95,164,22,1,1,1
223.70,55.24,165,23,0,2,2
41.55,326.62,166,23,1,1,12
124.40,66.33,167,25,1,1,1
387.81,351.78,168,25,0,1,15
225.00,30.04,169,22,0,1,2
351.58,395.71,170,24,0,2,15
316.11,236.40,172,22,0,2,11
133.41,140.92,174,25,1,1,5
40.40,388.53,177,22,1,1,12
349.19,53.04,178,24,1,1,3
328.48,351.76,180,22,0,0,15
364.64,259.89,183,23,0,2,11
307.04,197.82,184,24,1,1,7
294.74,342.25,185,25,0,0,14
109.13,274.68,187,24,0,1,9
128.34,281.83,188,25,0,1,9
293.46,132.95,189,23,0,1,6
140.87,347.32,190,22,0,1,13
32.37,22.24,191,23,0,1,0
311.74,36.45,192,24,0,0,3
37.99,322.32,193,22,1,1,12
396.72,309.68,194,24,0,1,15
383.16,123.73,195,23,1,1,7
189.73,152.66,196,23,1,0,5
155.08,252.05,197,23,1,0,9
233.74,362.43,202,24,0,1,14
191.10,294.91,204,22,0,0,9
239.34,104.30,207,25,1,1,6
321.85,69.59,210,22,1,1,3
145.70,326.47,211,25,1,1,13
279.19,39.59,212,22,0,1,2
84.02,42.05,213,23,0,1,0
362.71,372.64,215,23,1,1,15
139.42,323.93,216,23,0,1,13
333.50,32.80,217,23,0,0,3
64.89,36.63,218,24,0,1,0
196.77,377.96,219,24,1,0,13
111.33,182.78,221,23,1,1,5
209.56,74.23,222,24,1,2,2
96.60,199.87,223,23,1,2,4
248.18,166.75,224,24,1,1,6
125.27,145.01,226,23,1,0,5
373.69,62.77,229,22,1,1,3
73.97,250.56,231,23,1,1,8
155.65,4.09,233,23,0,0,1
362.62,61.99,236,25,1,2,3
280.61,83.00,237,23,1,0,2
272.42,297.20,241,22,0,2,10
139.01,141.61,242,25,1,0,5
310.04,311.34,243,22,1,0,15
82.35,193.20,244,23,1,1,4
317.59,347.32,245,24,1,1,15
124.33,148.35,247,24,0,1,5
271.95,193.24,250,24,1,2,6
346.99,229.05,251,24,0,2,11
387.26,283.19,252,22,0,1,11
60.54,297.59,253,24,0,2,8
104.65,135.82,254,25,1,2,5
188.49,278.53,257,23,1,1,9
325.72,380.18,258,22,1,1,15
225.29,238.71,259,22,1,1,10
353.12,21.17,260,24,0,2,3
56.67,111.31,261,23,1,1,4
315.24,151.18,262,22,0,1,7
146.04,244.24,264,23,1,1,9
31.59,303.54,265,23,1,2,12
41.88,12.25,266,22,0,1,0
47.41,330.26,268,25,0,1,12
362.11,397.35,269,23,1,0,15
306.61,305.81,271,22,1,1,15
259.63,19.17,273,22,0,0,2
365.83,197.97,274,24,1,1,7
342.26,173.46,275,25,0,1,7
44.65,6.45,276,24,0,0,0
79.49,23.45,278,23,1,2,0
12.86,318.50,279,24,1,0,12
374.80,241.76,280,22,1,0,11
374.47,137.24,281,24,1,0,7
393.99,198.43,282,25,0,1,7
249.78,257.55,283,25,1,1,10
158.18,384.23,284,23,1,1,13
23.68,254.28,286,23,1,2,8
157.59,267.29,287,23,1,1,9
363.46,260.79,288,24,1,1,11
24.78,37.12,289,25,0,0,0
340.98,164.71,290,25,0,1,7
10.75,103.36,291,23,1,1,4
394.76,311.73,292,24,0,0,15
389.11,374.21,293,25,0,1,15
267.62,316.82,295,23,0,0,14
242.72,153.83,297,24,1,1,6
8.57,202.18,298,25,1,1,8
367.89,199.88,299,23,1,1,7
303.74,111.86,300,24,1,1,7
255.69,100.56,301,24,0,0,6
230.37,71.89,305,24,1,2,2
289.42,358.67,307,25,0,1,14
218.70,388.35,309,25,0,1,14
71.58,211.98,310,22,1,1,8
228.76,291.54,311,23,1,1,10
362.40,61.21,312,22,1,0,3
2.97,56.32,313,25,0,1,0
112.05,337.67,314,25,0,2,13
168.03,158.98,315,23,1,1,5
164.36,187.47,317,25,1,1,5
54.31,85.58,318,25,1,2,0
9.49,282.10,319,22,1,2,8
128.82,161.61,320,22,1,2,5
208.18,295.09,321,23,0,1,10
395.58,343.79,322,22,0,1,15
86.62,100.11,323,25,0,1,4
359.52,311.92,326,23,1,0,15
183.59,23.72,329,22,1,1,1
376.60,37.92,330,22,0,2,3
236.21,193.81,332,23,1,0,6
11.96,297.66,333,25,1,2,8
309.93,239.75,334,24,1,1,11
309.95,206.58,335,25,0,1,11
160.08,288.84,336,25,0,1,9
218.34,337.44,338,24,0,0,14
287.87,254.09,340,23,1,1,10
338.08,364.52,342,24,0,1,15
93.85,306.29,343,25,0,1,12
185.78,373.23,345,24,1,1,13
375.82,8.00,347,24,0,1,3
383.71,166.51,349,25,1,2,7
318.20,229.52,352,23,1,1,11
245.92,117.10,355,24,1,1,6
77.18,227.28,356,22,1,1,8
82.89,37.09,357,24,0,1,0
2.15,342.69,358,22,1,0,12
157.87,364.29,359,23,1,0,13
332.55,257.57,360,24,0,1,11
81.47,300.10,362,23,0,0,12
292.54,103.49,363,24,1,1,6
35.40,324.39,366,25,0,1,12
253.05,139.34,367,22,1,1,6
257.80,137.75,368,22,0,1,6
310.72,255.12,369,23,1,1,11
371.96,146.13,371,22,1,1,7
165.51,309.44,372,22,1,1,13
92.22,297.55,373,24,0,1,8
32.50,13.70,374,23,1,2,0
248.45,103.29,377,25,1,1,6
281.27,213.78,378,25,1,0,10
170.59,127.10,379,23,1,0,5
330.37,7.70,383,23,1,2,3
